scene,trajectory_id,split,entry_region,exit_region,od_pair,supported_at_selected_threshold,recording_id,start_x_topview,start_y_topview,end_x_topview,end_y_topview,source_recording_id,start_x,start_y,end_x,end_y
bellevue_150th_eastgate,bellevue_150th_eastgate:33959,target_estimation,0,2,0->2,True,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1063.534776060208,524.9864951467306,902.7358743843139,234.4496530776602,Bellevue_150th_Eastgate__2017-09-10_18-08-24,421.1814075816758,678.0406643954185,807.2392293294263,103.97140884399404
bellevue_150th_eastgate,bellevue_150th_eastgate:33977,target_estimation,0,2,0->2,True,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1040.5384561997491,555.9349336062525,892.3797126591093,249.27050075039077,Bellevue_150th_Eastgate__2017-09-10_18-08-24,241.52374239834873,683.8603027343746,778.4455000443883,106.49576825228597
bellevue_150th_eastgate,bellevue_150th_eastgate:34004,target_estimation,0,2,0->2,True,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1062.4186980086558,520.927444280325,905.27164062632,237.01611332451526,Bellevue_150th_Eastgate__2017-09-10_18-08-24,438.81058294122835,659.1373845880678,807.4628804524735,106.08263519749485
bellevue_150th_eastgate,bellevue_150th_eastgate:340167,target_estimation,2,0,2->0,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,1063.9399934174373,398.280960920823,980.9866946563143,597.8891327818068,Bellevue_150th_Eastgate__2017-09-11_00-08-29,834.6541291207973,377.81988571629364,29.30826212276107,583.4605206113866
bellevue_150th_eastgate,bellevue_150th_eastgate:34031,target_estimation,0,2,0->2,True,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1063.1451301374968,525.3874554096318,906.6189590270853,238.25347080865234,Bellevue_150th_Eastgate__2017-09-10_18-08-24,418.6900677305277,677.7058525316638,807.7241858280057,107.16189258459838
bellevue_150th_eastgate,bellevue_150th_eastgate:34066,target_estimation,0,2,0->2,True,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1062.8462866318764,526.6849557923414,886.2768950490672,221.16542648447756,Bellevue_150th_Eastgate__2017-09-10_18-08-24,411.9704403039177,680.9460369688088,802.3129281708676,92.4110366127707
bellevue_150th_eastgate,bellevue_150th_eastgate:340787,target_estimation,0,2,0->2,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,1054.4118238203123,511.97123351726873,912.8578508216524,248.05237650319836,Bellevue_150th_Eastgate__2017-09-11_00-08-29,466.40081306226267,599.2910898844397,804.312832179213,114.17240875706516
bellevue_150th_eastgate,bellevue_150th_eastgate:341206,target_estimation,2,1,2->1,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,1160.267985168117,392.52387862792784,744.6394593053369,423.55572123867165,Bellevue_150th_Eastgate__2017-09-11_00-08-29,1243.5069827917844,643.2873192989463,431.97121619022204,124.95312005245307
bellevue_150th_eastgate,bellevue_150th_eastgate:342181,target_estimation,1,0,1->0,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,809.4502303306857,244.414840486161,982.6035889465294,597.3732279138649,Bellevue_150th_Eastgate__2017-09-11_00-08-29,701.3781852953357,77.07729369654795,30.905404279087527,587.435690954959
bellevue_150th_eastgate,bellevue_150th_eastgate:34251,target_estimation,0,1,0->1,True,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1022.9477869108307,573.3458321754792,833.0660987452535,408.2012949572086,Bellevue_150th_Eastgate__2017-09-10_18-08-24,143.5698941779858,666.9434771913466,505.79043486624,158.02879143917187
bellevue_150th_eastgate,bellevue_150th_eastgate:343023,target_estimation,3,3,3->3,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,700.6882496422394,491.12165500002436,1081.3247876232201,448.06677116301427,Bellevue_150th_Eastgate__2017-09-11_00-08-29,311.51924179539503,136.99848207415948,754.5279609448974,517.3753054532132
bellevue_150th_eastgate,bellevue_150th_eastgate:343100,target_estimation,1,0,1->0,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,828.9289655491428,348.7282447713477,979.7108430479701,599.1113635021857,Bellevue_150th_Eastgate__2017-09-11_00-08-29,591.5961679169623,125.83797191273068,23.767251047943546,582.4957194935188
bellevue_150th_eastgate,bellevue_150th_eastgate:343115,target_estimation,1,0,1->0,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,852.3456341926538,339.9044362524628,1000.3008575130938,595.7748063161674,Bellevue_150th_Eastgate__2017-09-11_00-08-29,623.475228234493,131.888504814379,26.681148518937974,646.8119654799946
bellevue_150th_eastgate,bellevue_150th_eastgate:343415,target_estimation,1,0,1->0,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,833.7200432314999,373.1354886215493,981.4757004808301,597.6724533755232,Bellevue_150th_Eastgate__2017-09-11_00-08-29,560.5224675034027,139.82910634821098,30.109681672760885,584.4970730868248
bellevue_150th_eastgate,bellevue_150th_eastgate:344719,target_estimation,0,1,0->1,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,1018.9916840106011,566.2436725302739,745.6618099007903,423.65038844253513,Bellevue_150th_Eastgate__2017-09-11_00-08-29,182.24991852731407,628.555218135949,432.30256458629214,125.40163030913367
bellevue_150th_eastgate,bellevue_150th_eastgate:3448,target_estimation,2,0,2->0,True,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1083.5120042714761,420.3152828276755,986.1118007090953,587.1141934363985,Bellevue_150th_Eastgate__2017-09-10_18-08-24,837.1104732629019,460.52144821629355,82.05882426175191,571.9821460145889
bellevue_150th_eastgate,bellevue_150th_eastgate:345075,target_estimation,1,0,1->0,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,817.8485733086245,311.36352894450516,976.4764781320522,597.3011971110394,Bellevue_150th_Eastgate__2017-09-11_00-08-29,631.5581149014557,105.0954794450239,35.43126715819033,567.4710864442764
bellevue_150th_eastgate,bellevue_150th_eastgate:345212,target_estimation,2,0,2->0,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,1093.4770806178888,422.40980300275567,997.3329885175879,596.5992920422797,Bellevue_150th_Eastgate__2017-09-11_00-08-29,862.9029676032787,491.55123947605915,24.26375170621001,637.8236361416899
bellevue_150th_eastgate,bellevue_150th_eastgate:345962,target_estimation,0,2,0->2,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,1060.7513797975885,523.1969560802324,920.1122161252451,254.12785231978066,Bellevue_150th_Eastgate__2017-09-11_00-08-29,425.7494605786869,659.6624898274735,806.403297378077,120.17464551058677
bellevue_150th_eastgate,bellevue_150th_eastgate:346355,target_estimation,0,2,0->2,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,1035.7275962634715,547.0908165261895,889.0675300316844,244.32067053534172,Bellevue_150th_Eastgate__2017-09-11_00-08-29,285.1229685003104,634.5095081676133,780.2545110529114,103.07570518724836
bellevue_150th_eastgate,bellevue_150th_eastgate:346725,target_estimation,0,2,0->2,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,1058.8995592445233,512.5671376974884,915.8355404765455,250.70570402487647,Bellevue_150th_Eastgate__2017-09-11_00-08-29,470.8725189208981,617.9218383789059,804.9747048117888,116.6793514367304
bellevue_150th_eastgate,bellevue_150th_eastgate:347241,target_estimation,0,2,0->2,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,1061.768345400944,522.6973859823793,904.7565254598194,237.54830564541624,Bellevue_150th_Eastgate__2017-09-11_00-08-29,429.5601565274324,662.3411722819005,806.2458207563909,106.11818186442049
bellevue_150th_eastgate,bellevue_150th_eastgate:347510,target_estimation,2,0,2->0,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,1063.6432718648316,399.2912682103064,981.1913027401976,598.4860269796926,Bellevue_150th_Eastgate__2017-09-11_00-08-29,831.6681015477035,378.8923652417731,26.005627296729514,585.713831676136
bellevue_150th_eastgate,bellevue_150th_eastgate:34814,target_estimation,2,2,2->2,True,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1145.8947682554476,365.4322027027816,903.2314197632388,234.2546758072211,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1205.3729140772955,507.76501575816746,808.051708244554,104.07573064168272
bellevue_150th_eastgate,bellevue_150th_eastgate:348209,target_estimation,2,0,2->0,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,1101.134909710624,417.87883102976775,999.9315551709366,595.4466635422656,Bellevue_150th_Eastgate__2017-09-11_00-08-29,900.463306958747,502.75693720037253,28.861667154774512,644.3477357806574
bellevue_150th_eastgate,bellevue_150th_eastgate:348479,target_estimation,0,2,0->2,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,1058.335968333603,525.6399554367382,909.1666395493795,239.58162010855904,Bellevue_150th_Eastgate__2017-09-11_00-08-29,410.88902033025556,657.5784741950754,809.3605109937259,108.76925915804762
bellevue_150th_eastgate,bellevue_150th_eastgate:34910,target_estimation,2,0,2->0,True,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1073.8579957111058,421.93639796148994,986.7568555489084,589.8446609076658,Bellevue_150th_Eastgate__2017-09-10_18-08-24,805.4146408543435,440.4331710353039,67.79030155991049,581.1892451430807
bellevue_150th_eastgate,bellevue_150th_eastgate:34912,target_estimation,2,2,2->2,True,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1144.1065302126747,365.78065345357294,905.3467650010492,238.01568148824478,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1195.467126464843,503.15815651633505,806.4410594593387,106.55653083107681
bellevue_150th_eastgate,bellevue_150th_eastgate:34936,target_estimation,2,0,2->0,True,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1141.7324081830043,402.4783881737593,961.3614319755959,589.7981146096332,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1113.978986150567,598.2981041185778,79.70110966075544,506.8750803629551
bellevue_150th_eastgate,bellevue_150th_eastgate:35011,target_estimation,2,2,2->2,True,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1140.450515241793,382.86536599890115,861.2103841554747,392.0738999581238,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1146.643182558001,536.0522993607952,553.0598044655536,164.28168219364042
bellevue_150th_eastgate,bellevue_150th_eastgate:350229,target_estimation,0,2,0->2,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,1060.7568653480002,517.6500364139546,913.8558653236906,248.0735923643448,Bellevue_150th_Eastgate__2017-09-11_00-08-29,451.3293645685367,641.3294958865998,805.5323541814624,114.59962151267302
bellevue_150th_eastgate,bellevue_150th_eastgate:350339,target_estimation,1,0,1->0,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,812.6866568314479,295.7128015594664,979.6520359745487,597.5050511890319,Bellevue_150th_Eastgate__2017-09-11_00-08-29,646.3911868933468,96.998383100105,32.2490585399396,578.1038698138606
bellevue_150th_eastgate,bellevue_150th_eastgate:350700,target_estimation,1,0,1->0,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,827.82590000581,340.8957288614843,977.8055301120003,597.0457300731128,Bellevue_150th_Eastgate__2017-09-11_00-08-29,601.3984922466851,121.76101501927228,35.87274323087745,571.0097913337473
bellevue_150th_eastgate,bellevue_150th_eastgate:350793,target_estimation,0,2,0->2,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,1056.8036179777175,524.2855934518495,915.7769635271349,249.7047235036388,Bellevue_150th_Eastgate__2017-09-11_00-08-29,415.2096635298292,646.668839240796,806.059493926076,116.17919720736406
bellevue_150th_eastgate,bellevue_150th_eastgate:350803,target_estimation,0,2,0->2,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,1036.010064129026,553.57617277652,898.5703902384819,258.00754207939434,Bellevue_150th_Eastgate__2017-09-11_00-08-29,252.24854343298682,656.3940715443,775.5416981090193,112.88669602365202
bellevue_150th_eastgate,bellevue_150th_eastgate:350835,target_estimation,0,2,0->2,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,1036.0458701431317,553.7353652981474,901.0000409724953,266.66416708696244,Bellevue_150th_Eastgate__2017-09-11_00-08-29,251.43300499193572,657.0652362245497,768.1495596220986,117.93301574244634
bellevue_150th_eastgate,bellevue_150th_eastgate:352083,target_estimation,1,0,1->0,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,853.4074685859101,346.9265383615637,998.8350017271563,595.9859944572654,Bellevue_150th_Eastgate__2017-09-11_00-08-29,614.591576593572,135.8609330379601,26.60650646325308,641.7418014988748
bellevue_150th_eastgate,bellevue_150th_eastgate:353148,target_estimation,2,0,2->0,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,1062.4964456587152,391.9138987723004,973.3231121973346,598.8649936583367,Bellevue_150th_Eastgate__2017-09-11_00-08-29,844.6793830640378,365.20119046297935,29.530474605253218,561.6000433719514
bellevue_150th_eastgate,bellevue_150th_eastgate:353289,target_estimation,0,2,0->2,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,1060.8646401474969,524.3632899494356,898.1415558366617,232.08038699689408,Bellevue_150th_Eastgate__2017-09-11_00-08-29,420.3953947125057,664.1093256170096,804.3545626553615,101.2081844907817
bellevue_150th_eastgate,bellevue_150th_eastgate:3540,target_estimation,2,2,2->2,True,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1143.5561532152922,381.3875584325222,877.4145053006279,388.2115440387453,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1165.548773378314,542.4793231386122,573.1390282833212,171.38965528083554
bellevue_150th_eastgate,bellevue_150th_eastgate:354274,target_estimation,1,0,1->0,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,823.6017675632247,330.3543860920107,983.6940185409118,598.5189947006354,Bellevue_150th_Eastgate__2017-09-11_00-08-29,612.0049395936903,115.34331937847708,24.004680658831717,594.1775439638077
bellevue_150th_eastgate,bellevue_150th_eastgate:354589,target_estimation,1,0,1->0,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,828.7246697086032,335.7378824377488,985.0438065349641,597.3661635607276,Bellevue_150th_Eastgate__2017-09-11_00-08-29,609.0495490796635,119.7883615667169,29.218517611243456,595.6269433223833
bellevue_150th_eastgate,bellevue_150th_eastgate:355079,target_estimation,2,0,2->0,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,1065.8429438205108,416.80499532383817,997.2673937549418,597.3317456540658,Bellevue_150th_Eastgate__2017-09-11_00-08-29,796.8328975793083,413.0238066702174,20.116246136752032,639.8020356149381
bellevue_150th_eastgate,bellevue_150th_eastgate:355143,target_estimation,2,1,2->1,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,1109.930576541663,375.26238067824477,714.2735389656939,440.85718010986113,Bellevue_150th_Eastgate__2017-09-11_00-08-29,1026.8863887902453,432.82832590738934,393.65928307735504,120.5867684566612
bellevue_150th_eastgate,bellevue_150th_eastgate:35539,target_estimation,2,0,2->0,True,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1138.371407964713,403.1606698636511,959.7342134946884,591.4340527479117,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1094.827183578953,587.3179171475496,72.91397662307267,506.13838029341207
bellevue_150th_eastgate,bellevue_150th_eastgate:35589,target_estimation,2,2,2->2,True,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1144.7605616524197,364.523006177024,905.2179338976281,236.46820454550337,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1200.9097715435598,502.00274704441836,808.0065492572202,105.81856465195156
bellevue_150th_eastgate,bellevue_150th_eastgate:356115,target_estimation,1,0,1->0,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,829.6841194698056,285.28173064303724,991.2882634464719,593.907404952356,Bellevue_150th_Eastgate__2017-09-11_00-08-29,673.2532479950872,98.67465660788793,43.61740658066484,607.6960136644761
bellevue_150th_eastgate,bellevue_150th_eastgate:35701,target_estimation,2,2,2->2,True,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1144.5102799024287,367.20244208604686,905.5611840845168,237.9663867260623,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1195.2240508108418,507.97739017370924,806.756484338008,106.61849850741288
bellevue_150th_eastgate,bellevue_150th_eastgate:357515,target_estimation,0,1,0->1,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,1019.772117660682,573.4174042707036,712.8469948552672,442.1880285464017,Bellevue_150th_Eastgate__2017-09-11_00-08-29,143.710892047304,654.027744732481,391.15610120368694,120.60452996456254
bellevue_150th_eastgate,bellevue_150th_eastgate:35775,target_estimation,2,2,2->2,True,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1144.0212400738815,364.7886691201084,896.144167817286,227.07274469070964,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1196.6477646336407,500.42664942885875,807.4365937204062,98.34141787904672
bellevue_150th_eastgate,bellevue_150th_eastgate:358104,target_estimation,0,2,0->2,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,1055.2422443805865,526.3166211880048,907.0529646838615,251.05878491429556,Bellevue_150th_Eastgate__2017-09-11_00-08-29,403.6723179672702,646.8543039957676,793.7179615367534,113.16403746171422
bellevue_150th_eastgate,bellevue_150th_eastgate:358296,target_estimation,1,0,1->0,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,809.0789629354471,295.60293864885284,979.9042781127237,597.3833065447849,Bellevue_150th_Eastgate__2017-09-11_00-08-29,643.5800246729989,95.74568671024197,32.713661476969676,578.6034804835457
bellevue_150th_eastgate,bellevue_150th_eastgate:358832,target_estimation,2,0,2->0,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,1101.0558835581994,416.01440447946266,998.5510998590986,596.6203635554059,Bellevue_150th_Eastgate__2017-09-11_00-08-29,904.8500205300071,498.0881809119019,23.180106423117877,642.5889842640266
bellevue_150th_eastgate,bellevue_150th_eastgate:3590,target_estimation,2,0,2->0,True,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1158.1830536681273,405.11109503447915,924.0091997589718,537.9188925417183,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1205.972146144057,680.3917569247152,272.4113935065987,347.8867081150861
bellevue_150th_eastgate,bellevue_150th_eastgate:35914,target_estimation,1,0,1->0,True,Bellevue_150th_Eastgate__2017-09-10_18-08-24,837.9499464083493,273.02305491854867,997.3724222571823,594.9591213094375,Bellevue_150th_Eastgate__2017-09-10_18-08-24,695.056682794744,96.62156938495055,33.5646660320686,633.0172479802902
bellevue_150th_eastgate,bellevue_150th_eastgate:359383,target_estimation,0,2,0->2,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,1056.1576581189893,526.9994337258598,913.604345950738,249.05795703047175,Bellevue_150th_Eastgate__2017-09-11_00-08-29,401.61369897091004,652.9108625007393,804.0854984167843,114.95641793915706
bellevue_150th_eastgate,bellevue_150th_eastgate:360083,target_estimation,0,1,0->1,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,1017.8193397026505,575.8562699696043,732.8185831223824,427.2966668804208,Bellevue_150th_Eastgate__2017-09-11_00-08-29,130.61394914569274,653.9177860144406,421.1666500207144,121.93894692623246
bellevue_150th_eastgate,bellevue_150th_eastgate:36012,target_estimation,1,0,1->0,True,Bellevue_150th_Eastgate__2017-09-10_18-08-24,819.9570029790759,294.1763079176437,962.8319464881176,594.4378332200924,Bellevue_150th_Eastgate__2017-09-10_18-08-24,654.2752957430745,98.87011487556224,57.482078453988734,520.8877307313855
bellevue_150th_eastgate,bellevue_150th_eastgate:360254,target_estimation,0,1,0->1,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,1020.6982918252078,571.5042286938927,751.7529967588795,418.7830569443678,Bellevue_150th_Eastgate__2017-09-11_00-08-29,154.08673296841698,651.6529968261715,442.3903833562673,125.70181630452457
bellevue_150th_eastgate,bellevue_150th_eastgate:360363,target_estimation,1,0,1->0,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,805.9573507662809,287.01625717431176,978.2671347858565,599.3301256435353,Bellevue_150th_Eastgate__2017-09-11_00-08-29,651.1402193936431,91.4378287344267,23.66191222739937,578.3713628595517
bellevue_150th_eastgate,bellevue_150th_eastgate:360458,target_estimation,3,3,3->3,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,711.7243202500181,504.58587045228444,1099.3598223805616,468.92788486462797,Bellevue_150th_Eastgate__2017-09-11_00-08-29,291.6330055005621,148.1012537175958,740.9612315784794,641.4297182025326
bellevue_150th_eastgate,bellevue_150th_eastgate:36185,target_estimation,0,2,0->2,True,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1060.8238925954824,524.2373375814091,910.7553224993297,243.46864163403845,Bellevue_150th_Eastgate__2017-09-10_18-08-24,420.93624600497145,663.503655450994,806.936993408202,111.18145261822312
bellevue_150th_eastgate,bellevue_150th_eastgate:36189,target_estimation,1,0,1->0,True,Bellevue_150th_Eastgate__2017-09-10_18-08-24,820.6356454774601,243.4218725200347,997.0437410728956,595.188105210258,Bellevue_150th_Eastgate__2017-09-10_18-08-24,712.2456642844455,79.96483686042548,32.51086742227725,632.4607410777687
bellevue_150th_eastgate,bellevue_150th_eastgate:361937,target_estimation,1,0,1->0,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,817.52424486814,315.9008340792896,969.9813509406877,595.6958698821579,Bellevue_150th_Eastgate__2017-09-11_00-08-29,625.6233176491473,106.8584093036073,47.5109250617749,543.8991938735494
bellevue_150th_eastgate,bellevue_150th_eastgate:362001,target_estimation,0,2,0->2,True,Bellevue_150th_Eastgate__2017-09-11_00-08-29,1061.652253708844,521.2038384994324,919.611112218492,253.6912418569049,Bellevue_150th_Eastgate__2017-09-11_00-08-29,436.38338863488366,656.7955141934478,806.2756702769881,119.74304622303347
bellevue_150th_eastgate,bellevue_150th_eastgate:3622,target_estimation,2,2,2->2,True,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1142.6414047692058,383.13454030360697,865.2418995663925,393.5248435130447,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1157.5059315074561,544.2014374704071,554.0233089562612,167.43824185458078
bellevue_150th_eastgate,bellevue_150th_eastgate:363141,target_estimation,0,2,0->2,True,Bellevue_150th_Eastgate__2017-09-11_01-08-29,1057.4507611317415,525.2158016949984,912.8627896212224,248.3970159196581,Bellevue_150th_Eastgate__2017-09-11_01-08-29,411.71580477627805,652.4256267200813,803.9228489731288,114.33574251117116
bellevue_150th_eastgate,bellevue_150th_eastgate:36319,target_estimation,2,2,2->2,True,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1158.663348843412,375.81128015617463,900.8427841609329,231.9983982569525,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1261.4540183327406,580.9088371508046,807.6613908247507,102.18550190781092
bellevue_150th_eastgate,bellevue_150th_eastgate:36323,target_estimation,0,2,0->2,True,Bellevue_150th_Eastgate__2017-09-10_18-08-24,1062.2541080468275,525.7206008537459,910.1779507577636,243.30004763286087,Bellevue_150th_Eastgate__2017-09-10_18-08-24,415.8318447228632,674.8959400523786,806.414907189571,110.86933582190301
bellevue_150th_eastgate,bellevue_150th_eastgate:363984,target_estimation,2,0,2->0,True,Bellevue_150th_Eastgate__2017-09-11_01-08-29,1146.5550362453869,406.82479894525204,981.791335530791,599.7025815395363,Bellevue_150th_Eastgate__2017-09-11_01-08-29,1131.218834339488,632.7165769634819,19.07606845046532,590.9602957060837
bellevue_150th_eastgate,bellevue_150th_eastgate:364285,target_estimation,3,3,3->3,True,Bellevue_150th_Eastgate__2017-09-11_01-08-29,787.9036646219006,472.61161699904966,1099.961646627324,468.22806051965296,Bellevue_150th_Eastgate__2017-09-11_01-08-29,370.9859409216676,169.6128446636777,745.4334465258042,641.6324565540654
bellevue_150th_eastgate,bellevue_150th_eastgate:364309,target_estimation,3,3,3->3,True,Bellevue_150th_Eastgate__2017-09-11_01-08-29,834.6146824839187,472.1874937300382,1098.0371858617932,475.5398652615999,Bellevue_150th_Eastgate__2017-09-11_01-08-29,392.83566330418415,197.88273602109953,712.4530480587119,658.3427464340665
bellevue_150th_eastgate,bellevue_150th_eastgate:364525,target_estimation,0,1,0->1,True,Bellevue_150th_Eastgate__2017-09-11_01-08-29,1016.4528570066105,574.6533061211296,734.2952812395006,426.7000673673131,Bellevue_150th_Eastgate__2017-09-11_01-08-29,137.5366412076082,644.616478382457,422.68698647238944,122.25483162619844
bellevue_150th_eastgate,bellevue_150th_eastgate:365366,target_estimation,2,0,2->0,True,Bellevue_150th_Eastgate__2017-09-11_01-08-29,1102.5944975763966,416.34880541955715,1001.0081702521487,595.4504652884887,Bellevue_150th_Eastgate__2017-09-11_01-08-29,909.4819955536809,503.34538897889985,28.007736749360006,648.5887114553735
bellevue_150th_eastgate,bellevue_150th_eastgate:365589,target_estimation,3,0,3->0,True,Bellevue_150th_Eastgate__2017-09-11_01-08-29,843.0780401214843,394.1410319161612,975.7934575479119,598.3877574339448,Bellevue_150th_Eastgate__2017-09-11_01-08-29,535.5308844364047,155.56378724069296,30.29899725396976,568.0768491802785
bellevue_150th_eastgate,bellevue_150th_eastgate:365721,target_estimation,0,2,0->2,True,Bellevue_150th_Eastgate__2017-09-11_01-08-29,1058.790165389749,526.6853666662496,915.8043947274921,251.91545488488174,Bellevue_150th_Eastgate__2017-09-11_01-08-29,406.51050849683315,663.0519438772485,803.5314406886241,117.24210221261676
bellevue_150th_eastgate,bellevue_150th_eastgate:365841,target_estimation,1,0,1->0,True,Bellevue_150th_Eastgate__2017-09-11_01-08-29,839.7964460298912,312.5527899854722,999.3220126725631,595.7999217662954,Bellevue_150th_Eastgate__2017-09-11_01-08-29,648.7016490589485,113.8732905994761,27.298378031181528,643.0612966826461
bellevue_150th_eastgate,bellevue_150th_eastgate:365866,target_estimation,0,1,0->1,True,Bellevue_150th_Eastgate__2017-09-11_01-08-29,1021.3373480327689,571.148801906873,743.9292181647469,425.5067655059419,Bellevue_150th_Eastgate__2017-09-11_01-08-29,155.96287088105166,653.1072726162993,428.75112267696437,125.52325589729065
bellevue_150th_eastgate,bellevue_150th_eastgate:366221,target_estimation,1,0,1->0,True,Bellevue_150th_Eastgate__2017-09-11_01-08-29,835.6594070355362,360.6338229843682,985.7845049430525,599.0004555452412,Bellevue_150th_Eastgate__2017-09-11_01-08-29,580.2247863769529,134.5015275435013,19.823728064334688,602.6663955226084
bellevue_150th_eastgate,bellevue_150th_eastgate:366292,target_estimation,2,1,2->1,True,Bellevue_150th_Eastgate__2017-09-11_01-08-29,1154.3487813771908,392.78378155490805,740.5250001743534,425.17042294494473,Bellevue_150th_Eastgate__2017-09-11_01-08-29,1205.6556777491708,618.2803015506624,427.7078239672108,124.02794901529937
bellevue_150th_eastgate,bellevue_150th_eastgate:366831,target_estimation,2,1,2->1,True,Bellevue_150th_Eastgate__2017-09-11_01-08-29,1160.5654226892743,392.42066043088556,741.1323477638748,428.3227726031006,Bellevue_150th_Eastgate__2017-09-11_01-08-29,1245.6398215553972,644.2661794951464,423.30108975497143,125.64012728604393
bellevue_150th_eastgate,bellevue_150th_eastgate:367431,target_estimation,2,1,2->1,True,Bellevue_150th_Eastgate__2017-09-11_01-08-29,1121.3257150616676,382.84594032265517,740.375493499598,428.32554842202677,Bellevue_150th_Eastgate__2017-09-11_01-08-29,1057.6200641054093,477.9975013501715,422.9607581861086,125.34021673491497
bellevue_150th_eastgate,bellevue_150th_eastgate:368076,target_estimation,2,0,2->0,True,Bellevue_150th_Eastgate__2017-09-11_01-08-29,1063.4950730942758,396.0002264464035,975.4501198002381,598.5755028106078,Bellevue_150th_Eastgate__2017-09-11_01-08-29,838.481420898437,373.3678825609609,29.56627804510517,567.4752923214071
bellevue_150th_eastgate,bellevue_150th_eastgate:368190,target_estimation,0,2,0->2,True,Bellevue_150th_Eastgate__2017-09-11_01-08-29,1063.5528193271455,521.7323019242106,912.9320565245583,248.80660505974254,Bellevue_150th_Eastgate__2017-09-11_01-08-29,436.7364472360318,666.7878839666191,803.5377483945905,114.55658109260311
