scene,method,trial_index,fit_random_seed,params_json,n_total,n_clusters,cluster_count_error,n_outliers,pct_outliers,largest_cluster_ratio,fit_time_s,hg_estimated_target,silhouette_clustered_only,davies_bouldin_clustered_only,calinski_harabasz_clustered_only,quick_score,EMAS_HG,error,untargeted_selection_key_json,hg_expected_selection_key_json,selected_untargeted,selected_hg_expected_aware
bellevue_116th_ne12th,optics,9,20260711,"{""max_eps"": 0.028528990860990387, ""min_samples"": 80, ""xi"": 0.05}",634,0,10,634,100.0,,1.666635400033556,10,,,,0.17500000000000002,0.15000000000000002,,"[1.0, ""Infinity"", ""Infinity"", 1.0, ""{\""max_eps\"": 0.028528990860990387, \""min_samples\"": 80, \""xi\"": 0.05}""]","[10.0, 100.0, 1.0, ""Infinity"", ""Infinity"", 1.0, ""{\""max_eps\"": 0.028528990860990387, \""min_samples\"": 80, \""xi\"": 0.05}""]",False,False
bellevue_116th_ne12th,optics,10,20260712,"{""max_eps"": 0.0425915111606225, ""min_samples"": 80, ""xi"": 0.05}",634,1,9,522,82.33438485804416,1.0,0.07230140001047403,10,,,,0.1653312302839117,0.18533123028391169,,"[1.0, ""Infinity"", ""Infinity"", 1.0, ""{\""max_eps\"": 0.0425915111606225, \""min_samples\"": 80, \""xi\"": 0.05}""]","[9.0, 82.33438485804416, 1.0, ""Infinity"", ""Infinity"", 1.0, ""{\""max_eps\"": 0.0425915111606225, \""min_samples\"": 80, \""xi\"": 0.05}""]",False,False
bellevue_116th_ne12th,optics,11,20260713,"{""max_eps"": 0.11784142357479498, ""min_samples"": 80, ""xi"": 0.05}",634,3,7,210,33.12302839116719,0.3891509433962264,0.28957520006224513,10,0.8913419771120696,0.15424785210844114,13310.498805428668,0.401474200315764,0.5260424528978814,,"[-0.8913419771120696, 0.15424785210844114, -13310.498805428668, 0.3891509433962264, ""{\""max_eps\"": 0.11784142357479498, \""min_samples\"": 80, \""xi\"": 0.05}""]","[7.0, 33.12302839116719, -0.8913419771120696, 0.15424785210844114, -13310.498805428668, 0.3891509433962264, ""{\""max_eps\"": 0.11784142357479498, \""min_samples\"": 80, \""xi\"": 0.05}""]",False,False
bellevue_116th_ne12th,optics,12,20260714,"{""max_eps"": 0.31873943664454396, ""min_samples"": 80, ""xi"": 0.05}",634,3,7,102,16.08832807570978,0.4943609022556391,0.3235137000447139,10,0.7299118952335184,0.39006555708047247,1633.9213695568887,0.4096023749622835,0.5268219015398746,,"[-0.7299118952335184, 0.39006555708047247, -1633.9213695568887, 0.4943609022556391, ""{\""max_eps\"": 0.31873943664454396, \""min_samples\"": 80, \""xi\"": 0.05}""]","[7.0, 16.08832807570978, -0.7299118952335184, 0.39006555708047247, -1633.9213695568887, 0.4943609022556391, ""{\""max_eps\"": 0.31873943664454396, \""min_samples\"": 80, \""xi\"": 0.05}""]",False,False
bellevue_116th_ne12th,optics,13,20260715,"{""max_eps"": 0.028528990860990387, ""min_samples"": 80, ""xi"": 0.07}",634,0,10,634,100.0,,0.015865999972447753,10,,,,0.17500000000000002,0.15000000000000002,,"[1.0, ""Infinity"", ""Infinity"", 1.0, ""{\""max_eps\"": 0.028528990860990387, \""min_samples\"": 80, \""xi\"": 0.07}""]","[10.0, 100.0, 1.0, ""Infinity"", ""Infinity"", 1.0, ""{\""max_eps\"": 0.028528990860990387, \""min_samples\"": 80, \""xi\"": 0.07}""]",False,False
bellevue_116th_ne12th,optics,14,20260716,"{""max_eps"": 0.0425915111606225, ""min_samples"": 80, ""xi"": 0.07}",634,1,9,522,82.33438485804416,1.0,0.07099699997343123,10,,,,0.1653312302839117,0.18533123028391169,,"[1.0, ""Infinity"", ""Infinity"", 1.0, ""{\""max_eps\"": 0.0425915111606225, \""min_samples\"": 80, \""xi\"": 0.07}""]","[9.0, 82.33438485804416, 1.0, ""Infinity"", ""Infinity"", 1.0, ""{\""max_eps\"": 0.0425915111606225, \""min_samples\"": 80, \""xi\"": 0.07}""]",False,False
bellevue_116th_ne12th,optics,15,20260717,"{""max_eps"": 0.11784142357479498, ""min_samples"": 80, ""xi"": 0.07}",634,3,7,210,33.12302839116719,0.3891509433962264,0.2990635000169277,10,0.8913419771120696,0.15424785210844114,13310.498805428668,0.401474200315764,0.5260424528978814,,"[-0.8913419771120696, 0.15424785210844114, -13310.498805428668, 0.3891509433962264, ""{\""max_eps\"": 0.11784142357479498, \""min_samples\"": 80, \""xi\"": 0.07}""]","[7.0, 33.12302839116719, -0.8913419771120696, 0.15424785210844114, -13310.498805428668, 0.3891509433962264, ""{\""max_eps\"": 0.11784142357479498, \""min_samples\"": 80, \""xi\"": 0.07}""]",False,False
bellevue_116th_ne12th,optics,16,20260718,"{""max_eps"": 0.31873943664454396, ""min_samples"": 80, ""xi"": 0.07}",634,3,7,188,29.652996845425868,0.3968609865470852,0.3464083999861032,10,0.8556278252366503,0.19368896775775166,5926.713264165396,0.4044262572031708,0.5275632154900696,,"[-0.8556278252366503, 0.19368896775775166, -5926.713264165396, 0.3968609865470852, ""{\""max_eps\"": 0.31873943664454396, \""min_samples\"": 80, \""xi\"": 0.07}""]","[7.0, 29.652996845425868, -0.8556278252366503, 0.19368896775775166, -5926.713264165396, 0.3968609865470852, ""{\""max_eps\"": 0.31873943664454396, \""min_samples\"": 80, \""xi\"": 0.07}""]",False,False
bellevue_150th_newport,kmeans,1,20261703,"{""max_iter"": 300, ""n_clusters"": 2, ""n_init"": 10}",3101,2,10,0,0.0,0.7387939374395356,0.010612100013531744,12,0.5617605911074793,0.5893624289622442,2404.3581043351187,0.3856677914381499,0.4504602803982127,,"[-0.5617605911074793, 0.5893624289622442, -2404.3581043351187, 0.7387939374395356, ""{\""max_iter\"": 300, \""n_clusters\"": 2, \""n_init\"": 10}""]","[10.0, -0.5617605911074793, 0.5893624289622442, -2404.3581043351187, 0.7387939374395356, ""{\""max_iter\"": 300, \""n_clusters\"": 2, \""n_init\"": 10}""]",False,False
bellevue_150th_newport,kmeans,2,20261704,"{""max_iter"": 300, ""n_clusters"": 3, ""n_init"": 10}",3101,3,9,0,0.0,0.5436955820702999,0.012351199984550476,12,0.7709404352612129,0.39815346307538707,8249.587135410715,0.4249389170162393,0.5307003704764479,,"[-0.7709404352612129, 0.39815346307538707, -8249.587135410715, 0.5436955820702999, ""{\""max_iter\"": 300, \""n_clusters\"": 3, \""n_init\"": 10}""]","[9.0, -0.7709404352612129, 0.39815346307538707, -8249.587135410715, 0.5436955820702999, ""{\""max_iter\"": 300, \""n_clusters\"": 3, \""n_init\"": 10}""]",False,False
bellevue_150th_newport,kmeans,3,20261705,"{""max_iter"": 300, ""n_clusters"": 4, ""n_init"": 10}",3101,4,8,0,0.0,0.36633344082554015,0.013917400036007166,12,0.8270176385509485,0.3841557441552208,15766.77978121547,0.45195175158464296,0.5936304097687369,,"[-0.8270176385509485, 0.3841557441552208, -15766.77978121547, 0.36633344082554015, ""{\""max_iter\"": 300, \""n_clusters\"": 4, \""n_init\"": 10}""]","[8.0, -0.8270176385509485, 0.3841557441552208, -15766.77978121547, 0.36633344082554015, ""{\""max_iter\"": 300, \""n_clusters\"": 4, \""n_init\"": 10}""]",False,False
bellevue_150th_newport,kmeans,4,20261706,"{""max_iter"": 300, ""n_clusters"": 5, ""n_init"": 10}",3101,5,7,0,0.0,0.36633344082554015,0.015879200072959065,12,0.8402716122562103,0.3245732644067698,17301.02111941961,0.4618782428833768,0.6392095825698303,,"[-0.8402716122562103, 0.3245732644067698, -17301.02111941961, 0.36633344082554015, ""{\""max_iter\"": 300, \""n_clusters\"": 5, \""n_init\"": 10}""]","[7.0, -0.8402716122562103, 0.3245732644067698, -17301.02111941961, 0.36633344082554015, ""{\""max_iter\"": 300, \""n_clusters\"": 5, \""n_init\"": 10}""]",False,False
bellevue_150th_newport,kmeans,5,20261707,"{""max_iter"": 300, ""n_clusters"": 6, ""n_init"": 10}",3101,6,6,0,0.0,0.36633344082554015,0.018516200012527406,12,0.871973959975423,0.2461336100439887,24136.669998363494,0.47566089084729024,0.6872135706355063,,"[-0.871973959975423, 0.2461336100439887, -24136.669998363494, 0.36633344082554015, ""{\""max_iter\"": 300, \""n_clusters\"": 6, \""n_init\"": 10}""]","[6.0, -0.871973959975423, 0.2461336100439887, -24136.669998363494, 0.36633344082554015, ""{\""max_iter\"": 300, \""n_clusters\"": 6, \""n_init\"": 10}""]",False,False
bellevue_150th_newport,kmeans,6,20261708,"{""max_iter"": 300, ""n_clusters"": 7, ""n_init"": 10}",3101,7,5,0,0.0,0.36633344082554015,0.018414099933579564,12,0.888957749100115,0.15309598944553554,35949.279400448504,0.4928427345415516,0.7362042590439848,,"[-0.888957749100115, 0.15309598944553554, -35949.279400448504, 0.36633344082554015, ""{\""max_iter\"": 300, \""n_clusters\"": 7, \""n_init\"": 10}""]","[5.0, -0.888957749100115, 0.15309598944553554, -35949.279400448504, 0.36633344082554015, ""{\""max_iter\"": 300, \""n_clusters\"": 7, \""n_init\"": 10}""]",True,False
bellevue_150th_newport,kmeans,7,20261709,"{""max_iter"": 300, ""n_clusters"": 8, ""n_init"": 10}",3101,8,4,0,0.0,0.36633344082554015,0.02075730008073151,12,0.8781602894016014,0.15941040767141365,53274.88217625972,0.5104000379615685,0.7768587388689442,,"[-0.8781602894016014, 0.15941040767141365, -53274.88217625972, 0.36633344082554015, ""{\""max_iter\"": 300, \""n_clusters\"": 8, \""n_init\"": 10}""]","[4.0, -0.8781602894016014, 0.15941040767141365, -53274.88217625972, 0.36633344082554015, ""{\""max_iter\"": 300, \""n_clusters\"": 8, \""n_init\"": 10}""]",False,False
bellevue_150th_newport,kmeans,8,20261710,"{""max_iter"": 300, ""n_clusters"": 9, ""n_init"": 10}",3101,9,3,0,0.0,0.36633344082554015,0.026208299910649657,12,0.8699694391324042,0.19247688716268427,65011.7277458129,0.5362946617193446,0.815724195564623,,"[-0.8699694391324042, 0.19247688716268427, -65011.7277458129, 0.36633344082554015, ""{\""max_iter\"": 300, \""n_clusters\"": 9, \""n_init\"": 10}""]","[3.0, -0.8699694391324042, 0.19247688716268427, -65011.7277458129, 0.36633344082554015, ""{\""max_iter\"": 300, \""n_clusters\"": 9, \""n_init\"": 10}""]",False,False
bellevue_150th_newport,kmeans,9,20261711,"{""max_iter"": 300, ""n_clusters"": 10, ""n_init"": 10}",3101,10,2,0,0.0,0.36375362786198,0.029175099916756153,12,0.8664860265751235,0.20791316690928063,72619.5536066268,0.5816759758024215,0.856403013062285,,"[-0.8664860265751235, 0.20791316690928063, -72619.5536066268, 0.36375362786198, ""{\""max_iter\"": 300, \""n_clusters\"": 10, \""n_init\"": 10}""]","[2.0, -0.8664860265751235, 0.20791316690928063, -72619.5536066268, 0.36375362786198, ""{\""max_iter\"": 300, \""n_clusters\"": 10, \""n_init\"": 10}""]",False,False
bellevue_150th_newport,kmeans,10,20261712,"{""max_iter"": 300, ""n_clusters"": 11, ""n_init"": 10}",3101,11,1,0,0.0,0.3237665269267978,0.03229459992144257,12,0.7347213858592212,0.3349603323152489,76448.34429287461,0.6668137130236694,0.8876013427803908,,"[-0.7347213858592212, 0.3349603323152489, -76448.34429287461, 0.3237665269267978, ""{\""max_iter\"": 300, \""n_clusters\"": 11, \""n_init\"": 10}""]","[1.0, -0.7347213858592212, 0.3349603323152489, -76448.34429287461, 0.3237665269267978, ""{\""max_iter\"": 300, \""n_clusters\"": 11, \""n_init\"": 10}""]",False,False
bellevue_150th_newport,kmeans,11,20261713,"{""max_iter"": 300, ""n_clusters"": 12, ""n_init"": 10}",3101,12,0,0,0.0,0.3140922283134473,0.036682400037534535,12,0.6799288266882095,0.40905242158144267,79792.39994865551,0.9380720586936689,0.9235568988842722,,"[-0.6799288266882095, 0.40905242158144267, -79792.39994865551, 0.3140922283134473, ""{\""max_iter\"": 300, \""n_clusters\"": 12, \""n_init\"": 10}""]","[0.0, -0.6799288266882095, 0.40905242158144267, -79792.39994865551, 0.3140922283134473, ""{\""max_iter\"": 300, \""n_clusters\"": 12, \""n_init\"": 10}""]",False,True
bellevue_150th_newport,kmeans,12,20261714,"{""max_iter"": 300, ""n_clusters"": 13, ""n_init"": 10}",3101,13,1,0,0.0,0.2218639148661722,0.03728510008659214,12,0.6075410946548468,0.4953023992097576,78080.2382545237,0.6666287156604223,0.8834001014080526,,"[-0.6075410946548468, 0.4953023992097576, -78080.2382545237, 0.2218639148661722, ""{\""max_iter\"": 300, \""n_clusters\"": 13, \""n_init\"": 10}""]","[1.0, -0.6075410946548468, 0.4953023992097576, -78080.2382545237, 0.2218639148661722, ""{\""max_iter\"": 300, \""n_clusters\"": 13, \""n_init\"": 10}""]",False,False
bellevue_150th_newport,kmeans,13,20261715,"{""max_iter"": 300, ""n_clusters"": 14, ""n_init"": 10}",3101,14,2,0,0.0,0.2218639148661722,0.03990030009299517,12,0.5932993334862567,0.549266600181866,78073.48970513784,0.5730852435262054,0.8386919118647151,,"[-0.5932993334862567, 0.549266600181866, -78073.48970513784, 0.2218639148661722, ""{\""max_iter\"": 300, \""n_clusters\"": 14, \""n_init\"": 10}""]","[2.0, -0.5932993334862567, 0.549266600181866, -78073.48970513784, 0.2218639148661722, ""{\""max_iter\"": 300, \""n_clusters\"": 14, \""n_init\"": 10}""]",False,False
bellevue_150th_newport,kmeans,14,20261716,"{""max_iter"": 300, ""n_clusters"": 15, ""n_init"": 10}",3101,15,3,0,0.0,0.2218639148661722,0.043617599993012846,12,0.5983705736011479,0.5477231195757993,78732.12665589496,0.5275376570681476,0.7973431769428548,,"[-0.5983705736011479, 0.5477231195757993, -78732.12665589496, 0.2218639148661722, ""{\""max_iter\"": 300, \""n_clusters\"": 15, \""n_init\"": 10}""]","[3.0, -0.5983705736011479, 0.5477231195757993, -78732.12665589496, 0.2218639148661722, ""{\""max_iter\"": 300, \""n_clusters\"": 15, \""n_init\"": 10}""]",False,False
bellevue_150th_newport,kmeans,15,20261717,"{""max_iter"": 300, ""n_clusters"": 16, ""n_init"": 10}",3101,16,4,0,0.0,0.16220574008384392,0.04584590008016676,12,0.5199259017337937,0.5957980829353083,75715.15462148278,0.5011080058671366,0.7557736239893011,,"[-0.5199259017337937, 0.5957980829353083, -75715.15462148278, 0.16220574008384392, ""{\""max_iter\"": 300, \""n_clusters\"": 16, \""n_init\"": 10}""]","[4.0, -0.5199259017337937, 0.5957980829353083, -75715.15462148278, 0.16220574008384392, ""{\""max_iter\"": 300, \""n_clusters\"": 16, \""n_init\"": 10}""]",False,False
bellevue_150th_newport,kmeans,16,20261718,"{""max_iter"": 300, ""n_clusters"": 17, ""n_init"": 10}",3101,17,5,0,0.0,0.21863914866172202,0.056039499933831394,12,0.5705676810822023,0.6207391213353671,77631.54095951766,0.4791812580869869,0.7100313803193692,,"[-0.5705676810822023, 0.6207391213353671, -77631.54095951766, 0.21863914866172202, ""{\""max_iter\"": 300, \""n_clusters\"": 17, \""n_init\"": 10}""]","[5.0, -0.5705676810822023, 0.6207391213353671, -77631.54095951766, 0.21863914866172202, ""{\""max_iter\"": 300, \""n_clusters\"": 17, \""n_init\"": 10}""]",False,False
bellevue_150th_newport,kmeans,17,20261719,"{""max_iter"": 300, ""n_clusters"": 18, ""n_init"": 10}",3101,18,6,0,0.0,0.2147694292163818,0.05058180005289614,12,0.5591914065354221,0.6020164178269969,77080.75922135769,0.4662647223864731,0.6689039602249562,,"[-0.5591914065354221, 0.6020164178269969, -77080.75922135769, 0.2147694292163818, ""{\""max_iter\"": 300, \""n_clusters\"": 18, \""n_init\"": 10}""]","[6.0, -0.5591914065354221, 0.6020164178269969, -77080.75922135769, 0.2147694292163818, ""{\""max_iter\"": 300, \""n_clusters\"": 18, \""n_init\"": 10}""]",False,False
bellevue_150th_newport,kmeans,18,20261720,"{""max_iter"": 300, ""n_clusters"": 19, ""n_init"": 10}",3101,19,7,0,0.0,0.1580135440180587,0.05392620002385229,12,0.4494318084874154,0.6880435700752399,76730.19766525498,0.4550403245595992,0.6242437464299667,,"[-0.4494318084874154, 0.6880435700752399, -76730.19766525498, 0.1580135440180587, ""{\""max_iter\"": 300, \""n_clusters\"": 19, \""n_init\"": 10}""]","[7.0, -0.4494318084874154, 0.6880435700752399, -76730.19766525498, 0.1580135440180587, ""{\""max_iter\"": 300, \""n_clusters\"": 19, \""n_init\"": 10}""]",False,False
bellevue_150th_newport,kmeans,19,20261721,"{""max_iter"": 300, ""n_clusters"": 20, ""n_init"": 10}",3101,20,8,0,0.0,0.1509190583682683,0.057172799948602915,12,0.4278315857192044,0.7387084980828837,74950.60895114447,0.4461677613939866,0.5804802937832843,,"[-0.4278315857192044, 0.7387084980828837, -74950.60895114447, 0.1509190583682683, ""{\""max_iter\"": 300, \""n_clusters\"": 20, \""n_init\"": 10}""]","[8.0, -0.4278315857192044, 0.7387084980828837, -74950.60895114447, 0.1509190583682683, ""{\""max_iter\"": 300, \""n_clusters\"": 20, \""n_init\"": 10}""]",False,False
bellevue_150th_newport,kmeans,20,20261722,"{""max_iter"": 300, ""n_clusters"": 21, ""n_init"": 10}",3101,21,9,0,0.0,0.14995162850693325,0.06128189992159605,12,0.4300639168803397,0.7286031348409,74904.5646880166,0.4404331222704538,0.5393582115475839,,"[-0.4300639168803397, 0.7286031348409, -74904.5646880166, 0.14995162850693325, ""{\""max_iter\"": 300, \""n_clusters\"": 21, \""n_init\"": 10}""]","[9.0, -0.4300639168803397, 0.7286031348409, -74904.5646880166, 0.14995162850693325, ""{\""max_iter\"": 300, \""n_clusters\"": 21, \""n_init\"": 10}""]",False,False
bellevue_150th_newport,kmeans,21,20261723,"{""max_iter"": 300, ""n_clusters"": 22, ""n_init"": 10}",3101,22,10,0,0.0,0.15059658174782328,0.06070099992211908,12,0.4086050176540438,0.7541500786039954,75832.19768504614,0.43387442519629593,0.4957115910180053,,"[-0.4086050176540438, 0.7541500786039954, -75832.19768504614, 0.15059658174782328, ""{\""max_iter\"": 300, \""n_clusters\"": 22, \""n_init\"": 10}""]","[10.0, -0.4086050176540438, 0.7541500786039954, -75832.19768504614, 0.15059658174782328, ""{\""max_iter\"": 300, \""n_clusters\"": 22, \""n_init\"": 10}""]",False,False
bellevue_150th_newport,kmeans,22,20261724,"{""max_iter"": 300, ""n_clusters"": 23, ""n_init"": 10}",3101,23,11,0,0.0,0.14479200257981295,0.0653143998933956,12,0.4150123115037312,0.7564522525918038,74793.29147904697,0.43057122129516673,0.4548710272731282,,"[-0.4150123115037312, 0.7564522525918038, -74793.29147904697, 0.14479200257981295, ""{\""max_iter\"": 300, \""n_clusters\"": 23, \""n_init\"": 10}""]","[11.0, -0.4150123115037312, 0.7564522525918038, -74793.29147904697, 0.14479200257981295, ""{\""max_iter\"": 300, \""n_clusters\"": 23, \""n_init\"": 10}""]",False,False
bellevue_150th_newport,kmeans,23,20261725,"{""max_iter"": 300, ""n_clusters"": 24, ""n_init"": 10}",3101,24,12,0,0.0,0.14995162850693325,0.063195800059475,12,0.39878995913708143,0.8066911053628764,74274.90714312234,0.4249269298094994,0.41029413989745345,,"[-0.39878995913708143, 0.8066911053628764, -74274.90714312234, 0.14995162850693325, ""{\""max_iter\"": 300, \""n_clusters\"": 24, \""n_init\"": 10}""]","[12.0, -0.39878995913708143, 0.8066911053628764, -74274.90714312234, 0.14995162850693325, ""{\""max_iter\"": 300, \""n_clusters\"": 24, \""n_init\"": 10}""]",False,False
bellevue_150th_newport,kmeans,24,20261726,"{""max_iter"": 300, ""n_clusters"": 25, ""n_init"": 10}",3101,25,13,0,0.0,0.15059658174782328,0.06906350003555417,12,0.4044402554459316,0.7753765757503794,74920.677066802,0.42261110802824325,0.4114884328875435,,"[-0.4044402554459316, 0.7753765757503794, -74920.677066802, 0.15059658174782328, ""{\""max_iter\"": 300, \""n_clusters\"": 25, \""n_init\"": 10}""]","[13.0, -0.4044402554459316, 0.7753765757503794, -74920.677066802, 0.15059658174782328, ""{\""max_iter\"": 300, \""n_clusters\"": 25, \""n_init\"": 10}""]",False,False
bellevue_150th_newport,kmeans,25,20261727,"{""max_iter"": 300, ""n_clusters"": 26, ""n_init"": 10}",3101,26,14,0,0.0,0.14866172202515318,0.07357809995301068,12,0.4091883637652292,0.7629659765013133,73542.83739306203,0.42062120871056324,0.41231583810204697,,"[-0.4091883637652292, 0.7629659765013133, -73542.83739306203, 0.14866172202515318, ""{\""max_iter\"": 300, \""n_clusters\"": 26, \""n_init\"": 10}""]","[14.0, -0.4091883637652292, 0.7629659765013133, -73542.83739306203, 0.14866172202515318, ""{\""max_iter\"": 300, \""n_clusters\"": 26, \""n_init\"": 10}""]",False,False
bellevue_150th_newport,kmeans,26,20261728,"{""max_iter"": 300, ""n_clusters"": 27, ""n_init"": 10}",3101,27,15,0,0.0,0.14995162850693325,0.068668800056912,12,0.39979168907494267,0.8041532094587487,75021.81173710071,0.4170832541854874,0.410422086767921,,"[-0.39979168907494267, 0.8041532094587487, -75021.81173710071, 0.14995162850693325, ""{\""max_iter\"": 300, \""n_clusters\"": 27, \""n_init\"": 10}""]","[15.0, -0.39979168907494267, 0.8041532094587487, -75021.81173710071, 0.14995162850693325, ""{\""max_iter\"": 300, \""n_clusters\"": 27, \""n_init\"": 10}""]",False,False
bellevue_150th_newport,kmeans,27,20261729,"{""max_iter"": 300, ""n_clusters"": 28, ""n_init"": 10}",3101,28,16,0,0.0,0.15027410512737827,0.07576469995547086,12,0.3882377654684604,0.8404588653495669,72402.34958251198,0.4139045569489599,0.40871875378429334,,"[-0.3882377654684604, 0.8404588653495669, -72402.34958251198, 0.15027410512737827, ""{\""max_iter\"": 300, \""n_clusters\"": 28, \""n_init\"": 10}""]","[16.0, -0.3882377654684604, 0.8404588653495669, -72402.34958251198, 0.15027410512737827, ""{\""max_iter\"": 300, \""n_clusters\"": 28, \""n_init\"": 10}""]",False,False
bellevue_150th_newport,kmeans,28,20261730,"{""max_iter"": 300, ""n_clusters"": 29, ""n_init"": 10}",3101,29,17,0,0.0,0.14995162850693325,0.07294860004913062,12,0.3989722716074013,0.7602416044381477,71613.9119122517,0.4139141978645778,0.4117638338883677,,"[-0.3989722716074013, 0.7602416044381477, -71613.9119122517, 0.14995162850693325, ""{\""max_iter\"": 300, \""n_clusters\"": 29, \""n_init\"": 10}""]","[17.0, -0.3989722716074013, 0.7602416044381477, -71613.9119122517, 0.14995162850693325, ""{\""max_iter\"": 300, \""n_clusters\"": 29, \""n_init\"": 10}""]",False,False
bellevue_150th_newport,kmeans,29,20261731,"{""max_iter"": 300, ""n_clusters"": 30, ""n_init"": 10}",3101,30,18,0,0.0,0.15027410512737827,0.08016270003281534,12,0.3913906854301504,0.7711847330798837,70935.09120884891,0.411719184467795,0.4110015083347149,,"[-0.3913906854301504, 0.7711847330798837, -70935.09120884891, 0.15027410512737827, ""{\""max_iter\"": 300, \""n_clusters\"": 30, \""n_init\"": 10}""]","[18.0, -0.3913906854301504, 0.7711847330798837, -70935.09120884891, 0.15027410512737827, ""{\""max_iter\"": 300, \""n_clusters\"": 30, \""n_init\"": 10}""]",False,False
bellevue_150th_newport,hdbscan,1,20261703,"{""min_cluster_size"": 80, ""min_samples"": 10}",3101,6,6,41,1.3221541438245727,0.369281045751634,0.04016930004581809,12,0.8945074956513663,0.14474996421825226,46612.27221288506,0.47740205073391245,0.692508282405212,,"[-0.8945074956513663, 0.14474996421825226, -46612.27221288506, 0.369281045751634, ""{\""min_cluster_size\"": 80, \""min_samples\"": 10}""]","[6.0, 1.3221541438245727, -0.8945074956513663, 0.14474996421825226, -46612.27221288506, 0.369281045751634, ""{\""min_cluster_size\"": 80, \""min_samples\"": 10}""]",False,True
bellevue_150th_newport,hdbscan,2,20261704,"{""min_cluster_size"": 80, ""min_samples"": 20}",3101,6,6,42,1.3544018058690745,0.36907486106570775,0.07682800001930445,12,0.8945741739500087,0.14479924233603972,46986.95437617456,0.47735962767951995,0.6924639792369911,,"[-0.8945741739500087, 0.14479924233603972, -46986.95437617456, 0.36907486106570775, ""{\""min_cluster_size\"": 80, \""min_samples\"": 20}""]","[6.0, 1.3544018058690745, -0.8945741739500087, 0.14479924233603972, -46986.95437617456, 0.36907486106570775, ""{\""min_cluster_size\"": 80, \""min_samples\"": 20}""]",True,False
bellevue_150th_newport,hdbscan,3,20261705,"{""min_cluster_size"": 160, ""min_samples"": 10}",3101,5,7,40,1.289906481780071,0.3691604050963737,0.0752957999939099,12,0.8572202449941924,0.286132843471844,24181.04994525806,0.4609913917051634,0.639450957967148,,"[-0.8572202449941924, 0.286132843471844, -24181.04994525806, 0.3691604050963737, ""{\""min_cluster_size\"": 160, \""min_samples\"": 10}""]","[7.0, 1.289906481780071, -0.8572202449941924, 0.286132843471844, -24181.04994525806, 0.3691604050963737, ""{\""min_cluster_size\"": 160, \""min_samples\"": 10}""]",False,False
bellevue_150th_newport,hdbscan,4,20261706,"{""min_cluster_size"": 160, ""min_samples"": 20}",3101,5,7,41,1.3221541438245727,0.3689542483660131,0.08733529993332922,12,0.857035399298033,0.2887479168559644,24165.892535295574,0.4608593837430464,0.6392400639787749,,"[-0.857035399298033, 0.2887479168559644, -24165.892535295574, 0.3689542483660131, ""{\""min_cluster_size\"": 160, \""min_samples\"": 20}""]","[7.0, 1.3221541438245727, -0.857035399298033, 0.2887479168559644, -24165.892535295574, 0.3689542483660131, ""{\""min_cluster_size\"": 160, \""min_samples\"": 20}""]",False,False
bellevue_150th_newport,hdbscan,5,20261707,"{""min_cluster_size"": 320, ""min_samples"": 10}",3101,4,8,40,1.289906481780071,0.3691604050963737,0.07934119994752109,12,0.8421834484940122,0.34521116972293653,19499.471473588423,0.45089331560665724,0.5936177567062557,,"[-0.8421834484940122, 0.34521116972293653, -19499.471473588423, 0.3691604050963737, ""{\""min_cluster_size\"": 320, \""min_samples\"": 10}""]","[8.0, 1.289906481780071, -0.8421834484940122, 0.34521116972293653, -19499.471473588423, 0.3691604050963737, ""{\""min_cluster_size\"": 320, \""min_samples\"": 10}""]",False,False
bellevue_150th_newport,hdbscan,6,20261708,"{""min_cluster_size"": 320, ""min_samples"": 20}",3101,4,8,41,1.3221541438245727,0.3689542483660131,0.07812429999466985,12,0.8433142215128825,0.3428912114038606,19714.031234876275,0.45097018700476477,0.5937588405025802,,"[-0.8433142215128825, 0.3428912114038606, -19714.031234876275, 0.3689542483660131, ""{\""min_cluster_size\"": 320, \""min_samples\"": 20}""]","[8.0, 1.3221541438245727, -0.8433142215128825, 0.3428912114038606, -19714.031234876275, 0.3689542483660131, ""{\""min_cluster_size\"": 320, \""min_samples\"": 20}""]",False,False
bellevue_150th_newport,optics,1,20261703,"{""max_eps"": 0.009519037609703348, ""min_samples"": 40, ""xi"": 0.05}",3101,6,6,1590,51.27378265075782,0.3937789543348776,0.6165286999894306,12,0.8947810251918743,0.23064180521563013,337543.9996541133,0.3720142255703099,0.5840720034731722,,"[-0.8947810251918743, 0.23064180521563013, -337543.9996541133, 0.3937789543348776, ""{\""max_eps\"": 0.009519037609703348, \""min_samples\"": 40, \""xi\"": 0.05}""]","[6.0, 51.27378265075782, -0.8947810251918743, 0.23064180521563013, -337543.9996541133, 0.3937789543348776, ""{\""max_eps\"": 0.009519037609703348, \""min_samples\"": 40, \""xi\"": 0.05}""]",False,False
