scene_id,split,entry_polygon_id,exit_polygon_id,movement_id,maneuver_type,valid_assigned_count,percentage_of_valid_assigned,observed,first_five_evidence_trajectory_ids,recording_coverage_count,recording_coverage_ids,first_start_frame,last_end_frame,protocol_version
bellevue_150th_newport,model_selection,B,H,bellevue_150th_newport:B>H,straight,144,4.85338725986,True,bellevue_150th_newport:417185|bellevue_150th_newport:417346|bellevue_150th_newport:417389|bellevue_150th_newport:417447|bellevue_150th_newport:419405,6,Bellevue_150th_Newport__2017-09-11_08-08-31|Bellevue_150th_Newport__2017-09-11_09-08-30|Bellevue_150th_Newport__2017-09-11_10-08-31|Bellevue_150th_Newport__2017-09-11_11-08-32|Bellevue_150th_Newport__2017-09-11_12-08-32|Bellevue_150th_Newport__2017-09-11_13-08-32,1394,106642,future-transportation-polygon-reference-v1
bellevue_150th_newport,model_selection,B,E,bellevue_150th_newport:B>E,left,6,0.202224469161,True,bellevue_150th_newport:437606|bellevue_150th_newport:463630|bellevue_150th_newport:469949|bellevue_150th_newport:476376|bellevue_150th_newport:496693,3,Bellevue_150th_Newport__2017-09-11_08-08-31|Bellevue_150th_Newport__2017-09-11_09-08-30|Bellevue_150th_Newport__2017-09-11_13-08-32,10118,86433,future-transportation-polygon-reference-v1
bellevue_150th_newport,model_selection,C,H,bellevue_150th_newport:C>H,right,357,12.0323559151,True,bellevue_150th_newport:415373|bellevue_150th_newport:418013|bellevue_150th_newport:418137|bellevue_150th_newport:418517|bellevue_150th_newport:418549,6,Bellevue_150th_Newport__2017-09-11_08-08-31|Bellevue_150th_Newport__2017-09-11_09-08-30|Bellevue_150th_Newport__2017-09-11_10-08-31|Bellevue_150th_Newport__2017-09-11_11-08-32|Bellevue_150th_Newport__2017-09-11_12-08-32|Bellevue_150th_Newport__2017-09-11_13-08-32,19,107945,future-transportation-polygon-reference-v1
bellevue_150th_newport,model_selection,C,E,bellevue_150th_newport:C>E,straight,1122,37.8159757331,True,bellevue_150th_newport:415269|bellevue_150th_newport:415285|bellevue_150th_newport:415492|bellevue_150th_newport:415495|bellevue_150th_newport:418026,6,Bellevue_150th_Newport__2017-09-11_08-08-31|Bellevue_150th_Newport__2017-09-11_09-08-30|Bellevue_150th_Newport__2017-09-11_10-08-31|Bellevue_150th_Newport__2017-09-11_11-08-32|Bellevue_150th_Newport__2017-09-11_12-08-32|Bellevue_150th_Newport__2017-09-11_13-08-32,0,107945,future-transportation-polygon-reference-v1
bellevue_150th_newport,model_selection,C,F,bellevue_150th_newport:C>F,left,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_150th_newport,model_selection,D,E,bellevue_150th_newport:D>E,right,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_150th_newport,model_selection,D,F,bellevue_150th_newport:D>F,straight,178,5.99932591844,True,bellevue_150th_newport:416614|bellevue_150th_newport:419707|bellevue_150th_newport:424893|bellevue_150th_newport:427812|bellevue_150th_newport:429641,6,Bellevue_150th_Newport__2017-09-11_08-08-31|Bellevue_150th_Newport__2017-09-11_09-08-30|Bellevue_150th_Newport__2017-09-11_10-08-31|Bellevue_150th_Newport__2017-09-11_11-08-32|Bellevue_150th_Newport__2017-09-11_12-08-32|Bellevue_150th_Newport__2017-09-11_13-08-32,0,107942,future-transportation-polygon-reference-v1
bellevue_150th_newport,model_selection,D,G,bellevue_150th_newport:D>G,left,325,10.9538254129,True,bellevue_150th_newport:416323|bellevue_150th_newport:416524|bellevue_150th_newport:416745|bellevue_150th_newport:416831|bellevue_150th_newport:421549,6,Bellevue_150th_Newport__2017-09-11_08-08-31|Bellevue_150th_Newport__2017-09-11_09-08-30|Bellevue_150th_Newport__2017-09-11_10-08-31|Bellevue_150th_Newport__2017-09-11_11-08-32|Bellevue_150th_Newport__2017-09-11_12-08-32|Bellevue_150th_Newport__2017-09-11_13-08-32,0,107862,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,model_selection,A,F,bellevue_150th_eastgate:A>F,right,1067,16.1300075586,True,bellevue_150th_eastgate:1000053|bellevue_150th_eastgate:1000230|bellevue_150th_eastgate:1000408|bellevue_150th_eastgate:1001380|bellevue_150th_eastgate:1001536,4,Bellevue_150th_Eastgate__2017-09-11_09-08-31|Bellevue_150th_Eastgate__2017-09-11_10-08-31|Bellevue_150th_Eastgate__2017-09-11_11-08-32|Bellevue_150th_Eastgate__2017-09-11_12-08-32,31,107861,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,model_selection,A,G,bellevue_150th_eastgate:A>G,straight,733,11.0808767952,True,bellevue_150th_eastgate:1002681|bellevue_150th_eastgate:1005034|bellevue_150th_eastgate:1005094|bellevue_150th_eastgate:1005150|bellevue_150th_eastgate:1005214,4,Bellevue_150th_Eastgate__2017-09-11_09-08-31|Bellevue_150th_Eastgate__2017-09-11_10-08-31|Bellevue_150th_Eastgate__2017-09-11_11-08-32|Bellevue_150th_Eastgate__2017-09-11_12-08-32,0,105577,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,model_selection,A,H,bellevue_150th_eastgate:A>H,left,637,9.62962962963,True,bellevue_150th_eastgate:1001181|bellevue_150th_eastgate:1001223|bellevue_150th_eastgate:1001275|bellevue_150th_eastgate:1001291|bellevue_150th_eastgate:1001310,4,Bellevue_150th_Eastgate__2017-09-11_09-08-31|Bellevue_150th_Eastgate__2017-09-11_10-08-31|Bellevue_150th_Eastgate__2017-09-11_11-08-32|Bellevue_150th_Eastgate__2017-09-11_12-08-32,0,107784,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,model_selection,B,G,bellevue_150th_eastgate:B>G,right,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,model_selection,B,H,bellevue_150th_eastgate:B>H,straight,1552,23.4618291761,True,bellevue_150th_eastgate:1000044|bellevue_150th_eastgate:1000095|bellevue_150th_eastgate:1000114|bellevue_150th_eastgate:1001679|bellevue_150th_eastgate:1001683,4,Bellevue_150th_Eastgate__2017-09-11_09-08-31|Bellevue_150th_Eastgate__2017-09-11_10-08-31|Bellevue_150th_Eastgate__2017-09-11_11-08-32|Bellevue_150th_Eastgate__2017-09-11_12-08-32,0,106927,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,model_selection,B,E,bellevue_150th_eastgate:B>E,left,97,1.46636432351,True,bellevue_150th_eastgate:1007346|bellevue_150th_eastgate:1011456|bellevue_150th_eastgate:1013622|bellevue_150th_eastgate:1016548|bellevue_150th_eastgate:1032141,4,Bellevue_150th_Eastgate__2017-09-11_09-08-31|Bellevue_150th_Eastgate__2017-09-11_10-08-31|Bellevue_150th_Eastgate__2017-09-11_11-08-32|Bellevue_150th_Eastgate__2017-09-11_12-08-32,0,106206,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,model_selection,C,H,bellevue_150th_eastgate:C>H,right,324,4.89795918367,True,bellevue_150th_eastgate:1000720|bellevue_150th_eastgate:1002677|bellevue_150th_eastgate:1002936|bellevue_150th_eastgate:1006248|bellevue_150th_eastgate:1006437,4,Bellevue_150th_Eastgate__2017-09-11_09-08-31|Bellevue_150th_Eastgate__2017-09-11_10-08-31|Bellevue_150th_Eastgate__2017-09-11_11-08-32|Bellevue_150th_Eastgate__2017-09-11_12-08-32,1217,107681,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,model_selection,C,E,bellevue_150th_eastgate:C>E,straight,265,4.00604686319,True,bellevue_150th_eastgate:1000753|bellevue_150th_eastgate:1000771|bellevue_150th_eastgate:1000817|bellevue_150th_eastgate:1004302|bellevue_150th_eastgate:1004366,4,Bellevue_150th_Eastgate__2017-09-11_09-08-31|Bellevue_150th_Eastgate__2017-09-11_10-08-31|Bellevue_150th_Eastgate__2017-09-11_11-08-32|Bellevue_150th_Eastgate__2017-09-11_12-08-32,2295,107805,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,model_selection,C,F,bellevue_150th_eastgate:C>F,left,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,model_selection,D,E,bellevue_150th_eastgate:D>E,right,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,model_selection,D,F,bellevue_150th_eastgate:D>F,straight,1513,22.8722600151,True,bellevue_150th_eastgate:1000010|bellevue_150th_eastgate:1000150|bellevue_150th_eastgate:1000227|bellevue_150th_eastgate:1000256|bellevue_150th_eastgate:1000425,4,Bellevue_150th_Eastgate__2017-09-11_09-08-31|Bellevue_150th_Eastgate__2017-09-11_10-08-31|Bellevue_150th_Eastgate__2017-09-11_11-08-32|Bellevue_150th_Eastgate__2017-09-11_12-08-32,931,107271,future-transportation-polygon-reference-v1
bellevue_150th_eastgate,model_selection,D,G,bellevue_150th_eastgate:D>G,left,427,6.45502645503,True,bellevue_150th_eastgate:1000484|bellevue_150th_eastgate:1000579|bellevue_150th_eastgate:1000602|bellevue_150th_eastgate:1002543|bellevue_150th_eastgate:1004194,4,Bellevue_150th_Eastgate__2017-09-11_09-08-31|Bellevue_150th_Eastgate__2017-09-11_10-08-31|Bellevue_150th_Eastgate__2017-09-11_11-08-32|Bellevue_150th_Eastgate__2017-09-11_12-08-32,1651,107509,future-transportation-polygon-reference-v1
bellevue_150th_se38th,model_selection,A,F,bellevue_150th_se38th:A>F,right,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_150th_se38th,model_selection,A,G,bellevue_150th_se38th:A>G,straight,712,26.8882175227,True,bellevue_150th_se38th:530117|bellevue_150th_se38th:532604|bellevue_150th_se38th:534356|bellevue_150th_se38th:534578|bellevue_150th_se38th:535740,5,Bellevue_150th_SE38th__2017-09-11_06-08-32|Bellevue_150th_SE38th__2017-09-11_07-08-31|Bellevue_150th_SE38th__2017-09-11_08-09-36|Bellevue_150th_SE38th__2017-09-11_09-08-31|Bellevue_150th_SE38th__2017-09-11_10-08-33,0,106436,future-transportation-polygon-reference-v1
bellevue_150th_se38th,model_selection,A,H,bellevue_150th_se38th:A>H,left,101,3.81419939577,True,bellevue_150th_se38th:531404|bellevue_150th_se38th:533227|bellevue_150th_se38th:535687|bellevue_150th_se38th:536456|bellevue_150th_se38th:537958,5,Bellevue_150th_SE38th__2017-09-11_06-08-32|Bellevue_150th_SE38th__2017-09-11_07-08-31|Bellevue_150th_SE38th__2017-09-11_08-09-36|Bellevue_150th_SE38th__2017-09-11_09-08-31|Bellevue_150th_SE38th__2017-09-11_10-08-33,0,103674,future-transportation-polygon-reference-v1
bellevue_150th_se38th,model_selection,B,G,bellevue_150th_se38th:B>G,right,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_150th_se38th,model_selection,B,H,bellevue_150th_se38th:B>H,straight,39,1.47280966767,True,bellevue_150th_se38th:580751|bellevue_150th_se38th:585064|bellevue_150th_se38th:585081|bellevue_150th_se38th:585307|bellevue_150th_se38th:589011,4,Bellevue_150th_SE38th__2017-09-11_07-08-31|Bellevue_150th_SE38th__2017-09-11_08-09-36|Bellevue_150th_SE38th__2017-09-11_09-08-31|Bellevue_150th_SE38th__2017-09-11_10-08-33,7133,99785,future-transportation-polygon-reference-v1
bellevue_150th_se38th,model_selection,B,E,bellevue_150th_se38th:B>E,left,110,4.15407854985,True,bellevue_150th_se38th:531564|bellevue_150th_se38th:532591|bellevue_150th_se38th:546009|bellevue_150th_se38th:570171|bellevue_150th_se38th:571366,5,Bellevue_150th_SE38th__2017-09-11_06-08-32|Bellevue_150th_SE38th__2017-09-11_07-08-31|Bellevue_150th_SE38th__2017-09-11_08-09-36|Bellevue_150th_SE38th__2017-09-11_09-08-31|Bellevue_150th_SE38th__2017-09-11_10-08-33,532,106907,future-transportation-polygon-reference-v1
bellevue_150th_se38th,model_selection,C,H,bellevue_150th_se38th:C>H,right,7,0.264350453172,True,bellevue_150th_se38th:582507|bellevue_150th_se38th:583240|bellevue_150th_se38th:592281|bellevue_150th_se38th:611149|bellevue_150th_se38th:637928,3,Bellevue_150th_SE38th__2017-09-11_07-08-31|Bellevue_150th_SE38th__2017-09-11_09-08-31|Bellevue_150th_SE38th__2017-09-11_10-08-33,1389,67972,future-transportation-polygon-reference-v1
bellevue_150th_se38th,model_selection,C,E,bellevue_150th_se38th:C>E,straight,1565,59.1012084592,True,bellevue_150th_se38th:530241|bellevue_150th_se38th:530253|bellevue_150th_se38th:530283|bellevue_150th_se38th:530400|bellevue_150th_se38th:531621,5,Bellevue_150th_SE38th__2017-09-11_06-08-32|Bellevue_150th_SE38th__2017-09-11_07-08-31|Bellevue_150th_SE38th__2017-09-11_08-09-36|Bellevue_150th_SE38th__2017-09-11_09-08-31|Bellevue_150th_SE38th__2017-09-11_10-08-33,0,107412,future-transportation-polygon-reference-v1
bellevue_150th_se38th,model_selection,C,F,bellevue_150th_se38th:C>F,left,13,0.490936555891,True,bellevue_150th_se38th:538754|bellevue_150th_se38th:547034|bellevue_150th_se38th:555374|bellevue_150th_se38th:562854|bellevue_150th_se38th:572781,5,Bellevue_150th_SE38th__2017-09-11_06-08-32|Bellevue_150th_SE38th__2017-09-11_07-08-31|Bellevue_150th_SE38th__2017-09-11_08-09-36|Bellevue_150th_SE38th__2017-09-11_09-08-31|Bellevue_150th_SE38th__2017-09-11_10-08-33,876,93942,future-transportation-polygon-reference-v1
bellevue_150th_se38th,model_selection,D,E,bellevue_150th_se38th:D>E,right,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_150th_se38th,model_selection,D,F,bellevue_150th_se38th:D>F,straight,48,1.81268882175,True,bellevue_150th_se38th:542026|bellevue_150th_se38th:543210|bellevue_150th_se38th:582542|bellevue_150th_se38th:586472|bellevue_150th_se38th:587530,5,Bellevue_150th_SE38th__2017-09-11_06-08-32|Bellevue_150th_SE38th__2017-09-11_07-08-31|Bellevue_150th_SE38th__2017-09-11_08-09-36|Bellevue_150th_SE38th__2017-09-11_09-08-31|Bellevue_150th_SE38th__2017-09-11_10-08-33,6485,90624,future-transportation-polygon-reference-v1
bellevue_150th_se38th,model_selection,D,G,bellevue_150th_se38th:D>G,left,53,2.00151057402,True,bellevue_150th_se38th:542013|bellevue_150th_se38th:574746|bellevue_150th_se38th:584952|bellevue_150th_se38th:584994|bellevue_150th_se38th:587395,5,Bellevue_150th_SE38th__2017-09-11_06-08-32|Bellevue_150th_SE38th__2017-09-11_07-08-31|Bellevue_150th_SE38th__2017-09-11_08-09-36|Bellevue_150th_SE38th__2017-09-11_09-08-31|Bellevue_150th_SE38th__2017-09-11_10-08-33,3162,105123,future-transportation-polygon-reference-v1
bellevue_ne8th,model_selection,A,F,bellevue_ne8th:A>F,right,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_ne8th,model_selection,A,G,bellevue_ne8th:A>G,straight,1043,17.8168773488,True,bellevue_ne8th:1000063|bellevue_ne8th:1000241|bellevue_ne8th:1000343|bellevue_ne8th:1000386|bellevue_ne8th:1000501,5,Bellevue_Bellevue_NE8th__2017-09-11_07-08-31|Bellevue_Bellevue_NE8th__2017-09-11_08-08-31|Bellevue_Bellevue_NE8th__2017-09-11_09-08-30|Bellevue_Bellevue_NE8th__2017-09-11_10-08-31|Bellevue_Bellevue_NE8th__2017-09-11_11-08-31,0,107972,future-transportation-polygon-reference-v1
bellevue_ne8th,model_selection,A,H,bellevue_ne8th:A>H,left,297,5.07345404851,True,bellevue_ne8th:1000012|bellevue_ne8th:1000025|bellevue_ne8th:1000071|bellevue_ne8th:1000121|bellevue_ne8th:1003706,5,Bellevue_Bellevue_NE8th__2017-09-11_07-08-31|Bellevue_Bellevue_NE8th__2017-09-11_08-08-31|Bellevue_Bellevue_NE8th__2017-09-11_09-08-30|Bellevue_Bellevue_NE8th__2017-09-11_10-08-31|Bellevue_Bellevue_NE8th__2017-09-11_11-08-31,192,107972,future-transportation-polygon-reference-v1
bellevue_ne8th,model_selection,B,G,bellevue_ne8th:B>G,right,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_ne8th,model_selection,B,H,bellevue_ne8th:B>H,straight,1044,17.8339596857,True,bellevue_ne8th:1001463|bellevue_ne8th:1001638|bellevue_ne8th:1002232|bellevue_ne8th:1002361|bellevue_ne8th:1002440,5,Bellevue_Bellevue_NE8th__2017-09-11_07-08-31|Bellevue_Bellevue_NE8th__2017-09-11_08-08-31|Bellevue_Bellevue_NE8th__2017-09-11_09-08-30|Bellevue_Bellevue_NE8th__2017-09-11_10-08-31|Bellevue_Bellevue_NE8th__2017-09-11_11-08-31,0,107983,future-transportation-polygon-reference-v1
bellevue_ne8th,model_selection,B,E,bellevue_ne8th:B>E,left,117,1.99863341305,True,bellevue_ne8th:1001786|bellevue_ne8th:1002213|bellevue_ne8th:1002241|bellevue_ne8th:1002330|bellevue_ne8th:1002427,5,Bellevue_Bellevue_NE8th__2017-09-11_07-08-31|Bellevue_Bellevue_NE8th__2017-09-11_08-08-31|Bellevue_Bellevue_NE8th__2017-09-11_09-08-30|Bellevue_Bellevue_NE8th__2017-09-11_10-08-31|Bellevue_Bellevue_NE8th__2017-09-11_11-08-31,3033,107780,future-transportation-polygon-reference-v1
bellevue_ne8th,model_selection,C,H,bellevue_ne8th:C>H,right,19,0.32456440041,True,bellevue_ne8th:1033889|bellevue_ne8th:728595|bellevue_ne8th:729836|bellevue_ne8th:777899|bellevue_ne8th:781142,4,Bellevue_Bellevue_NE8th__2017-09-11_07-08-31|Bellevue_Bellevue_NE8th__2017-09-11_08-08-31|Bellevue_Bellevue_NE8th__2017-09-11_09-08-30|Bellevue_Bellevue_NE8th__2017-09-11_11-08-31,644,102166,future-transportation-polygon-reference-v1
bellevue_ne8th,model_selection,C,E,bellevue_ne8th:C>E,straight,1456,24.8718824735,True,bellevue_ne8th:1000030|bellevue_ne8th:1000563|bellevue_ne8th:1000730|bellevue_ne8th:1000939|bellevue_ne8th:1000983,5,Bellevue_Bellevue_NE8th__2017-09-11_07-08-31|Bellevue_Bellevue_NE8th__2017-09-11_08-08-31|Bellevue_Bellevue_NE8th__2017-09-11_09-08-30|Bellevue_Bellevue_NE8th__2017-09-11_10-08-31|Bellevue_Bellevue_NE8th__2017-09-11_11-08-31,0,107380,future-transportation-polygon-reference-v1
bellevue_ne8th,model_selection,C,F,bellevue_ne8th:C>F,left,269,4.59514861633,True,bellevue_ne8th:1000908|bellevue_ne8th:1000986|bellevue_ne8th:1001271|bellevue_ne8th:1001332|bellevue_ne8th:1001400,5,Bellevue_Bellevue_NE8th__2017-09-11_07-08-31|Bellevue_Bellevue_NE8th__2017-09-11_08-08-31|Bellevue_Bellevue_NE8th__2017-09-11_09-08-30|Bellevue_Bellevue_NE8th__2017-09-11_10-08-31|Bellevue_Bellevue_NE8th__2017-09-11_11-08-31,365,106091,future-transportation-polygon-reference-v1
bellevue_ne8th,model_selection,D,E,bellevue_ne8th:D>E,right,34,0.580799453365,True,bellevue_ne8th:1003364|bellevue_ne8th:1012031|bellevue_ne8th:1012245|bellevue_ne8th:1014901|bellevue_ne8th:1018394,5,Bellevue_Bellevue_NE8th__2017-09-11_07-08-31|Bellevue_Bellevue_NE8th__2017-09-11_08-08-31|Bellevue_Bellevue_NE8th__2017-09-11_09-08-30|Bellevue_Bellevue_NE8th__2017-09-11_10-08-31|Bellevue_Bellevue_NE8th__2017-09-11_11-08-31,2246,107253,future-transportation-polygon-reference-v1
bellevue_ne8th,model_selection,D,F,bellevue_ne8th:D>F,straight,1334,22.7878373762,True,bellevue_ne8th:1003088|bellevue_ne8th:1003173|bellevue_ne8th:1003175|bellevue_ne8th:1003178|bellevue_ne8th:1003280,5,Bellevue_Bellevue_NE8th__2017-09-11_07-08-31|Bellevue_Bellevue_NE8th__2017-09-11_08-08-31|Bellevue_Bellevue_NE8th__2017-09-11_09-08-30|Bellevue_Bellevue_NE8th__2017-09-11_10-08-31|Bellevue_Bellevue_NE8th__2017-09-11_11-08-31,0,107983,future-transportation-polygon-reference-v1
bellevue_ne8th,model_selection,D,G,bellevue_ne8th:D>G,left,241,4.11684318415,True,bellevue_ne8th:1004955|bellevue_ne8th:1005707|bellevue_ne8th:1008201|bellevue_ne8th:1010423|bellevue_ne8th:1014772,5,Bellevue_Bellevue_NE8th__2017-09-11_07-08-31|Bellevue_Bellevue_NE8th__2017-09-11_08-08-31|Bellevue_Bellevue_NE8th__2017-09-11_09-08-30|Bellevue_Bellevue_NE8th__2017-09-11_10-08-31|Bellevue_Bellevue_NE8th__2017-09-11_11-08-31,0,107889,future-transportation-polygon-reference-v1
bellevue_116th_ne12th,independent_test,A,F,bellevue_116th_ne12th:A>F,right,45,5.20833333333,True,bellevue_116th_ne12th:461938|bellevue_116th_ne12th:462196|bellevue_116th_ne12th:462861|bellevue_116th_ne12th:463702|bellevue_116th_ne12th:463731,8,Bellevue_116th_NE12th__2017-09-11_08-08-50|Bellevue_116th_NE12th__2017-09-11_09-08-31|Bellevue_116th_NE12th__2017-09-11_11-08-33|Bellevue_116th_NE12th__2017-09-11_12-08-33|Bellevue_116th_NE12th__2017-09-11_14-08-35|Bellevue_116th_NE12th__2017-09-11_15-08-36|Bellevue_116th_NE12th__2017-09-11_16-08-37|Bellevue_116th_NE12th__2017-09-11_17-08-39,36,24828,future-transportation-polygon-reference-v1
bellevue_116th_ne12th,independent_test,A,G,bellevue_116th_ne12th:A>G,straight,158,18.287037037,True,bellevue_116th_ne12th:462328|bellevue_116th_ne12th:462347|bellevue_116th_ne12th:462380|bellevue_116th_ne12th:462405|bellevue_116th_ne12th:462414,8,Bellevue_116th_NE12th__2017-09-11_08-08-50|Bellevue_116th_NE12th__2017-09-11_09-08-31|Bellevue_116th_NE12th__2017-09-11_11-08-33|Bellevue_116th_NE12th__2017-09-11_12-08-33|Bellevue_116th_NE12th__2017-09-11_14-08-35|Bellevue_116th_NE12th__2017-09-11_15-08-36|Bellevue_116th_NE12th__2017-09-11_16-08-37|Bellevue_116th_NE12th__2017-09-11_17-08-39,0,25431,future-transportation-polygon-reference-v1
bellevue_116th_ne12th,independent_test,A,H,bellevue_116th_ne12th:A>H,left,40,4.62962962963,True,bellevue_116th_ne12th:463756|bellevue_116th_ne12th:463839|bellevue_116th_ne12th:467185|bellevue_116th_ne12th:469355|bellevue_116th_ne12th:472833,8,Bellevue_116th_NE12th__2017-09-11_08-08-50|Bellevue_116th_NE12th__2017-09-11_09-08-31|Bellevue_116th_NE12th__2017-09-11_11-08-33|Bellevue_116th_NE12th__2017-09-11_12-08-33|Bellevue_116th_NE12th__2017-09-11_14-08-35|Bellevue_116th_NE12th__2017-09-11_15-08-36|Bellevue_116th_NE12th__2017-09-11_16-08-37|Bellevue_116th_NE12th__2017-09-11_17-08-39,2,25633,future-transportation-polygon-reference-v1
bellevue_116th_ne12th,independent_test,B,G,bellevue_116th_ne12th:B>G,right,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_116th_ne12th,independent_test,B,H,bellevue_116th_ne12th:B>H,straight,223,25.8101851852,True,bellevue_116th_ne12th:461581|bellevue_116th_ne12th:461800|bellevue_116th_ne12th:461969|bellevue_116th_ne12th:462073|bellevue_116th_ne12th:462085,8,Bellevue_116th_NE12th__2017-09-11_08-08-50|Bellevue_116th_NE12th__2017-09-11_09-08-31|Bellevue_116th_NE12th__2017-09-11_11-08-33|Bellevue_116th_NE12th__2017-09-11_12-08-33|Bellevue_116th_NE12th__2017-09-11_14-08-35|Bellevue_116th_NE12th__2017-09-11_15-08-36|Bellevue_116th_NE12th__2017-09-11_16-08-37|Bellevue_116th_NE12th__2017-09-11_17-08-39,0,24965,future-transportation-polygon-reference-v1
bellevue_116th_ne12th,independent_test,B,E,bellevue_116th_ne12th:B>E,left,10,1.15740740741,True,bellevue_116th_ne12th:467170|bellevue_116th_ne12th:470845|bellevue_116th_ne12th:470917|bellevue_116th_ne12th:474454|bellevue_116th_ne12th:487335,6,Bellevue_116th_NE12th__2017-09-11_08-08-50|Bellevue_116th_NE12th__2017-09-11_09-08-31|Bellevue_116th_NE12th__2017-09-11_11-08-33|Bellevue_116th_NE12th__2017-09-11_14-08-35|Bellevue_116th_NE12th__2017-09-11_16-08-37|Bellevue_116th_NE12th__2017-09-11_17-08-39,0,10383,future-transportation-polygon-reference-v1
bellevue_116th_ne12th,independent_test,C,H,bellevue_116th_ne12th:C>H,right,5,0.578703703704,True,bellevue_116th_ne12th:469083|bellevue_116th_ne12th:471645|bellevue_116th_ne12th:486143|bellevue_116th_ne12th:499186|bellevue_116th_ne12th:500848,4,Bellevue_116th_NE12th__2017-09-11_08-08-50|Bellevue_116th_NE12th__2017-09-11_09-08-31|Bellevue_116th_NE12th__2017-09-11_11-08-33|Bellevue_116th_NE12th__2017-09-11_14-08-35,1551,14322,future-transportation-polygon-reference-v1
bellevue_116th_ne12th,independent_test,C,E,bellevue_116th_ne12th:C>E,straight,116,13.4259259259,True,bellevue_116th_ne12th:464724|bellevue_116th_ne12th:464805|bellevue_116th_ne12th:464977|bellevue_116th_ne12th:465035|bellevue_116th_ne12th:466055,7,Bellevue_116th_NE12th__2017-09-11_08-08-50|Bellevue_116th_NE12th__2017-09-11_09-08-31|Bellevue_116th_NE12th__2017-09-11_11-08-33|Bellevue_116th_NE12th__2017-09-11_12-08-33|Bellevue_116th_NE12th__2017-09-11_14-08-35|Bellevue_116th_NE12th__2017-09-11_16-08-37|Bellevue_116th_NE12th__2017-09-11_17-08-39,344,25404,future-transportation-polygon-reference-v1
bellevue_116th_ne12th,independent_test,C,F,bellevue_116th_ne12th:C>F,left,0,0,False,,0,,,,future-transportation-polygon-reference-v1
bellevue_116th_ne12th,independent_test,D,E,bellevue_116th_ne12th:D>E,right,29,3.35648148148,True,bellevue_116th_ne12th:463294|bellevue_116th_ne12th:465688|bellevue_116th_ne12th:466534|bellevue_116th_ne12th:466586|bellevue_116th_ne12th:466613,5,Bellevue_116th_NE12th__2017-09-11_08-08-50|Bellevue_116th_NE12th__2017-09-11_09-08-31|Bellevue_116th_NE12th__2017-09-11_11-08-33|Bellevue_116th_NE12th__2017-09-11_14-08-35|Bellevue_116th_NE12th__2017-09-11_15-08-36,47,24577,future-transportation-polygon-reference-v1
bellevue_116th_ne12th,independent_test,D,F,bellevue_116th_ne12th:D>F,straight,204,23.6111111111,True,bellevue_116th_ne12th:461549|bellevue_116th_ne12th:461804|bellevue_116th_ne12th:462819|bellevue_116th_ne12th:462942|bellevue_116th_ne12th:464231,7,Bellevue_116th_NE12th__2017-09-11_08-08-50|Bellevue_116th_NE12th__2017-09-11_09-08-31|Bellevue_116th_NE12th__2017-09-11_11-08-33|Bellevue_116th_NE12th__2017-09-11_12-08-33|Bellevue_116th_NE12th__2017-09-11_14-08-35|Bellevue_116th_NE12th__2017-09-11_15-08-36|Bellevue_116th_NE12th__2017-09-11_17-08-39,0,25926,future-transportation-polygon-reference-v1
bellevue_116th_ne12th,independent_test,D,G,bellevue_116th_ne12th:D>G,left,34,3.93518518519,True,bellevue_116th_ne12th:462941|bellevue_116th_ne12th:467396|bellevue_116th_ne12th:467448|bellevue_116th_ne12th:467568|bellevue_116th_ne12th:467592,5,Bellevue_116th_NE12th__2017-09-11_08-08-50|Bellevue_116th_NE12th__2017-09-11_09-08-31|Bellevue_116th_NE12th__2017-09-11_14-08-35|Bellevue_116th_NE12th__2017-09-11_15-08-36|Bellevue_116th_NE12th__2017-09-11_17-08-39,90,25893,future-transportation-polygon-reference-v1
