scene,method,trial_index,fit_random_seed,params_json,n_total,n_clusters,cluster_count_error,n_outliers,pct_outliers,largest_cluster_ratio,fit_time_s,hg_estimated_target,silhouette_clustered_only,davies_bouldin_clustered_only,calinski_harabasz_clustered_only,quick_score,EMAS_HG,error,untargeted_selection_key_json,hg_expected_selection_key_json,selected_untargeted,selected_hg_expected_aware,interval_lower,interval_upper,interval_distance,pcms_strategy_id,selected_pcms,pcms_selection_key_json
bellevue_150th_newport,hdbscan,4,20261706,"{""min_cluster_size"": 160, ""min_samples"": 20}",3101,5,7,41,1.32215414382457,0.368954248366013,0.0873352999333292,12,0.857035399298033,0.288747916855964,24165.8925352956,0.460859383743046,0.639240063978775,,"[-0.857035399298033, 0.2887479168559644, -24165.892535295574, 0.3689542483660131, ""{\""min_cluster_size\"": 160, \""min_samples\"": 20}""]","[7.0, 1.3221541438245727, -0.857035399298033, 0.2887479168559644, -24165.892535295574, 0.3689542483660131, ""{\""min_cluster_size\"": 160, \""min_samples\"": 20}""]",False,False,7,13,2,A5,False,
bellevue_150th_newport,hdbscan,5,20261707,"{""min_cluster_size"": 320, ""min_samples"": 10}",3101,4,8,40,1.28990648178007,0.369160405096374,0.079341199947521,12,0.842183448494012,0.345211169722936,19499.4714735884,0.450893315606657,0.593617756706256,,"[-0.8421834484940122, 0.34521116972293653, -19499.471473588423, 0.3691604050963737, ""{\""min_cluster_size\"": 320, \""min_samples\"": 10}""]","[8.0, 1.289906481780071, -0.8421834484940122, 0.34521116972293653, -19499.471473588423, 0.3691604050963737, ""{\""min_cluster_size\"": 320, \""min_samples\"": 10}""]",False,False,7,13,3,A5,False,
bellevue_150th_newport,hdbscan,6,20261708,"{""min_cluster_size"": 320, ""min_samples"": 20}",3101,4,8,41,1.32215414382457,0.368954248366013,0.0781242999946698,12,0.843314221512882,0.342891211403861,19714.0312348763,0.450970187004765,0.59375884050258,,"[-0.8433142215128825, 0.3428912114038606, -19714.031234876275, 0.3689542483660131, ""{\""min_cluster_size\"": 320, \""min_samples\"": 20}""]","[8.0, 1.3221541438245727, -0.8433142215128825, 0.3428912114038606, -19714.031234876275, 0.3689542483660131, ""{\""min_cluster_size\"": 320, \""min_samples\"": 20}""]",False,False,7,13,3,A5,False,
bellevue_150th_newport,optics,1,20261703,"{""max_eps"": 0.009519037609703348, ""min_samples"": 40, ""xi"": 0.05}",3101,6,6,1590,51.2737826507578,0.393778954334878,0.616528699989431,12,0.894781025191874,0.23064180521563,337543.999654113,0.37201422557031,0.584072003473172,,"[-0.8947810251918743, 0.23064180521563013, -337543.9996541133, 0.3937789543348776, ""{\""max_eps\"": 0.009519037609703348, \""min_samples\"": 40, \""xi\"": 0.05}""]","[6.0, 51.27378265075782, -0.8947810251918743, 0.23064180521563013, -337543.9996541133, 0.3937789543348776, ""{\""max_eps\"": 0.009519037609703348, \""min_samples\"": 40, \""xi\"": 0.05}""]",False,False,7,13,1,A5,False,
bellevue_150th_newport,optics,2,20261704,"{""max_eps"": 0.012798475487971639, ""min_samples"": 40, ""xi"": 0.05}",3101,7,5,972,31.3447275072557,0.399248473461719,1.25594309996814,12,0.935275943198719,0.131928668264194,248606.117515181,0.429988556248247,0.674160951030574,,"[-0.9352759431987192, 0.1319286682641936, -248606.11751518093, 0.3992484734617191, ""{\""max_eps\"": 0.012798475487971639, \""min_samples\"": 40, \""xi\"": 0.05}""]","[5.0, 31.344727507255723, -0.9352759431987192, 0.1319286682641936, -248606.11751518093, 0.3992484734617191, ""{\""max_eps\"": 0.012798475487971639, \""min_samples\"": 40, \""xi\"": 0.05}""]",False,False,7,13,0,A5,False,
bellevue_150th_newport,optics,3,20261705,"{""max_eps"": 0.01872090448460329, ""min_samples"": 40, ""xi"": 0.05}",3101,6,6,816,26.3140922283134,0.450328227571116,1.69338739989325,12,0.940807613065957,0.0708048017478003,208654.730158472,0.424644653139026,0.642767075695635,,"[-0.9408076130659574, 0.07080480174780035, -208654.73015847188, 0.45032822757111596, ""{\""max_eps\"": 0.01872090448460329, \""min_samples\"": 40, \""xi\"": 0.05}""]","[6.0, 26.31409222831345, -0.9408076130659574, 0.07080480174780035, -208654.73015847188, 0.45032822757111596, ""{\""max_eps\"": 0.01872090448460329, \""min_samples\"": 40, \""xi\"": 0.05}""]",False,False,7,13,1,A5,False,
bellevue_150th_newport,optics,4,20261706,"{""max_eps"": 0.036343618402565836, ""min_samples"": 40, ""xi"": 0.05}",3101,7,5,626,20.1870364398581,0.442424242424242,1.57670730003156,12,0.897393448465809,0.130758895747543,144025.546035856,0.446137933187824,0.690356024407832,,"[-0.8973934484658094, 0.13075889574754349, -144025.54603585618, 0.44242424242424244, ""{\""max_eps\"": 0.036343618402565836, \""min_samples\"": 40, \""xi\"": 0.05}""]","[5.0, 20.18703643985811, -0.8973934484658094, 0.13075889574754349, -144025.54603585618, 0.44242424242424244, ""{\""max_eps\"": 0.036343618402565836, \""min_samples\"": 40, \""xi\"": 0.05}""]",False,False,7,13,0,A5,False,
bellevue_150th_newport,optics,5,20261707,"{""max_eps"": 0.009519037609703348, ""min_samples"": 40, ""xi"": 0.07}",3101,6,6,1497,48.2747500806192,0.370947630922693,0.366008499986492,12,0.897939180693893,0.236281122146021,383754.681803506,0.380268000024847,0.592140447125649,,"[-0.8979391806938933, 0.23628112214602146, -383754.6818035064, 0.3709476309226933, ""{\""max_eps\"": 0.009519037609703348, \""min_samples\"": 40, \""xi\"": 0.07}""]","[6.0, 48.27475008061916, -0.8979391806938933, 0.23628112214602146, -383754.6818035064, 0.3709476309226933, ""{\""max_eps\"": 0.009519037609703348, \""min_samples\"": 40, \""xi\"": 0.07}""]",False,False,7,13,1,A5,False,
bellevue_150th_newport,optics,6,20261708,"{""max_eps"": 0.012798475487971639, ""min_samples"": 40, ""xi"": 0.07}",3101,7,5,847,27.313769751693,0.377107364685004,0.647853700094856,12,0.919567105654981,0.172386060204282,280584.584348406,0.437954813621124,0.680602881264719,,"[-0.9195671056549812, 0.17238606020428218, -280584.5843484059, 0.37710736468500444, ""{\""max_eps\"": 0.012798475487971639, \""min_samples\"": 40, \""xi\"": 0.07}""]","[5.0, 27.313769751693002, -0.9195671056549812, 0.17238606020428218, -280584.5843484059, 0.37710736468500444, ""{\""max_eps\"": 0.012798475487971639, \""min_samples\"": 40, \""xi\"": 0.07}""]",False,False,7,13,0,A5,False,
bellevue_150th_newport,optics,7,20261709,"{""max_eps"": 0.01872090448460329, ""min_samples"": 40, ""xi"": 0.07}",3101,6,6,475,15.3176394711383,0.391850723533892,0.90923639992252,12,0.931688795992386,0.097149766614805,227361.116979989,0.450908146739491,0.667909347832171,,"[-0.9316887959923864, 0.09714976661480501, -227361.11697998905, 0.39185072353389183, ""{\""max_eps\"": 0.01872090448460329, \""min_samples\"": 40, \""xi\"": 0.07}""]","[6.0, 15.317639471138342, -0.9316887959923864, 0.09714976661480501, -227361.11697998905, 0.39185072353389183, ""{\""max_eps\"": 0.01872090448460329, \""min_samples\"": 40, \""xi\"": 0.07}""]",False,False,7,13,1,A5,False,
bellevue_150th_newport,optics,8,20261710,"{""max_eps"": 0.036343618402565836, ""min_samples"": 40, ""xi"": 0.07}",3101,7,5,248,7.99742018703644,0.383806519453207,1.08975589997135,12,0.891481886968518,0.156137125909979,155395.697644447,0.47511273379258,0.718360198889461,,"[-0.8914818869685179, 0.15613712590997922, -155395.69764444692, 0.38380651945320715, ""{\""max_eps\"": 0.036343618402565836, \""min_samples\"": 40, \""xi\"": 0.07}""]","[5.0, 7.99742018703644, -0.8914818869685179, 0.15613712590997922, -155395.69764444692, 0.38380651945320715, ""{\""max_eps\"": 0.036343618402565836, \""min_samples\"": 40, \""xi\"": 0.07}""]",False,True,7,13,0,A5,True,"[0, 7.99742018703644, -0.8914818869685179, 0.1561371259099792, -155395.69764444692, 0.3838065194532071, ""{\""max_eps\"": 0.036343618402565836, \""min_samples\"": 40, \""xi\"": 0.07}""]"
bellevue_150th_newport,optics,9,20261711,"{""max_eps"": 0.009519037609703348, ""min_samples"": 80, ""xi"": 0.05}",3101,1,11,2666,85.9722670106417,1,0.148598800064065,12,,,,0.14888879931205,0.169722132645383,,"[1.0, ""Infinity"", ""Infinity"", 1.0, ""{\""max_eps\"": 0.009519037609703348, \""min_samples\"": 80, \""xi\"": 0.05}""]","[11.0, 85.97226701064173, 1.0, ""Infinity"", ""Infinity"", 1.0, ""{\""max_eps\"": 0.009519037609703348, \""min_samples\"": 80, \""xi\"": 0.05}""]",False,False,7,13,6,A5,False,
bellevue_150th_newport,optics,10,20261712,"{""max_eps"": 0.012798475487971639, ""min_samples"": 80, ""xi"": 0.05}",3101,4,8,1438,46.3721380199935,0.43535778713169,0.371844399953261,12,0.961531818271617,0.051056012190596,466436.645902994,0.370478851298799,0.523605610881617,,"[-0.9615318182716166, 0.05105601219059602, -466436.64590299386, 0.4353577871316897, ""{\""max_eps\"": 0.012798475487971639, \""min_samples\"": 80, \""xi\"": 0.05}""]","[8.0, 46.37213801999355, -0.9615318182716166, 0.05105601219059602, -466436.64590299386, 0.4353577871316897, ""{\""max_eps\"": 0.012798475487971639, \""min_samples\"": 80, \""xi\"": 0.05}""]",True,False,7,13,3,A5,False,
bellevue_150th_newport,optics,11,20261713,"{""max_eps"": 0.01872090448460329, ""min_samples"": 80, ""xi"": 0.05}",3101,6,6,633,20.4127700741696,0.391815235008104,0.820566200069152,12,0.894947695547114,0.244398579251624,288474.72444526,0.433491802002547,0.645100425734031,,"[-0.8949476955471136, 0.24439857925162353, -288474.7244452604, 0.3918152350081037, ""{\""max_eps\"": 0.01872090448460329, \""min_samples\"": 80, \""xi\"": 0.05}""]","[6.0, 20.41277007416962, -0.8949476955471136, 0.24439857925162353, -288474.7244452604, 0.3918152350081037, ""{\""max_eps\"": 0.01872090448460329, \""min_samples\"": 80, \""xi\"": 0.05}""]",False,False,7,13,1,A5,False,
bellevue_150th_newport,optics,12,20261714,"{""max_eps"": 0.036343618402565836, ""min_samples"": 80, ""xi"": 0.05}",3101,6,6,257,8.28764914543695,0.383966244725738,1.0445492999861,12,0.921513988240217,0.117121435115705,190443.584057494,0.46443309673321,0.680619559675001,,"[-0.9215139882402166, 0.11712143511570516, -190443.58405749378, 0.38396624472573837, ""{\""max_eps\"": 0.036343618402565836, \""min_samples\"": 80, \""xi\"": 0.05}""]","[6.0, 8.287649145436955, -0.9215139882402166, 0.11712143511570516, -190443.58405749378, 0.38396624472573837, ""{\""max_eps\"": 0.036343618402565836, \""min_samples\"": 80, \""xi\"": 0.05}""]",False,False,7,13,1,A5,False,
bellevue_150th_newport,optics,13,20261715,"{""max_eps"": 0.009519037609703348, ""min_samples"": 80, ""xi"": 0.07}",3101,1,11,2666,85.9722670106417,1,0.148071700008586,12,,,,0.14888879931205,0.169722132645383,,"[1.0, ""Infinity"", ""Infinity"", 1.0, ""{\""max_eps\"": 0.009519037609703348, \""min_samples\"": 80, \""xi\"": 0.07}""]","[11.0, 85.97226701064173, 1.0, ""Infinity"", ""Infinity"", 1.0, ""{\""max_eps\"": 0.009519037609703348, \""min_samples\"": 80, \""xi\"": 0.07}""]",False,False,7,13,6,A5,False,
bellevue_150th_newport,optics,14,20261716,"{""max_eps"": 0.012798475487971639, ""min_samples"": 80, ""xi"": 0.07}",3101,4,8,1438,46.3721380199935,0.43535778713169,0.369198599946685,12,0.961531818271617,0.051056012190596,466436.645902994,0.370478851298799,0.523605610881617,,"[-0.9615318182716166, 0.05105601219059602, -466436.64590299386, 0.4353577871316897, ""{\""max_eps\"": 0.012798475487971639, \""min_samples\"": 80, \""xi\"": 0.07}""]","[8.0, 46.37213801999355, -0.9615318182716166, 0.05105601219059602, -466436.64590299386, 0.4353577871316897, ""{\""max_eps\"": 0.012798475487971639, \""min_samples\"": 80, \""xi\"": 0.07}""]",False,False,7,13,3,A5,False,
bellevue_150th_newport,optics,15,20261717,"{""max_eps"": 0.01872090448460329, ""min_samples"": 80, ""xi"": 0.07}",3101,6,6,633,20.4127700741696,0.391815235008104,0.760611100005917,12,0.894947695547114,0.244398579251624,288474.72444526,0.433491802002547,0.645100425734031,,"[-0.8949476955471136, 0.24439857925162353, -288474.7244452604, 0.3918152350081037, ""{\""max_eps\"": 0.01872090448460329, \""min_samples\"": 80, \""xi\"": 0.07}""]","[6.0, 20.41277007416962, -0.8949476955471136, 0.24439857925162353, -288474.7244452604, 0.3918152350081037, ""{\""max_eps\"": 0.01872090448460329, \""min_samples\"": 80, \""xi\"": 0.07}""]",False,False,7,13,1,A5,False,
bellevue_150th_newport,optics,16,20261718,"{""max_eps"": 0.036343618402565836, ""min_samples"": 80, ""xi"": 0.07}",3101,6,6,257,8.28764914543695,0.383966244725738,1.05391570006032,12,0.921513988240217,0.117121435115705,190443.584057494,0.46443309673321,0.680619559675001,,"[-0.9215139882402166, 0.11712143511570516, -190443.58405749378, 0.38396624472573837, ""{\""max_eps\"": 0.036343618402565836, \""min_samples\"": 80, \""xi\"": 0.07}""]","[6.0, 8.287649145436955, -0.9215139882402166, 0.11712143511570516, -190443.58405749378, 0.38396624472573837, ""{\""max_eps\"": 0.036343618402565836, \""min_samples\"": 80, \""xi\"": 0.07}""]",False,False,7,13,1,A5,False,
bellevue_150th_eastgate,kmeans,1,20262703,"{""max_iter"": 300, ""n_clusters"": 2, ""n_init"": 10}",6791,2,7,0,0,0.628331615373288,0.0120502000208944,9,0.474264283273459,0.920850829479886,2346.96847727015,0.405660184291247,0.474051427067262,,"[-0.4742642832734595, 0.9208508294798864, -2346.968477270146, 0.6283316153732882, ""{\""max_iter\"": 300, \""n_clusters\"": 2, \""n_init\"": 10}""]","[7.0, -0.4742642832734595, 0.9208508294798864, -2346.968477270146, 0.6283316153732882, ""{\""max_iter\"": 300, \""n_clusters\"": 2, \""n_init\"": 10}""]",False,False,7,11,5,A5,False,
bellevue_150th_eastgate,kmeans,2,20262704,"{""max_iter"": 300, ""n_clusters"": 3, ""n_init"": 10}",6791,3,6,0,0,0.371668384626712,0.0157263000728562,9,0.6314797929305,0.612835288593788,4531.54015266654,0.453979885563512,0.573076429466979,,"[-0.6314797929304996, 0.6128352885937876, -4531.540152666545, 0.3716683846267118, ""{\""max_iter\"": 300, \""n_clusters\"": 3, \""n_init\"": 10}""]","[6.0, -0.6314797929304996, 0.6128352885937876, -4531.540152666545, 0.3716683846267118, ""{\""max_iter\"": 300, \""n_clusters\"": 3, \""n_init\"": 10}""]",False,False,7,11,4,A5,False,
bellevue_150th_eastgate,kmeans,3,20262705,"{""max_iter"": 300, ""n_clusters"": 4, ""n_init"": 10}",6791,4,5,0,0,0.371668384626712,0.014742000028491,9,0.680429706890076,0.500236827816205,5179.07951500241,0.471849384872266,0.635733011751588,,"[-0.6804297068900759, 0.5002368278162053, -5179.07951500241, 0.3716683846267118, ""{\""max_iter\"": 300, \""n_clusters\"": 4, \""n_init\"": 10}""]","[5.0, -0.6804297068900759, 0.5002368278162053, -5179.07951500241, 0.3716683846267118, ""{\""max_iter\"": 300, \""n_clusters\"": 4, \""n_init\"": 10}""]",False,False,7,11,3,A5,False,
bellevue_150th_eastgate,kmeans,4,20262706,"{""max_iter"": 300, ""n_clusters"": 5, ""n_init"": 10}",6791,5,4,0,0,0.286702989250479,0.0160893000429496,9,0.715185080971336,0.49209610943798,7125.83429072421,0.50059886087539,0.701886544405039,,"[-0.715185080971336, 0.4920961094379802, -7125.834290724211, 0.2867029892504786, ""{\""max_iter\"": 300, \""n_clusters\"": 5, \""n_init\"": 10}""]","[4.0, -0.715185080971336, 0.4920961094379802, -7125.834290724211, 0.2867029892504786, ""{\""max_iter\"": 300, \""n_clusters\"": 5, \""n_init\"": 10}""]",False,False,7,11,2,A5,False,
bellevue_150th_eastgate,kmeans,5,20262707,"{""max_iter"": 300, ""n_clusters"": 6, ""n_init"": 10}",6791,6,3,0,0,0.286702989250479,0.0169049999676644,9,0.750147028403698,0.438252748714828,8323.23149659121,0.531101456765999,0.761699194370193,,"[-0.7501470284036977, 0.43825274871482806, -8323.231496591212, 0.2867029892504786, ""{\""max_iter\"": 300, \""n_clusters\"": 6, \""n_init\"": 10}""]","[3.0, -0.7501470284036977, 0.43825274871482806, -8323.231496591212, 0.2867029892504786, ""{\""max_iter\"": 300, \""n_clusters\"": 6, \""n_init\"": 10}""]",False,False,7,11,1,A5,False,
bellevue_150th_eastgate,kmeans,6,20262708,"{""max_iter"": 300, ""n_clusters"": 7, ""n_init"": 10}",6791,7,2,0,0,0.278162273597408,0.0188784999772906,9,0.768237885670407,0.381594573990355,11942.0273434145,0.58011906711268,0.821864689523803,,"[-0.7682378856704071, 0.38159457399035507, -11942.027343414507, 0.27816227359740836, ""{\""max_iter\"": 300, \""n_clusters\"": 7, \""n_init\"": 10}""]","[2.0, -0.7682378856704071, 0.38159457399035507, -11942.027343414507, 0.27816227359740836, ""{\""max_iter\"": 300, \""n_clusters\"": 7, \""n_init\"": 10}""]",False,False,7,11,0,A5,False,
bellevue_150th_eastgate,kmeans,7,20262709,"{""max_iter"": 300, ""n_clusters"": 8, ""n_init"": 10}",6791,8,1,0,0,0.23045206891474,0.0199694000184535,9,0.794048597615388,0.334267162515754,17360.2203309134,0.679130977425195,0.886049176305539,,"[-0.7940485976153876, 0.33426716251575433, -17360.220330913417, 0.2304520689147401, ""{\""max_iter\"": 300, \""n_clusters\"": 8, \""n_init\"": 10}""]","[1.0, -0.7940485976153876, 0.33426716251575433, -17360.220330913417, 0.2304520689147401, ""{\""max_iter\"": 300, \""n_clusters\"": 8, \""n_init\"": 10}""]",False,False,7,11,0,A5,False,
bellevue_150th_eastgate,kmeans,8,20262710,"{""max_iter"": 300, ""n_clusters"": 9, ""n_init"": 10}",6791,9,0,0,0,0.229568546605802,0.0271330999676138,9,0.813629795835063,0.291547080037168,21968.5969197779,0.956437896748056,0.945151158364939,,"[-0.8136297958350629, 0.29154708003716817, -21968.596919777858, 0.2295685466058018, ""{\""max_iter\"": 300, \""n_clusters\"": 9, \""n_init\"": 10}""]","[0.0, -0.8136297958350629, 0.29154708003716817, -21968.596919777858, 0.2295685466058018, ""{\""max_iter\"": 300, \""n_clusters\"": 9, \""n_init\"": 10}""]",False,True,7,11,0,A5,False,
bellevue_150th_eastgate,kmeans,9,20262711,"{""max_iter"": 300, ""n_clusters"": 10, ""n_init"": 10}",6791,10,1,0,0,0.229568546605802,0.0214671000139787,9,0.814406180465756,0.274798689483053,27227.9728959123,0.681985333403292,0.890651656888321,,"[-0.8144061804657564, 0.27479868948305264, -27227.97289591225, 0.2295685466058018, ""{\""max_iter\"": 300, \""n_clusters\"": 10, \""n_init\"": 10}""]","[1.0, -0.8144061804657564, 0.27479868948305264, -27227.97289591225, 0.2295685466058018, ""{\""max_iter\"": 300, \""n_clusters\"": 10, \""n_init\"": 10}""]",False,False,7,11,0,A5,False,
bellevue_150th_eastgate,kmeans,10,20262712,"{""max_iter"": 300, ""n_clusters"": 11, ""n_init"": 10}",6791,11,2,0,0,0.229568546605802,0.0253864000551402,9,0.819307164876336,0.260767254927457,40368.5211450067,0.591000227317007,0.836214173272999,,"[-0.819307164876336, 0.26076725492745684, -40368.521145006656, 0.2295685466058018, ""{\""max_iter\"": 300, \""n_clusters\"": 11, \""n_init\"": 10}""]","[2.0, -0.819307164876336, 0.26076725492745684, -40368.521145006656, 0.2295685466058018, ""{\""max_iter\"": 300, \""n_clusters\"": 11, \""n_init\"": 10}""]",True,False,7,11,0,A5,True,"[0, -0.819307164876336, 0.2607672549274568, -40368.521145006656, 0.2295685466058018, ""{\""max_iter\"": 300, \""n_clusters\"": 11, \""n_init\"": 10}""]"
bellevue_150th_eastgate,kmeans,11,20262713,"{""max_iter"": 300, ""n_clusters"": 12, ""n_init"": 10}",6791,12,3,0,0,0.229568546605802,0.0289499000646173,9,0.8058875461431,0.314732666373365,41440.9438368249,0.542868067774751,0.776731946236261,,"[-0.8058875461430997, 0.3147326663733653, -41440.94383682492, 0.2295685466058018, ""{\""max_iter\"": 300, \""n_clusters\"": 12, \""n_init\"": 10}""]","[3.0, -0.8058875461430997, 0.3147326663733653, -41440.94383682492, 0.2295685466058018, ""{\""max_iter\"": 300, \""n_clusters\"": 12, \""n_init\"": 10}""]",False,False,7,11,1,A5,False,
bellevue_150th_eastgate,kmeans,12,20262714,"{""max_iter"": 300, ""n_clusters"": 13, ""n_init"": 10}",6791,13,4,0,0,0.229568546605802,0.0350788999348878,9,0.766514224998259,0.355674359459225,42138.3501488046,0.512250870069284,0.716910661327014,,"[-0.7665142249982592, 0.355674359459225, -42138.35014880457, 0.2295685466058018, ""{\""max_iter\"": 300, \""n_clusters\"": 13, \""n_init\"": 10}""]","[4.0, -0.7665142249982592, 0.355674359459225, -42138.35014880457, 0.2295685466058018, ""{\""max_iter\"": 300, \""n_clusters\"": 13, \""n_init\"": 10}""]",False,False,7,11,2,A5,False,
bellevue_150th_eastgate,kmeans,13,20262715,"{""max_iter"": 300, ""n_clusters"": 14, ""n_init"": 10}",6791,14,5,0,0,0.158297747018112,0.0344006000086665,9,0.685572595572857,0.420023915762565,42823.8681346427,0.495326196327912,0.66109242646788,,"[-0.685572595572857, 0.42002391576256526, -42823.86813464271, 0.1582977470181122, ""{\""max_iter\"": 300, \""n_clusters\"": 14, \""n_init\"": 10}""]","[5.0, -0.685572595572857, 0.42002391576256526, -42823.86813464271, 0.1582977470181122, ""{\""max_iter\"": 300, \""n_clusters\"": 14, \""n_init\"": 10}""]",False,False,7,11,3,A5,False,
bellevue_150th_eastgate,kmeans,14,20262716,"{""max_iter"": 300, ""n_clusters"": 15, ""n_init"": 10}",6791,15,6,0,0,0.158150493299956,0.0363918000366538,9,0.676011015777982,0.467726523458641,43929.3446452714,0.480623221809387,0.60278475168368,,"[-0.6760110157779818, 0.46772652345864135, -43929.3446452714, 0.1581504932999558, ""{\""max_iter\"": 300, \""n_clusters\"": 15, \""n_init\"": 10}""]","[6.0, -0.6760110157779818, 0.46772652345864135, -43929.3446452714, 0.1581504932999558, ""{\""max_iter\"": 300, \""n_clusters\"": 15, \""n_init\"": 10}""]",False,False,7,11,4,A5,False,
bellevue_150th_eastgate,kmeans,15,20262717,"{""max_iter"": 300, ""n_clusters"": 16, ""n_init"": 10}",6791,16,7,0,0,0.157855985863643,0.0351251999381929,9,0.674023871020168,0.497423132007947,46666.7444230606,0.470056290574477,0.545808097295421,,"[-0.6740238710201685, 0.49742313200794686, -46666.74442306061, 0.15785598586364305, ""{\""max_iter\"": 300, \""n_clusters\"": 16, \""n_init\"": 10}""]","[7.0, -0.6740238710201685, 0.49742313200794686, -46666.74442306061, 0.15785598586364305, ""{\""max_iter\"": 300, \""n_clusters\"": 16, \""n_init\"": 10}""]",False,False,7,11,5,A5,False,
bellevue_150th_eastgate,kmeans,16,20262718,"{""max_iter"": 300, ""n_clusters"": 17, ""n_init"": 10}",6791,17,8,0,0,0.158003239581799,0.0352170999394729,9,0.657813956596299,0.546781223452217,43258.6131853239,0.460526676963294,0.487296313388287,,"[-0.6578139565962995, 0.5467812234522174, -43258.61318532388, 0.15800323958179943, ""{\""max_iter\"": 300, \""n_clusters\"": 17, \""n_init\"": 10}""]","[8.0, -0.6578139565962995, 0.5467812234522174, -43258.61318532388, 0.15800323958179943, ""{\""max_iter\"": 300, \""n_clusters\"": 17, \""n_init\"": 10}""]",False,False,7,11,6,A5,False,
bellevue_150th_eastgate,kmeans,17,20262719,"{""max_iter"": 300, ""n_clusters"": 18, ""n_init"": 10}",6791,18,9,0,0,0.141952584302754,0.0454595999326556,9,0.660879433269085,0.527670056365714,45199.0943280733,0.456578293676058,0.434307874118938,,"[-0.6608794332690852, 0.527670056365714, -45199.09432807328, 0.14195258430275365, ""{\""max_iter\"": 300, \""n_clusters\"": 18, \""n_init\"": 10}""]","[9.0, -0.6608794332690852, 0.527670056365714, -45199.09432807328, 0.14195258430275365, ""{\""max_iter\"": 300, \""n_clusters\"": 18, \""n_init\"": 10}""]",False,False,7,11,7,A5,False,
bellevue_150th_eastgate,kmeans,18,20262720,"{""max_iter"": 300, ""n_clusters"": 19, ""n_init"": 10}",6791,19,10,0,0,0.141805330584597,0.0496368000749498,9,0.670529796850178,0.601408561224332,45183.9311979605,0.45056847002063,0.43179098325721,,"[-0.6705297968501778, 0.6014085612243318, -45183.93119796045, 0.14180533058459727, ""{\""max_iter\"": 300, \""n_clusters\"": 19, \""n_init\"": 10}""]","[10.0, -0.6705297968501778, 0.6014085612243318, -45183.93119796045, 0.14180533058459727, ""{\""max_iter\"": 300, \""n_clusters\"": 19, \""n_init\"": 10}""]",False,False,7,11,8,A5,False,
bellevue_150th_eastgate,kmeans,19,20262721,"{""max_iter"": 300, ""n_clusters"": 20, ""n_init"": 10}",6791,20,11,0,0,0.141952584302754,0.0473867999389767,9,0.652079407991226,0.586527125879829,43286.681700637,0.445757421991985,0.431439465348018,,"[-0.6520794079912262, 0.5865271258798288, -43286.68170063703, 0.14195258430275365, ""{\""max_iter\"": 300, \""n_clusters\"": 20, \""n_init\"": 10}""]","[11.0, -0.6520794079912262, 0.5865271258798288, -43286.68170063703, 0.14195258430275365, ""{\""max_iter\"": 300, \""n_clusters\"": 20, \""n_init\"": 10}""]",False,False,7,11,9,A5,False,
bellevue_150th_eastgate,kmeans,20,20262722,"{""max_iter"": 300, ""n_clusters"": 21, ""n_init"": 10}",6791,21,12,0,0,0.141805330584597,0.0505716999759897,9,0.632567784841603,0.620737718202067,46053.1697216013,0.440605697431801,0.429148154064596,,"[-0.6325677848416035, 0.6207377182020669, -46053.16972160129, 0.14180533058459727, ""{\""max_iter\"": 300, \""n_clusters\"": 21, \""n_init\"": 10}""]","[12.0, -0.6325677848416035, 0.6207377182020669, -46053.16972160129, 0.14180533058459727, ""{\""max_iter\"": 300, \""n_clusters\"": 21, \""n_init\"": 10}""]",False,False,7,11,10,A5,False,
bellevue_150th_eastgate,kmeans,21,20262723,"{""max_iter"": 300, ""n_clusters"": 22, ""n_init"": 10}",6791,22,13,0,0,0.135620674422029,0.0539956999709829,9,0.566504768381988,0.682146410640884,44416.1455929509,0.433772813978751,0.424211028409176,,"[-0.5665047683819883, 0.6821464106408839, -44416.14559295092, 0.13562067442202916, ""{\""max_iter\"": 300, \""n_clusters\"": 22, \""n_init\"": 10}""]","[13.0, -0.5665047683819883, 0.6821464106408839, -44416.14559295092, 0.13562067442202916, ""{\""max_iter\"": 300, \""n_clusters\"": 22, \""n_init\"": 10}""]",False,False,7,11,11,A5,False,
bellevue_150th_eastgate,kmeans,22,20262724,"{""max_iter"": 300, ""n_clusters"": 23, ""n_init"": 10}",6791,23,14,0,0,0.141805330584597,0.058581699966453,9,0.637406503011042,0.619094094726077,42221.7361171361,0.435237925229958,0.429452725034491,,"[-0.637406503011042, 0.6190940947260772, -42221.73611713607, 0.14180533058459727, ""{\""max_iter\"": 300, \""n_clusters\"": 23, \""n_init\"": 10}""]","[14.0, -0.637406503011042, 0.6190940947260772, -42221.73611713607, 0.14180533058459727, ""{\""max_iter\"": 300, \""n_clusters\"": 23, \""n_init\"": 10}""]",False,False,7,11,12,A5,False,
bellevue_150th_eastgate,kmeans,23,20262725,"{""max_iter"": 300, ""n_clusters"": 24, ""n_init"": 10}",6791,24,15,0,0,0.141805330584597,0.0603844999568536,9,0.605326458947392,0.723865064347902,44915.9138233192,0.429465380233058,0.424094970577207,,"[-0.6053264589473925, 0.7238650643479018, -44915.91382331924, 0.14180533058459727, ""{\""max_iter\"": 300, \""n_clusters\"": 24, \""n_init\"": 10}""]","[15.0, -0.6053264589473925, 0.7238650643479018, -44915.91382331924, 0.14180533058459727, ""{\""max_iter\"": 300, \""n_clusters\"": 24, \""n_init\"": 10}""]",False,False,7,11,13,A5,False,
