scene,role,micro_region,n_support,n_finite_bearings,n_finite_headings,centroid_x_topview,centroid_y_topview,role_center_x_topview,role_center_y_topview,bearing,heading,bearing_circular_mad,heading_circular_mad,bearing_radius,heading_radius,self_consistency_quantile,bootstrap_replicates,bootstrap_seed,invalid_bearing_descriptor,invalid_heading_descriptor,zero_support_region,variant_id
bellevue_150th_se38th,entry,0,778,778,778,913.051958439803,237.554755574743,922.909010131284,246.978476780912,-2.37866545384355,-2.74436106999682,0.0607854134925825,0.122392383136616,0.337144544678268,1.22086458553737,0.95,500,1955321875,False,False,False,A7
bellevue_150th_se38th,entry,1,242,242,242,1066.60795045567,488.075418061976,922.909010131284,246.978476780912,1.03330739149219,-1.18368887193517,0.00572349548342554,0.280811737181214,0.358593259534555,2.23984912123183,0.95,500,1763179617,False,False,False,A7
bellevue_150th_se38th,entry,2,369,369,369,923.583633563859,241.978987558935,922.909010131284,246.978476780912,-1.4366680268086,-2.87461081358183,0.186438783985026,0.216686006587113,0.539208977032306,1.27609327187526,0.95,500,715108977,False,False,False,A7
bellevue_150th_se38th,entry,3,604,604,604,949.701847701047,674.548759784161,922.909010131284,246.978476780912,1.50821515053217,0.748583668546979,0.0292251972164461,0.286910030525729,0.188992801874048,2.62102474934479,0.95,500,963470128,False,False,False,A7
bellevue_150th_se38th,entry,4,125,125,125,733.550227290896,417.464987271332,922.909010131284,246.978476780912,2.40859200175555,2.772418077632,0.153689790066724,0.606065379141405,0.483813365076446,2.9279352789494,0.95,500,1994866422,False,False,False,A7
bellevue_150th_se38th,entry,5,180,180,180,612.684090225819,296.857245653277,922.909010131284,246.978476780912,2.9821744202326,-3.05688896439837,0.0491862826560534,0.109272852334436,0.339368928766114,1.83291001750104,0.95,500,936998213,False,False,False,A7
bellevue_150th_se38th,entry,6,184,184,184,934.295969441346,247.884471357638,922.909010131284,246.978476780912,0.0793969655772578,-3.01592990259868,0.103543367773278,0.251770334491322,0.5549690676824,1.31119933039598,0.95,500,1522713985,False,False,False,A7
bellevue_150th_se38th,exit,0,1194,1194,1194,885.131562112838,735.46913047652,895.730595705438,697.575544868094,1.84353165694985,-2.78592178072586,0.178512620463376,0.172065987371101,0.922674898110136,1.10295639908794,0.95,500,1517444594,False,False,False,A7
bellevue_150th_se38th,exit,1,1066,1066,1066,997.038119142338,384.297826192178,895.730595705438,697.575544868094,-1.25803101021223,0.218448318780212,0.183400868455939,0.37370615712454,0.643787018012494,3.06736032567982,0.95,500,46826996,False,False,False,A7
bellevue_150th_se38th,exit,2,222,222,222,882.867397025327,673.444150915044,895.730595705438,697.575544868094,-2.0605317200808,-2.75819897516118,0.22883946380441,0.341686642632113,1.39684497386355,2.74252181608604,0.95,500,594935958,False,False,False,A7
bellevue_150th_se38th,entry,0,778,778,778,913.051958439803,237.554755574743,922.909010131284,246.978476780912,-2.37866545384355,2.18326476673211,0.0607854134925825,0.340612585745204,0.337144544678268,1.48592194309846,0.95,500,1955321875,False,False,False,A9
bellevue_150th_se38th,entry,1,242,242,242,1066.60795045567,488.075418061976,922.909010131284,246.978476780912,1.03330739149219,2.76066508438048,0.00572349548342554,0.409406023161689,0.358593259534555,1.81588173223646,0.95,500,1763179617,False,False,False,A9
bellevue_150th_se38th,entry,2,369,369,369,923.583633563859,241.978987558935,922.909010131284,246.978476780912,-1.4366680268086,1.78798836809048,0.186438783985026,0.549189542173701,0.539208977032306,1.23722638353722,0.95,500,715108977,False,False,False,A9
bellevue_150th_se38th,entry,3,604,604,604,949.701847701047,674.548759784161,922.909010131284,246.978476780912,1.50821515053217,-1.22647228889288,0.0292251972164461,0.118184103748092,0.188992801874048,2.88341886374068,0.95,500,963470128,False,False,False,A9
bellevue_150th_se38th,entry,4,125,125,125,733.550227290896,417.464987271332,922.909010131284,246.978476780912,2.40859200175555,0.571635723485583,0.153689790066724,0.746012501782463,0.483813365076446,2.92547207206192,0.95,500,1994866422,False,False,False,A9
bellevue_150th_se38th,entry,5,180,180,180,612.684090225819,296.857245653277,922.909010131284,246.978476780912,2.9821744202326,1.69424153521965,0.0491862826560534,0.338863531674983,0.339368928766114,1.42282059277284,0.95,500,936998213,False,False,False,A9
bellevue_150th_se38th,entry,6,184,184,184,934.295969441346,247.884471357638,922.909010131284,246.978476780912,0.0793969655772578,1.46407449088571,0.103543367773278,0.445903481123087,0.5549690676824,1.84721806149043,0.95,500,1522713985,False,False,False,A9
bellevue_150th_se38th,exit,0,1194,1194,1194,885.131562112838,735.46913047652,895.730595705438,697.575544868094,1.84353165694985,1.77315360973068,0.178512620463376,0.125605069025134,0.922674898110136,0.799637157195882,0.95,500,1517444594,False,False,False,A9
bellevue_150th_se38th,exit,1,1066,1066,1066,997.038119142338,384.297826192178,895.730595705438,697.575544868094,-1.25803101021223,-1.64135602014623,0.183400868455939,0.422981066035041,0.643787018012494,3.04117990346105,0.95,500,46826996,False,False,False,A9
bellevue_150th_se38th,exit,2,222,222,222,882.867397025327,673.444150915044,895.730595705438,697.575544868094,-2.0605317200808,1.80065144172701,0.22883946380441,0.386376897216708,1.39684497386355,2.53127866822296,0.95,500,594935958,False,False,False,A9
bellevue_150th_se38th,entry,0,778,778,778,913.051958439803,237.554755574743,922.909010131284,246.978476780912,-2.37866545384355,-2.75828684312358,0.0607854134925825,0.162855335403912,0.337144544678268,1.39346900881991,0.95,500,1955321875,False,False,False,sensitivity_heading_w3
bellevue_150th_se38th,entry,1,242,242,242,1066.60795045567,488.075418061976,922.909010131284,246.978476780912,1.03330739149219,-1.2261821399092,0.00572349548342554,0.35218617637183,0.358593259534555,2.27935006715084,0.95,500,1763179617,False,False,False,sensitivity_heading_w3
bellevue_150th_se38th,entry,2,369,369,369,923.583633563859,241.978987558935,922.909010131284,246.978476780912,-1.4366680268086,-2.91611852379091,0.186438783985026,0.291043252026002,0.539208977032306,1.41868937607603,0.95,500,715108977,False,False,False,sensitivity_heading_w3
bellevue_150th_se38th,entry,3,604,604,604,949.701847701047,674.548759784161,922.909010131284,246.978476780912,1.50821515053217,0.754338919890543,0.0292251972164461,0.326395079782124,0.188992801874048,2.65498172534012,0.95,500,963470128,False,False,False,sensitivity_heading_w3
bellevue_150th_se38th,entry,4,125,125,125,733.550227290896,417.464987271332,922.909010131284,246.978476780912,2.40859200175555,2.73776019468452,0.153689790066724,0.623982575561238,0.483813365076446,2.90702502073425,0.95,500,1994866422,False,False,False,sensitivity_heading_w3
bellevue_150th_se38th,entry,5,180,180,180,612.684090225819,296.857245653277,922.909010131284,246.978476780912,2.9821744202326,-3.05778150645097,0.0491862826560534,0.121628940665196,0.339368928766114,2.07582744237742,0.95,500,936998213,False,False,False,sensitivity_heading_w3
bellevue_150th_se38th,entry,6,184,184,184,934.295969441346,247.884471357638,922.909010131284,246.978476780912,0.0793969655772578,-3.04468878483247,0.103543367773278,0.308291968159876,0.5549690676824,1.72249238747801,0.95,500,1522713985,False,False,False,sensitivity_heading_w3
bellevue_150th_se38th,exit,0,1194,1194,1194,885.131562112838,735.46913047652,895.730595705438,697.575544868094,1.84353165694985,-2.77255318256108,0.178512620463376,0.215735540651062,0.922674898110136,1.89775148042969,0.95,500,1517444594,False,False,False,sensitivity_heading_w3
bellevue_150th_se38th,exit,1,1066,1066,1066,997.038119142338,384.297826192178,895.730595705438,697.575544868094,-1.25803101021223,0.226775234287266,0.183400868455939,0.439423931870201,0.643787018012494,3.04237761993418,0.95,500,46826996,False,False,False,sensitivity_heading_w3
bellevue_150th_se38th,exit,2,222,222,222,882.867397025327,673.444150915044,895.730595705438,697.575544868094,-2.0605317200808,-2.75419670911087,0.22883946380441,0.381157649247757,1.39684497386355,2.7819050258904,0.95,500,594935958,False,False,False,sensitivity_heading_w3
bellevue_150th_se38th,entry,0,778,778,778,913.051958439803,237.554755574743,922.909010131284,246.978476780912,-2.37866545384355,-2.72688463038417,0.0607854134925825,0.101954795320965,0.337144544678268,1.116716780906,0.95,500,1955321875,False,False,False,sensitivity_heading_w7
bellevue_150th_se38th,entry,1,242,242,242,1066.60795045567,488.075418061976,922.909010131284,246.978476780912,1.03330739149219,-1.16493631780583,0.00572349548342554,0.242868648715604,0.358593259534555,2.14095268711738,0.95,500,1763179617,False,False,False,sensitivity_heading_w7
bellevue_150th_se38th,entry,2,369,369,369,923.583633563859,241.978987558935,922.909010131284,246.978476780912,-1.4366680268086,-2.83737219464142,0.186438783985026,0.148177035916723,0.539208977032306,1.10062222761724,0.95,500,715108977,False,False,False,sensitivity_heading_w7
bellevue_150th_se38th,entry,3,604,604,604,949.701847701047,674.548759784161,922.909010131284,246.978476780912,1.50821515053217,0.759349495116066,0.0292251972164461,0.258930979819895,0.188992801874048,2.59385859550539,0.95,500,963470128,False,False,False,sensitivity_heading_w7
bellevue_150th_se38th,entry,4,125,125,125,733.550227290896,417.464987271332,922.909010131284,246.978476780912,2.40859200175555,2.81158163203908,0.153689790066724,0.52115258667446,0.483813365076446,2.94714276630883,0.95,500,1994866422,False,False,False,sensitivity_heading_w7
bellevue_150th_se38th,entry,5,180,180,180,612.684090225819,296.857245653277,922.909010131284,246.978476780912,2.9821744202326,-3.06801503457173,0.0491862826560534,0.106072869471248,0.339368928766114,1.81878189255698,0.95,500,936998213,False,False,False,sensitivity_heading_w7
bellevue_150th_se38th,entry,6,184,184,184,934.295969441346,247.884471357638,922.909010131284,246.978476780912,0.0793969655772578,-3.00069454063453,0.103543367773278,0.235555171812817,0.5549690676824,1.17649165025484,0.95,500,1522713985,False,False,False,sensitivity_heading_w7
bellevue_150th_se38th,exit,0,1194,1194,1194,885.131562112838,735.46913047652,895.730595705438,697.575544868094,1.84353165694985,-2.7947164184324,0.178512620463376,0.144933698283799,0.922674898110136,0.735523262858574,0.95,500,1517444594,False,False,False,sensitivity_heading_w7
bellevue_150th_se38th,exit,1,1066,1066,1066,997.038119142338,384.297826192178,895.730595705438,697.575544868094,-1.25803101021223,0.211245900899004,0.183400868455939,0.324815157786271,0.643787018012494,3.07506910768418,0.95,500,46826996,False,False,False,sensitivity_heading_w7
bellevue_150th_se38th,exit,2,222,222,222,882.867397025327,673.444150915044,895.730595705438,697.575544868094,-2.0605317200808,-2.79541575658268,0.22883946380441,0.287413307888156,1.39684497386355,2.72823227073696,0.95,500,594935958,False,False,False,sensitivity_heading_w7
bellevue_150th_se38th,entry,0,778,778,778,913.051958439803,237.554755574743,922.909010131284,246.978476780912,-2.37866545384355,-2.74436106999682,0.0607854134925825,0.122392383136616,0.252611918898817,0.821600607273625,0.9,500,1955321875,False,False,False,sensitivity_self_consistency_q090
bellevue_150th_se38th,entry,1,242,242,242,1066.60795045567,488.075418061976,922.909010131284,246.978476780912,1.03330739149219,-1.18368887193517,0.00572349548342554,0.280811737181214,0.239262825722172,1.91424824941602,0.9,500,1763179617,False,False,False,sensitivity_self_consistency_q090
bellevue_150th_se38th,entry,2,369,369,369,923.583633563859,241.978987558935,922.909010131284,246.978476780912,-1.4366680268086,-2.87461081358183,0.186438783985026,0.216686006587113,0.443623923029695,0.927549173689674,0.9,500,715108977,False,False,False,sensitivity_self_consistency_q090
bellevue_150th_se38th,entry,3,604,604,604,949.701847701047,674.548759784161,922.909010131284,246.978476780912,1.50821515053217,0.748583668546979,0.0292251972164461,0.286910030525729,0.0886903536169883,2.39376204490991,0.9,500,963470128,False,False,False,sensitivity_self_consistency_q090
bellevue_150th_se38th,entry,4,125,125,125,733.550227290896,417.464987271332,922.909010131284,246.978476780912,2.40859200175555,2.772418077632,0.153689790066724,0.606065379141405,0.401946942028776,2.56559692023681,0.9,500,1994866422,False,False,False,sensitivity_self_consistency_q090
bellevue_150th_se38th,entry,5,180,180,180,612.684090225819,296.857245653277,922.909010131284,246.978476780912,2.9821744202326,-3.05688896439837,0.0491862826560534,0.109272852334436,0.287046408973247,0.907244079174417,0.9,500,936998213,False,False,False,sensitivity_self_consistency_q090
bellevue_150th_se38th,entry,6,184,184,184,934.295969441346,247.884471357638,922.909010131284,246.978476780912,0.0793969655772578,-3.01592990259868,0.103543367773278,0.251770334491322,0.423478568441519,1.11970458897816,0.9,500,1522713985,False,False,False,sensitivity_self_consistency_q090
bellevue_150th_se38th,exit,0,1194,1194,1194,885.131562112838,735.46913047652,895.730595705438,697.575544868094,1.84353165694985,-2.78592178072586,0.178512620463376,0.172065987371101,0.751787967878758,0.605018586478959,0.9,500,1517444594,False,False,False,sensitivity_self_consistency_q090
bellevue_150th_se38th,exit,1,1066,1066,1066,997.038119142338,384.297826192178,895.730595705438,697.575544868094,-1.25803101021223,0.218448318780212,0.183400868455939,0.37370615712454,0.451345669031828,2.94145638275017,0.9,500,46826996,False,False,False,sensitivity_self_consistency_q090
bellevue_150th_se38th,exit,2,222,222,222,882.867397025327,673.444150915044,895.730595705438,697.575544868094,-2.0605317200808,-2.75819897516118,0.22883946380441,0.341686642632113,1.27255189153265,2.6257564020302,0.9,500,594935958,False,False,False,sensitivity_self_consistency_q090
bellevue_150th_se38th,entry,0,778,778,778,913.051958439803,237.554755574743,922.909010131284,246.978476780912,-2.37866545384355,-2.74436106999682,0.0607854134925825,0.122392383136616,0.408904021503207,1.53379194938112,0.975,500,1955321875,False,False,False,sensitivity_self_consistency_q0975
bellevue_150th_se38th,entry,1,242,242,242,1066.60795045567,488.075418061976,922.909010131284,246.978476780912,1.03330739149219,-1.18368887193517,0.00572349548342554,0.280811737181214,0.453810708302749,2.420040827124,0.975,500,1763179617,False,False,False,sensitivity_self_consistency_q0975
bellevue_150th_se38th,entry,2,369,369,369,923.583633563859,241.978987558935,922.909010131284,246.978476780912,-1.4366680268086,-2.87461081358183,0.186438783985026,0.216686006587113,0.609138349398166,1.37324399208089,0.975,500,715108977,False,False,False,sensitivity_self_consistency_q0975
bellevue_150th_se38th,entry,3,604,604,604,949.701847701047,674.548759784161,922.909010131284,246.978476780912,1.50821515053217,0.748583668546979,0.0292251972164461,0.286910030525729,0.297547466526639,2.72463677040818,0.975,500,963470128,False,False,False,sensitivity_self_consistency_q0975
bellevue_150th_se38th,entry,4,125,125,125,733.550227290896,417.464987271332,922.909010131284,246.978476780912,2.40859200175555,2.772418077632,0.153689790066724,0.606065379141405,0.529606448339633,3.10495649499833,0.975,500,1994866422,False,False,False,sensitivity_self_consistency_q0975
bellevue_150th_se38th,entry,5,180,180,180,612.684090225819,296.857245653277,922.909010131284,246.978476780912,2.9821744202326,-3.05688896439837,0.0491862826560534,0.109272852334436,0.367343082951338,2.50883796215034,0.975,500,936998213,False,False,False,sensitivity_self_consistency_q0975
bellevue_150th_se38th,entry,6,184,184,184,934.295969441346,247.884471357638,922.909010131284,246.978476780912,0.0793969655772578,-3.01592990259868,0.103543367773278,0.251770334491322,0.646719160338716,1.96489301379677,0.975,500,1522713985,False,False,False,sensitivity_self_consistency_q0975
bellevue_150th_se38th,exit,0,1194,1194,1194,885.131562112838,735.46913047652,895.730595705438,697.575544868094,1.84353165694985,-2.78592178072586,0.178512620463376,0.172065987371101,1.10236619378168,2.06194944422992,0.975,500,1517444594,False,False,False,sensitivity_self_consistency_q0975
bellevue_150th_se38th,exit,1,1066,1066,1066,997.038119142338,384.297826192178,895.730595705438,697.575544868094,-1.25803101021223,0.218448318780212,0.183400868455939,0.37370615712454,0.9909884640419,3.10786208210103,0.975,500,46826996,False,False,False,sensitivity_self_consistency_q0975
bellevue_150th_se38th,exit,2,222,222,222,882.867397025327,673.444150915044,895.730595705438,697.575544868094,-2.0605317200808,-2.75819897516118,0.22883946380441,0.341686642632113,1.46003456129886,2.89160915034939,0.975,500,594935958,False,False,False,sensitivity_self_consistency_q0975
bellevue_ne8th,entry,0,2272,2272,2272,1060.44149124855,593.429361613459,1152.72946552861,576.914187358413,2.96451441582228,-2.11978701388204,0.0645653888785112,0.115909717668802,0.45053183254289,0.869282979531254,0.95,500,899357477,False,False,False,A5
bellevue_ne8th,entry,1,1394,1394,1394,1903.56995796487,541.511557779302,1152.72946552861,576.914187358413,-0.0471157713790933,1.1971367069669,0.0272041014852675,0.29660365704816,0.166179876935917,2.17464713825042,0.95,500,1824640087,False,False,False,A5
bellevue_ne8th,entry,2,1059,1059,1059,1152.82512833306,338.024223696057,1152.72946552861,576.914187358413,-1.57039587966907,0.214398227242663,0.0499577283888284,0.376811728370491,0.137445328942356,1.86193460741287,0.95,500,1865709875,False,False,False,A5
bellevue_ne8th,entry,3,851,851,851,1206.15172707427,767.922828495757,1152.72946552861,576.914187358413,1.29807969966102,-3.1046006271426,0.068430820596098,0.167719038832514,0.22116543547772,1.97427015971579,0.95,500,407025028,False,False,False,A5
bellevue_ne8th,exit,0,1293,1293,1293,1193.43700066527,310.493784976317,1193.22304073026,635.664333708351,-1.57013833392016,2.85440971177635,0.0300378202452398,0.168317540062103,0.0581232414431607,1.00916929184507,0.95,500,2109195087,False,False,False,A5
bellevue_ne8th,exit,1,2116,2116,2116,1903.95577395487,642.6700047041,1193.22304073026,635.664333708351,0.00985665045594174,-2.45504355459313,0.0110257938974563,0.256886269356054,0.0907640810784744,1.55174096242878,0.95,500,1063667395,False,False,False,A5
bellevue_ne8th,exit,2,1028,1028,1028,1151.84432944946,727.771382906485,1193.22304073026,635.664333708351,1.99302293931079,-0.351095903523214,0.0881460917695631,0.185473764229601,0.270487042243379,1.04131024880783,0.95,500,467984015,False,False,False,A5
bellevue_ne8th,exit,3,1139,1139,1139,1068.4782130153,510.176932184011,1193.22304073026,635.664333708351,-2.35322696026274,1.2774682206398,0.0573513267691204,0.0744028172527971,0.12725239950662,0.30052701313801,0.95,500,1509519924,False,False,False,A5
bellevue_ne8th,entry,0,2272,2272,2272,1060.44149124855,593.429361613459,1152.72946552861,576.914187358413,2.96451441582228,-2.11978701388204,0.0645653888785112,0.115909717668802,0.45053183254289,0.869282979531254,0.95,500,899357477,False,False,False,A6
bellevue_ne8th,entry,1,1394,1394,1394,1903.56995796487,541.511557779302,1152.72946552861,576.914187358413,-0.0471157713790933,1.1971367069669,0.0272041014852675,0.29660365704816,0.166179876935917,2.17464713825042,0.95,500,1824640087,False,False,False,A6
bellevue_ne8th,entry,2,1059,1059,1059,1152.82512833306,338.024223696057,1152.72946552861,576.914187358413,-1.57039587966907,0.214398227242663,0.0499577283888284,0.376811728370491,0.137445328942356,1.86193460741287,0.95,500,1865709875,False,False,False,A6
bellevue_ne8th,entry,3,851,851,851,1206.15172707427,767.922828495757,1152.72946552861,576.914187358413,1.29807969966102,-3.1046006271426,0.068430820596098,0.167719038832514,0.22116543547772,1.97427015971579,0.95,500,407025028,False,False,False,A6
bellevue_ne8th,exit,0,1293,1293,1293,1193.43700066527,310.493784976317,1193.22304073026,635.664333708351,-1.57013833392016,2.85440971177635,0.0300378202452398,0.168317540062103,0.0581232414431607,1.00916929184507,0.95,500,2109195087,False,False,False,A6
bellevue_ne8th,exit,1,2116,2116,2116,1903.95577395487,642.6700047041,1193.22304073026,635.664333708351,0.00985665045594174,-2.45504355459313,0.0110257938974563,0.256886269356054,0.0907640810784744,1.55174096242878,0.95,500,1063667395,False,False,False,A6
bellevue_ne8th,exit,2,1028,1028,1028,1151.84432944946,727.771382906485,1193.22304073026,635.664333708351,1.99302293931079,-0.351095903523214,0.0881460917695631,0.185473764229601,0.270487042243379,1.04131024880783,0.95,500,467984015,False,False,False,A6
bellevue_ne8th,exit,3,1139,1139,1139,1068.4782130153,510.176932184011,1193.22304073026,635.664333708351,-2.35322696026274,1.2774682206398,0.0573513267691204,0.0744028172527971,0.12725239950662,0.30052701313801,0.95,500,1509519924,False,False,False,A6
bellevue_ne8th,entry,0,2272,2272,2272,1060.44149124855,593.429361613459,1152.72946552861,576.914187358413,2.96451441582228,-2.11978701388204,0.0645653888785112,0.115909717668802,0.45053183254289,0.869282979531254,0.95,500,899357477,False,False,False,A7
bellevue_ne8th,entry,1,1394,1394,1394,1903.56995796487,541.511557779302,1152.72946552861,576.914187358413,-0.0471157713790933,1.1971367069669,0.0272041014852675,0.29660365704816,0.166179876935917,2.17464713825042,0.95,500,1824640087,False,False,False,A7
bellevue_ne8th,entry,2,1059,1059,1059,1152.82512833306,338.024223696057,1152.72946552861,576.914187358413,-1.57039587966907,0.214398227242663,0.0499577283888284,0.376811728370491,0.137445328942356,1.86193460741287,0.95,500,1865709875,False,False,False,A7
bellevue_ne8th,entry,3,851,851,851,1206.15172707427,767.922828495757,1152.72946552861,576.914187358413,1.29807969966102,-3.1046006271426,0.068430820596098,0.167719038832514,0.22116543547772,1.97427015971579,0.95,500,407025028,False,False,False,A7
bellevue_ne8th,exit,0,1293,1293,1293,1193.43700066527,310.493784976317,1193.22304073026,635.664333708351,-1.57013833392016,2.85440971177635,0.0300378202452398,0.168317540062103,0.0581232414431607,1.00916929184507,0.95,500,2109195087,False,False,False,A7
bellevue_ne8th,exit,1,2116,2116,2116,1903.95577395487,642.6700047041,1193.22304073026,635.664333708351,0.00985665045594174,-2.45504355459313,0.0110257938974563,0.256886269356054,0.0907640810784744,1.55174096242878,0.95,500,1063667395,False,False,False,A7
bellevue_ne8th,exit,2,1028,1028,1028,1151.84432944946,727.771382906485,1193.22304073026,635.664333708351,1.99302293931079,-0.351095903523214,0.0881460917695631,0.185473764229601,0.270487042243379,1.04131024880783,0.95,500,467984015,False,False,False,A7
bellevue_ne8th,exit,3,1139,1139,1139,1068.4782130153,510.176932184011,1193.22304073026,635.664333708351,-2.35322696026274,1.2774682206398,0.0573513267691204,0.0744028172527971,0.12725239950662,0.30052701313801,0.95,500,1509519924,False,False,False,A7
bellevue_ne8th,entry,0,2272,2272,2272,1060.44149124855,593.429361613459,1152.72946552861,576.914187358413,2.96451441582228,0.321400189955924,0.0645653888785112,0.18901919819195,0.45053183254289,1.03359881981158,0.95,500,899357477,False,False,False,A9
bellevue_ne8th,entry,1,1394,1394,1394,1903.56995796487,541.511557779302,1152.72946552861,576.914187358413,-0.0471157713790933,-3.12083856392861,0.0272041014852675,0.0452904191335108,0.166179876935917,2.87393836256234,0.95,500,1824640087,False,False,False,A9
bellevue_ne8th,entry,2,1059,1059,1059,1152.82512833306,338.024223696057,1152.72946552861,576.914187358413,-1.57039587966907,1.96668379639721,0.0499577283888284,0.280281937643668,0.137445328942356,2.5205138457556,0.95,500,1865709875,False,False,False,A9
bellevue_ne8th,entry,3,851,851,851,1206.15172707427,767.922828495757,1152.72946552861,576.914187358413,1.29807969966102,-1.34940356115315,0.068430820596098,0.371061440739023,0.22116543547772,2.09190391182139,0.95,500,407025028,False,False,False,A9
bellevue_ne8th,exit,0,1293,1293,1293,1193.43700066527,310.493784976317,1193.22304073026,635.664333708351,-1.57013833392016,-2.13655385932051,0.0300378202452398,0.533995886824365,0.0581232414431607,1.3797075587994,0.95,500,2109195087,False,False,False,A9
bellevue_ne8th,exit,1,2116,2116,2116,1903.95577395487,642.6700047041,1193.22304073026,635.664333708351,0.00985665045594174,0.0146699615599086,0.0110257938974563,0.0955794670700107,0.0907640810784744,2.56283165214572,0.95,500,1063667395,False,False,False,A9
bellevue_ne8th,exit,2,1028,1028,1028,1151.84432944946,727.771382906485,1193.22304073026,635.664333708351,1.99302293931079,1.37855494593554,0.0881460917695631,0.108725358222755,0.270487042243379,1.01226253222089,0.95,500,467984015,False,False,False,A9
bellevue_ne8th,exit,3,1139,1139,1139,1068.4782130153,510.176932184011,1193.22304073026,635.664333708351,-2.35322696026274,-3.08566007916292,0.0573513267691204,0.0622851106674052,0.12725239950662,0.457388849922746,0.95,500,1509519924,False,False,False,A9
bellevue_ne8th,entry,0,2272,2272,2272,1060.44149124855,593.429361613459,1152.72946552861,576.914187358413,2.96451441582228,-2.10942365674335,0.0645653888785112,0.153175255750051,0.45053183254289,1.54238488779453,0.95,500,899357477,False,False,False,sensitivity_heading_w3
bellevue_ne8th,entry,1,1394,1394,1394,1903.56995796487,541.511557779302,1152.72946552861,576.914187358413,-0.0471157713790933,1.19640829243903,0.0272041014852675,0.356145625797848,0.166179876935917,2.45422208681875,0.95,500,1824640087,False,False,False,sensitivity_heading_w3
bellevue_ne8th,entry,2,1059,1059,1059,1152.82512833306,338.024223696057,1152.72946552861,576.914187358413,-1.57039587966907,0.239345406668921,0.0499577283888284,0.45227168261634,0.137445328942356,2.12238560800393,0.95,500,1865709875,False,False,False,sensitivity_heading_w3
bellevue_ne8th,entry,3,851,851,851,1206.15172707427,767.922828495757,1152.72946552861,576.914187358413,1.29807969966102,-3.1021620369044,0.068430820596098,0.216446089559208,0.22116543547772,2.4152468048091,0.95,500,407025028,False,False,False,sensitivity_heading_w3
bellevue_ne8th,exit,0,1293,1293,1293,1193.43700066527,310.493784976317,1193.22304073026,635.664333708351,-1.57013833392016,2.85902673532645,0.0300378202452398,0.217550722031067,0.0581232414431607,1.47771974427733,0.95,500,2109195087,False,False,False,sensitivity_heading_w3
bellevue_ne8th,exit,1,2116,2116,2116,1903.95577395487,642.6700047041,1193.22304073026,635.664333708351,0.00985665045594174,-2.43955760014455,0.0110257938974563,0.331714167313669,0.0907640810784744,1.99774342187832,0.95,500,1063667395,False,False,False,sensitivity_heading_w3
bellevue_ne8th,exit,2,1028,1028,1028,1151.84432944946,727.771382906485,1193.22304073026,635.664333708351,1.99302293931079,-0.357488779020313,0.0881460917695631,0.229044290638147,0.270487042243379,1.88330099086974,0.95,500,467984015,False,False,False,sensitivity_heading_w3
bellevue_ne8th,exit,3,1139,1139,1139,1068.4782130153,510.176932184011,1193.22304073026,635.664333708351,-2.35322696026274,1.29923942672107,0.0573513267691204,0.0802203449164143,0.12725239950662,0.331505688796057,0.95,500,1509519924,False,False,False,sensitivity_heading_w3
bellevue_ne8th,entry,0,2272,2272,2272,1060.44149124855,593.429361613459,1152.72946552861,576.914187358413,2.96451441582228,-2.1296587479041,0.0645653888785112,0.0899105746796165,0.45053183254289,0.598754052030763,0.95,500,899357477,False,False,False,sensitivity_heading_w7
bellevue_ne8th,entry,1,1394,1394,1394,1903.56995796487,541.511557779302,1152.72946552861,576.914187358413,-0.0471157713790933,1.20256001207043,0.0272041014852675,0.269689454251081,0.166179876935917,1.84202904828838,0.95,500,1824640087,False,False,False,sensitivity_heading_w7
bellevue_ne8th,entry,2,1059,1059,1059,1152.82512833306,338.024223696057,1152.72946552861,576.914187358413,-1.57039587966907,0.185155989095843,0.0499577283888284,0.320487991644485,0.137445328942356,1.64000066454381,0.95,500,1865709875,False,False,False,sensitivity_heading_w7
bellevue_ne8th,entry,3,851,851,851,1206.15172707427,767.922828495757,1152.72946552861,576.914187358413,1.29807969966102,-3.10865846304142,0.068430820596098,0.14703842622229,0.22116543547772,1.69065803480366,0.95,500,407025028,False,False,False,sensitivity_heading_w7
bellevue_ne8th,exit,0,1293,1293,1293,1193.43700066527,310.493784976317,1193.22304073026,635.664333708351,-1.57013833392016,2.84320021048089,0.0300378202452398,0.131808986203373,0.0581232414431607,0.715260025258482,0.95,500,2109195087,False,False,False,sensitivity_heading_w7
bellevue_ne8th,exit,1,2116,2116,2116,1903.95577395487,642.6700047041,1193.22304073026,635.664333708351,0.00985665045594174,-2.46998171591559,0.0110257938974563,0.210038187144543,0.0907640810784744,1.17150703938891,0.95,500,1063667395,False,False,False,sensitivity_heading_w7
bellevue_ne8th,exit,2,1028,1028,1028,1151.84432944946,727.771382906485,1193.22304073026,635.664333708351,1.99302293931079,-0.343984510416113,0.0881460917695631,0.155959796442215,0.270487042243379,0.713742416430361,0.95,500,467984015,False,False,False,sensitivity_heading_w7
bellevue_ne8th,exit,3,1139,1139,1139,1068.4782130153,510.176932184011,1193.22304073026,635.664333708351,-2.35322696026274,1.25953728661717,0.0573513267691204,0.073426099395359,0.12725239950662,0.29393749955568,0.95,500,1509519924,False,False,False,sensitivity_heading_w7
