scene,variant_id,replicate,bootstrap_seed,emd_seed,sampled_trajectory_count,sampled_recording_count,emd_entry_regions,emd_exit_regions,entry_supernodes,exit_supernodes,support_threshold,smg_target,coverage,invalid_replicate,failure_reason
bellevue_150th_eastgate,A7,272,1577273457,1501538525,5944,8,4,4,2,2,0.005,4,1,False,
bellevue_150th_eastgate,A9,272,1577273457,1501538525,5944,8,4,4,4,4,0.005,9,0.994448183041723,False,
bellevue_150th_eastgate,A5,273,635736915,1134341879,9673,11,4,4,4,4,0.005,9,0.995451256073607,False,
bellevue_150th_eastgate,A6,273,635736915,1134341879,9673,11,4,4,4,4,0.005,9,0.995451256073607,False,
bellevue_150th_eastgate,A7,273,635736915,1134341879,9673,11,4,4,2,2,0.005,4,1,False,
bellevue_150th_eastgate,A9,273,635736915,1134341879,9673,11,4,4,4,4,0.005,9,0.995451256073607,False,
bellevue_150th_eastgate,A5,274,1744274614,2140109977,6618,11,4,4,4,4,0.01,9,0.991538229072227,False,
bellevue_150th_eastgate,A6,274,1744274614,2140109977,6618,11,4,4,4,4,0.01,9,0.991538229072227,False,
bellevue_150th_eastgate,A7,274,1744274614,2140109977,6618,11,4,4,2,2,0.005,4,1,False,
bellevue_150th_eastgate,A9,274,1744274614,2140109977,6618,11,4,4,4,4,0.01,9,0.991538229072227,False,
bellevue_150th_eastgate,A5,275,1027894908,386874217,7152,10,3,4,3,4,0.01,7,0.995665548098434,False,
bellevue_150th_eastgate,A6,275,1027894908,386874217,7152,10,3,4,3,4,0.01,7,0.995665548098434,False,
bellevue_150th_eastgate,A7,275,1027894908,386874217,7152,10,3,4,1,2,0.005,2,1,False,
bellevue_150th_eastgate,A9,275,1027894908,386874217,7152,10,3,4,3,4,0.01,7,0.995665548098434,False,
bellevue_150th_eastgate,A5,276,1666550323,1893012067,6502,9,4,4,4,4,0.02,9,0.989080282989849,False,
bellevue_150th_eastgate,A6,276,1666550323,1893012067,6502,9,4,4,4,4,0.02,9,0.989080282989849,False,
bellevue_150th_eastgate,A7,276,1666550323,1893012067,6502,9,4,4,1,2,0.005,2,1,False,
bellevue_150th_eastgate,A9,276,1666550323,1893012067,6502,9,4,4,4,4,0.02,9,0.989080282989849,False,
bellevue_150th_eastgate,A5,277,47363664,1144623989,4520,11,4,4,4,4,0.0025,10,1,False,
bellevue_150th_eastgate,A6,277,47363664,1144623989,4520,11,4,4,4,4,0.0025,10,1,False,
bellevue_150th_eastgate,A7,277,47363664,1144623989,4520,11,4,4,1,3,0.005,3,1,False,
bellevue_150th_eastgate,A9,277,47363664,1144623989,4520,11,4,4,4,4,0.0025,10,1,False,
bellevue_150th_eastgate,A5,278,730635741,884138111,12941,10,3,4,3,4,0.01,7,0.993586276176493,False,
bellevue_150th_eastgate,A6,278,730635741,884138111,12941,10,3,4,3,4,0.01,7,0.993586276176493,False,
bellevue_150th_eastgate,A7,278,730635741,884138111,12941,10,3,4,1,2,0.005,2,1,False,
bellevue_150th_eastgate,A9,278,730635741,884138111,12941,10,3,4,3,4,0.01,7,0.993586276176493,False,
bellevue_150th_eastgate,A5,279,2049214430,418477128,6718,12,4,4,4,4,0.001,10,0.999255730872283,False,
bellevue_150th_eastgate,A6,279,2049214430,418477128,6718,12,4,4,4,4,0.001,10,0.999255730872283,False,
bellevue_150th_eastgate,A7,279,2049214430,418477128,6718,12,4,4,2,3,0.005,6,1,False,
bellevue_150th_eastgate,A9,279,2049214430,418477128,6718,12,4,4,4,4,0.001,10,0.999255730872283,False,
bellevue_150th_eastgate,A5,280,1566668783,2017596251,15980,9,3,4,3,4,0.005,7,0.994931163954944,False,
bellevue_150th_eastgate,A6,280,1566668783,2017596251,15980,9,3,4,3,4,0.005,7,0.994931163954944,False,
bellevue_150th_eastgate,A7,280,1566668783,2017596251,15980,9,3,4,1,2,0.005,2,1,False,
bellevue_150th_eastgate,A9,280,1566668783,2017596251,15980,9,3,4,3,4,0.005,7,0.994931163954944,False,
bellevue_150th_eastgate,A5,281,369990646,1296130802,6030,10,4,4,4,4,0.001,10,0.999502487562189,False,
bellevue_150th_eastgate,A6,281,369990646,1296130802,6030,10,4,4,4,4,0.001,10,0.999502487562189,False,
bellevue_150th_eastgate,A7,281,369990646,1296130802,6030,10,4,4,2,3,0.005,6,1,False,
bellevue_150th_eastgate,A9,281,369990646,1296130802,6030,10,4,4,4,4,0.001,10,0.999502487562189,False,
bellevue_150th_eastgate,A5,282,303117471,882065938,6507,10,4,4,4,4,0.001,11,0.999846319348394,False,
bellevue_150th_eastgate,A6,282,303117471,882065938,6507,10,4,4,4,4,0.001,11,0.999846319348394,False,
bellevue_150th_eastgate,A7,282,303117471,882065938,6507,10,4,4,1,2,0.005,2,1,False,
bellevue_150th_eastgate,A9,282,303117471,882065938,6507,10,4,4,4,4,0.001,11,0.999846319348394,False,
bellevue_150th_eastgate,A5,283,1083216541,1616562229,6308,10,4,4,4,4,0.005,9,0.994610019023462,False,
bellevue_150th_eastgate,A6,283,1083216541,1616562229,6308,10,4,4,4,4,0.005,9,0.994610019023462,False,
bellevue_150th_eastgate,A7,283,1083216541,1616562229,6308,10,4,4,2,2,0.005,4,1,False,
bellevue_150th_eastgate,A9,283,1083216541,1616562229,6308,10,4,4,4,4,0.005,9,0.994610019023462,False,
bellevue_150th_eastgate,A5,284,1448548618,1567440160,12288,7,4,4,4,4,0.005,9,0.994384765625,False,
bellevue_150th_eastgate,A6,284,1448548618,1567440160,12288,7,4,4,4,4,0.005,9,0.994384765625,False,
bellevue_150th_eastgate,A7,284,1448548618,1567440160,12288,7,4,4,2,2,0.001,4,1,False,
bellevue_150th_eastgate,A9,284,1448548618,1567440160,12288,7,4,4,4,4,0.005,9,0.994384765625,False,
bellevue_150th_eastgate,A5,285,1165871764,574907224,4634,8,3,4,3,4,0.005,8,0.999352611135088,False,
bellevue_150th_eastgate,A6,285,1165871764,574907224,4634,8,3,4,3,4,0.005,8,0.999352611135088,False,
bellevue_150th_eastgate,A7,285,1165871764,574907224,4634,8,3,4,1,2,0.005,2,1,False,
bellevue_150th_eastgate,A9,285,1165871764,574907224,4634,8,3,4,3,4,0.005,8,0.999352611135088,False,
bellevue_150th_eastgate,A5,286,1782824709,44602129,4817,10,4,4,4,4,0.0025,10,0.99916960763961,False,
bellevue_150th_eastgate,A6,286,1782824709,44602129,4817,10,4,4,4,4,0.0025,10,0.99916960763961,False,
bellevue_150th_eastgate,A7,286,1782824709,44602129,4817,10,4,4,1,2,0.005,2,1,False,
bellevue_150th_eastgate,A9,286,1782824709,44602129,4817,10,4,4,4,4,0.0025,10,0.99916960763961,False,
bellevue_150th_eastgate,A5,287,106649639,2064529165,7156,9,3,4,3,4,0.005,8,0.998602571268865,False,
bellevue_150th_eastgate,A6,287,106649639,2064529165,7156,9,3,4,3,4,0.005,8,0.998602571268865,False,
bellevue_150th_eastgate,A7,287,106649639,2064529165,7156,9,3,4,1,2,0.005,2,1,False,
bellevue_150th_eastgate,A9,287,106649639,2064529165,7156,9,3,4,3,4,0.005,8,0.998602571268865,False,
bellevue_150th_eastgate,A5,288,2052978252,1640353350,10352,8,3,4,3,4,0.01,7,0.992561823802164,False,
bellevue_150th_eastgate,A6,288,2052978252,1640353350,10352,8,3,4,3,4,0.01,7,0.992561823802164,False,
bellevue_150th_eastgate,A7,288,2052978252,1640353350,10352,8,3,4,1,2,0.005,2,1,False,
bellevue_150th_eastgate,A9,288,2052978252,1640353350,10352,8,3,4,3,4,0.01,7,0.992561823802164,False,
bellevue_150th_eastgate,A5,289,1299358646,1453946810,5674,12,3,4,3,4,0.01,7,0.994360239689813,False,
bellevue_150th_eastgate,A6,289,1299358646,1453946810,5674,12,3,4,3,4,0.01,7,0.994360239689813,False,
bellevue_150th_eastgate,A7,289,1299358646,1453946810,5674,12,3,4,1,2,0.005,2,1,False,
bellevue_150th_eastgate,A9,289,1299358646,1453946810,5674,12,3,4,3,4,0.01,7,0.994360239689813,False,
bellevue_150th_eastgate,A5,290,1000221124,301939373,10733,10,4,4,4,4,0.02,9,0.99142830522687,False,
bellevue_150th_eastgate,A6,290,1000221124,301939373,10733,10,4,4,4,4,0.02,9,0.99142830522687,False,
bellevue_150th_eastgate,A7,290,1000221124,301939373,10733,10,4,4,2,2,0.005,4,1,False,
bellevue_150th_eastgate,A9,290,1000221124,301939373,10733,10,4,4,4,4,0.02,9,0.99142830522687,False,
bellevue_150th_eastgate,A5,291,1084755557,927435826,8996,12,3,4,3,4,0.001,9,0.999888839484215,False,
bellevue_150th_eastgate,A6,291,1084755557,927435826,8996,12,3,4,3,4,0.001,9,0.999888839484215,False,
bellevue_150th_eastgate,A7,291,1084755557,927435826,8996,12,3,4,1,2,0.005,2,1,False,
bellevue_150th_eastgate,A9,291,1084755557,927435826,8996,12,3,4,3,4,0.001,9,0.999888839484215,False,
bellevue_150th_eastgate,A5,292,1861245711,1198577336,6306,9,4,4,4,4,0.001,11,0.999682841738027,False,
bellevue_150th_eastgate,A6,292,1861245711,1198577336,6306,9,4,4,4,4,0.001,11,0.999682841738027,False,
bellevue_150th_eastgate,A7,292,1861245711,1198577336,6306,9,4,4,1,2,0.005,2,1,False,
bellevue_150th_eastgate,A9,292,1861245711,1198577336,6306,9,4,4,4,4,0.001,11,0.999682841738027,False,
bellevue_150th_eastgate,A5,293,88754,2132478092,8082,7,4,4,4,4,0.02,9,0.990101460034645,False,
bellevue_150th_eastgate,A6,293,88754,2132478092,8082,7,4,4,4,4,0.02,9,0.990101460034645,False,
bellevue_150th_eastgate,A7,293,88754,2132478092,8082,7,4,4,1,2,0.005,2,1,False,
bellevue_150th_eastgate,A9,293,88754,2132478092,8082,7,4,4,4,4,0.02,9,0.990101460034645,False,
bellevue_150th_eastgate,A5,294,1589352691,848217740,11519,10,4,4,4,4,0.001,11,0.999479121451515,False,
bellevue_150th_eastgate,A6,294,1589352691,848217740,11519,10,4,4,4,4,0.001,11,0.999479121451515,False,
bellevue_150th_eastgate,A7,294,1589352691,848217740,11519,10,4,4,1,2,0.005,2,1,False,
bellevue_150th_eastgate,A9,294,1589352691,848217740,11519,10,4,4,4,4,0.001,11,0.999479121451515,False,
bellevue_150th_eastgate,A5,295,2013185241,937437612,11095,11,4,4,4,4,0.005,10,0.997205948625507,False,
bellevue_150th_eastgate,A6,295,2013185241,937437612,11095,11,4,4,4,4,0.005,10,0.997205948625507,False,
bellevue_150th_eastgate,A7,295,2013185241,937437612,11095,11,4,4,2,2,0.005,4,1,False,
bellevue_150th_eastgate,A9,295,2013185241,937437612,11095,11,4,4,4,4,0.005,10,0.997205948625507,False,
bellevue_150th_eastgate,A5,296,2056698439,1762780670,5929,10,3,4,3,4,0.0025,8,0.998482037443076,False,
bellevue_150th_eastgate,A6,296,2056698439,1762780670,5929,10,3,4,3,4,0.0025,8,0.998482037443076,False,
bellevue_150th_eastgate,A7,296,2056698439,1762780670,5929,10,3,4,1,2,0.005,2,1,False,
bellevue_150th_eastgate,A9,296,2056698439,1762780670,5929,10,3,4,3,4,0.0025,8,0.998482037443076,False,
bellevue_150th_eastgate,A5,297,815749247,101205763,10380,11,4,4,4,4,0.01,9,0.993063583815029,False,
bellevue_150th_eastgate,A6,297,815749247,101205763,10380,11,4,4,4,4,0.01,9,0.993063583815029,False,
bellevue_150th_eastgate,A7,297,815749247,101205763,10380,11,4,4,2,2,0.005,4,1,False,
bellevue_150th_eastgate,A9,297,815749247,101205763,10380,11,4,4,4,4,0.01,9,0.993063583815029,False,
bellevue_150th_eastgate,A5,298,556698931,1236582836,4362,9,4,4,4,4,0.0025,10,1,False,
bellevue_150th_eastgate,A6,298,556698931,1236582836,4362,9,4,4,4,4,0.0025,10,1,False,
bellevue_150th_eastgate,A7,298,556698931,1236582836,4362,9,4,4,1,3,0.005,3,1,False,
bellevue_150th_eastgate,A9,298,556698931,1236582836,4362,9,4,4,4,4,0.0025,10,1,False,
bellevue_150th_eastgate,A5,299,190045624,1779490269,13511,10,4,4,4,4,0.005,9,0.996299311671971,False,
bellevue_150th_eastgate,A6,299,190045624,1779490269,13511,10,4,4,4,4,0.005,9,0.996299311671971,False,
bellevue_150th_eastgate,A7,299,190045624,1779490269,13511,10,4,4,2,2,0.005,4,1,False,
bellevue_150th_eastgate,A9,299,190045624,1779490269,13511,10,4,4,4,4,0.005,9,0.996299311671971,False,
bellevue_150th_eastgate,A5,300,1924340333,1575801884,9354,9,3,4,3,4,0.001,9,0.999465469317939,False,
bellevue_150th_eastgate,A6,300,1924340333,1575801884,9354,9,3,4,3,4,0.001,9,0.999465469317939,False,
bellevue_150th_eastgate,A7,300,1924340333,1575801884,9354,9,3,4,1,2,0.005,2,1,False,
bellevue_150th_eastgate,A9,300,1924340333,1575801884,9354,9,3,4,3,4,0.001,9,0.999465469317939,False,
bellevue_150th_eastgate,A5,301,110866575,1251763532,13368,9,4,4,4,4,0.01,9,0.993491921005386,False,
bellevue_150th_eastgate,A6,301,110866575,1251763532,13368,9,4,4,4,4,0.01,9,0.993491921005386,False,
bellevue_150th_eastgate,A7,301,110866575,1251763532,13368,9,4,4,2,2,0.005,4,1,False,
bellevue_150th_eastgate,A9,301,110866575,1251763532,13368,9,4,4,4,4,0.01,9,0.993491921005386,False,
bellevue_150th_eastgate,A5,302,1554923348,463393643,11840,9,4,4,4,4,0.005,9,0.994679054054054,False,
bellevue_150th_eastgate,A6,302,1554923348,463393643,11840,9,4,4,4,4,0.005,9,0.994679054054054,False,
bellevue_150th_eastgate,A7,302,1554923348,463393643,11840,9,4,4,2,2,0.005,4,1,False,
bellevue_150th_eastgate,A9,302,1554923348,463393643,11840,9,4,4,4,4,0.005,9,0.994679054054054,False,
bellevue_150th_eastgate,A5,303,857902517,812225965,10992,12,4,4,4,4,0.005,10,0.997361717612809,False,
bellevue_150th_eastgate,A6,303,857902517,812225965,10992,12,4,4,4,4,0.005,10,0.997361717612809,False,
bellevue_150th_eastgate,A7,303,857902517,812225965,10992,12,4,4,2,2,0.005,4,1,False,
bellevue_150th_eastgate,A9,303,857902517,812225965,10992,12,4,4,4,4,0.005,10,0.997361717612809,False,
bellevue_150th_eastgate,A5,304,1804343629,1806201251,8433,9,3,4,3,4,0.02,7,0.991462113127001,False,
bellevue_150th_eastgate,A6,304,1804343629,1806201251,8433,9,3,4,3,4,0.02,7,0.991462113127001,False,
bellevue_150th_eastgate,A7,304,1804343629,1806201251,8433,9,3,4,1,2,0.005,2,1,False,
bellevue_150th_eastgate,A9,304,1804343629,1806201251,8433,9,3,4,3,4,0.02,7,0.991462113127001,False,
bellevue_150th_eastgate,A5,305,133439498,1581223279,5502,11,4,4,4,4,0.005,10,0.997637222828063,False,
bellevue_150th_eastgate,A6,305,133439498,1581223279,5502,11,4,4,4,4,0.005,10,0.997637222828063,False,
bellevue_150th_eastgate,A7,305,133439498,1581223279,5502,11,4,4,1,2,0.005,2,1,False,
bellevue_150th_eastgate,A9,305,133439498,1581223279,5502,11,4,4,4,4,0.005,10,0.997637222828063,False,
bellevue_150th_eastgate,A5,306,2037319218,1630168910,11284,10,3,4,3,4,0.02,7,0.98963133640553,False,
bellevue_150th_eastgate,A6,306,2037319218,1630168910,11284,10,3,4,3,4,0.02,7,0.98963133640553,False,
bellevue_150th_eastgate,A7,306,2037319218,1630168910,11284,10,3,4,1,2,0.005,2,1,False,
bellevue_150th_eastgate,A9,306,2037319218,1630168910,11284,10,3,4,3,4,0.02,7,0.98963133640553,False,
bellevue_150th_eastgate,A5,307,292033455,1555503471,7677,8,4,4,4,4,0.005,9,0.99465937215058,False,
bellevue_150th_eastgate,A6,307,292033455,1555503471,7677,8,4,4,4,4,0.005,9,0.99465937215058,False,
bellevue_150th_eastgate,A7,307,292033455,1555503471,7677,8,4,4,1,2,0.005,2,1,False,
bellevue_150th_eastgate,A9,307,292033455,1555503471,7677,8,4,4,4,4,0.005,9,0.99465937215058,False,
bellevue_150th_eastgate,A5,308,695697837,2114744006,4131,8,4,8,4,6,0.0025,16,0.996853062212539,False,
bellevue_150th_eastgate,A6,308,695697837,2114744006,4131,8,4,8,4,6,0.0025,16,0.996853062212539,False,
bellevue_150th_eastgate,A7,308,695697837,2114744006,4131,8,4,8,2,2,0.005,4,1,False,
bellevue_150th_eastgate,A9,308,695697837,2114744006,4131,8,4,8,4,6,0.0025,16,0.996853062212539,False,
bellevue_150th_eastgate,A5,309,1197314172,2028502153,8025,9,4,4,4,4,0.005,9,0.993520249221184,False,
bellevue_150th_eastgate,A6,309,1197314172,2028502153,8025,9,4,4,4,4,0.005,9,0.993520249221184,False,
bellevue_150th_eastgate,A7,309,1197314172,2028502153,8025,9,4,4,2,2,0.005,3,1,False,
bellevue_150th_eastgate,A9,309,1197314172,2028502153,8025,9,4,4,4,4,0.005,9,0.993520249221184,False,
bellevue_150th_eastgate,A5,310,748183960,1842709091,9244,11,4,4,4,4,0.001,11,0.999891821722198,False,
bellevue_150th_eastgate,A6,310,748183960,1842709091,9244,11,4,4,4,4,0.001,11,0.999891821722198,False,
bellevue_150th_eastgate,A7,310,748183960,1842709091,9244,11,4,4,2,2,0.005,4,1,False,
bellevue_150th_eastgate,A9,310,748183960,1842709091,9244,11,4,4,4,4,0.001,11,0.999891821722198,False,
bellevue_150th_eastgate,A5,311,442349103,267770888,13217,11,4,4,4,4,0.005,9,0.993493228417947,False,
bellevue_150th_eastgate,A6,311,442349103,267770888,13217,11,4,4,4,4,0.005,9,0.993493228417947,False,
bellevue_150th_eastgate,A7,311,442349103,267770888,13217,11,4,4,2,2,0.005,4,1,False,
bellevue_150th_eastgate,A9,311,442349103,267770888,13217,11,4,4,4,4,0.005,9,0.993493228417947,False,
bellevue_150th_eastgate,A5,312,744306672,593519513,12553,8,4,4,4,4,0.01,9,0.994343981518362,False,
bellevue_150th_eastgate,A6,312,744306672,593519513,12553,8,4,4,4,4,0.01,9,0.994343981518362,False,
bellevue_150th_eastgate,A7,312,744306672,593519513,12553,8,4,4,2,2,0.005,3,1,False,
bellevue_150th_eastgate,A9,312,744306672,593519513,12553,8,4,4,4,4,0.01,9,0.994343981518362,False,
bellevue_150th_eastgate,A5,313,1332338240,834638874,8678,8,4,4,4,4,0.005,9,0.993201198432819,False,
bellevue_150th_eastgate,A6,313,1332338240,834638874,8678,8,4,4,4,4,0.005,9,0.993201198432819,False,
bellevue_150th_eastgate,A7,313,1332338240,834638874,8678,8,4,4,2,2,0.005,4,1,False,
bellevue_150th_eastgate,A9,313,1332338240,834638874,8678,8,4,4,4,4,0.005,9,0.993201198432819,False,
bellevue_150th_eastgate,A5,314,342820793,1366473723,5349,10,4,4,4,4,0.005,9,0.996260983361376,False,
bellevue_150th_eastgate,A6,314,342820793,1366473723,5349,10,4,4,4,4,0.005,9,0.996260983361376,False,
bellevue_150th_eastgate,A7,314,342820793,1366473723,5349,10,4,4,2,2,0.005,4,1,False,
bellevue_150th_eastgate,A9,314,342820793,1366473723,5349,10,4,4,4,4,0.005,9,0.996260983361376,False,
bellevue_150th_eastgate,A5,315,140014221,618559474,8067,9,4,4,4,4,0.005,9,0.994049832651543,False,
bellevue_150th_eastgate,A6,315,140014221,618559474,8067,9,4,4,4,4,0.005,9,0.994049832651543,False,
bellevue_150th_eastgate,A7,315,140014221,618559474,8067,9,4,4,2,2,0.005,4,1,False,
bellevue_150th_eastgate,A9,315,140014221,618559474,8067,9,4,4,4,4,0.005,9,0.994049832651543,False,
bellevue_150th_eastgate,A5,316,568273809,1037973993,12753,8,4,4,4,4,0.005,9,0.994589508350976,False,
bellevue_150th_eastgate,A6,316,568273809,1037973993,12753,8,4,4,4,4,0.005,9,0.994589508350976,False,
bellevue_150th_eastgate,A7,316,568273809,1037973993,12753,8,4,4,2,2,0.005,4,1,False,
bellevue_150th_eastgate,A9,316,568273809,1037973993,12753,8,4,4,4,4,0.005,9,0.994589508350976,False,
bellevue_150th_eastgate,A5,317,882115846,2090430935,13053,8,4,4,4,4,0.01,9,0.993488087029802,False,
bellevue_150th_eastgate,A6,317,882115846,2090430935,13053,8,4,4,4,4,0.01,9,0.993488087029802,False,
bellevue_150th_eastgate,A7,317,882115846,2090430935,13053,8,4,4,2,2,0.005,4,1,False,
bellevue_150th_eastgate,A9,317,882115846,2090430935,13053,8,4,4,4,4,0.01,9,0.993488087029802,False,
bellevue_150th_eastgate,A5,318,169157665,278572571,9005,11,4,4,4,4,0.001,11,0.999888950583009,False,
bellevue_150th_eastgate,A6,318,169157665,278572571,9005,11,4,4,4,4,0.001,11,0.999888950583009,False,
bellevue_150th_eastgate,A7,318,169157665,278572571,9005,11,4,4,2,2,0.005,3,1,False,
bellevue_150th_eastgate,A9,318,169157665,278572571,9005,11,4,4,4,4,0.001,11,0.999888950583009,False,
bellevue_150th_eastgate,A5,319,830088448,2117322932,11385,8,4,4,4,4,0.005,9,0.99481774264383,False,
bellevue_150th_eastgate,A6,319,830088448,2117322932,11385,8,4,4,4,4,0.005,9,0.99481774264383,False,
bellevue_150th_eastgate,A7,319,830088448,2117322932,11385,8,4,4,2,2,0.005,4,1,False,
bellevue_150th_eastgate,A9,319,830088448,2117322932,11385,8,4,4,4,4,0.005,9,0.99481774264383,False,
bellevue_150th_eastgate,A5,320,1164010933,191838379,7578,10,4,4,4,4,0.02,8,0.981657429400897,False,
bellevue_150th_eastgate,A6,320,1164010933,191838379,7578,10,4,4,4,4,0.02,8,0.981657429400897,False,
bellevue_150th_eastgate,A7,320,1164010933,191838379,7578,10,4,4,1,2,0.005,2,1,False,
bellevue_150th_eastgate,A9,320,1164010933,191838379,7578,10,4,4,4,4,0.02,8,0.981657429400897,False,
bellevue_150th_eastgate,A5,321,1890878599,592741465,8436,10,4,4,4,4,0.001,10,0.998340445708867,False,
bellevue_150th_eastgate,A6,321,1890878599,592741465,8436,10,4,4,4,4,0.001,10,0.998340445708867,False,
bellevue_150th_eastgate,A7,321,1890878599,592741465,8436,10,4,4,2,2,0.005,4,1,False,
bellevue_150th_eastgate,A9,321,1890878599,592741465,8436,10,4,4,4,4,0.001,10,0.998340445708867,False,
bellevue_150th_eastgate,A5,322,701612390,701488393,8559,9,4,4,4,4,0.01,9,0.994041359971959,False,
bellevue_150th_eastgate,A6,322,701612390,701488393,8559,9,4,4,4,4,0.01,9,0.994041359971959,False,
bellevue_150th_eastgate,A7,322,701612390,701488393,8559,9,4,4,2,2,0.005,4,1,False,
bellevue_150th_eastgate,A9,322,701612390,701488393,8559,9,4,4,4,4,0.01,9,0.994041359971959,False,
bellevue_150th_eastgate,A5,323,882397185,1979405765,9801,9,4,4,4,4,0.005,9,0.995102540557086,False,
bellevue_150th_eastgate,A6,323,882397185,1979405765,9801,9,4,4,4,4,0.005,9,0.995102540557086,False,
bellevue_150th_eastgate,A7,323,882397185,1979405765,9801,9,4,4,2,2,0.005,4,1,False,
bellevue_150th_eastgate,A9,323,882397185,1979405765,9801,9,4,4,4,4,0.005,9,0.995102540557086,False,
bellevue_150th_eastgate,A5,324,1639275308,869903467,10453,10,4,4,4,4,0.005,10,0.997321343155075,False,
bellevue_150th_eastgate,A6,324,1639275308,869903467,10453,10,4,4,4,4,0.005,10,0.997321343155075,False,
bellevue_150th_eastgate,A7,324,1639275308,869903467,10453,10,4,4,2,2,0.005,3,1,False,
bellevue_150th_eastgate,A9,324,1639275308,869903467,10453,10,4,4,4,4,0.005,10,0.997321343155075,False,
bellevue_150th_eastgate,A5,325,1152341110,696764423,8916,10,3,4,3,4,0.01,7,0.994055630327501,False,
bellevue_150th_eastgate,A6,325,1152341110,696764423,8916,10,3,4,3,4,0.01,7,0.994055630327501,False,
bellevue_150th_eastgate,A7,325,1152341110,696764423,8916,10,3,4,2,2,0.0025,4,1,False,
bellevue_150th_eastgate,A9,325,1152341110,696764423,8916,10,3,4,3,4,0.01,7,0.994055630327501,False,
bellevue_150th_eastgate,A5,326,620190817,1161930124,14199,10,3,4,3,4,0.01,7,0.994999647862525,False,
bellevue_150th_eastgate,A6,326,620190817,1161930124,14199,10,3,4,3,4,0.01,7,0.994999647862525,False,
bellevue_150th_eastgate,A7,326,620190817,1161930124,14199,10,3,4,1,2,0.005,2,1,False,
bellevue_150th_eastgate,A9,326,620190817,1161930124,14199,10,3,4,3,4,0.01,7,0.994999647862525,False,
bellevue_150th_eastgate,A5,327,776601177,1212499387,5699,10,4,4,4,4,0.001,10,0.999298122477628,False,
bellevue_150th_eastgate,A6,327,776601177,1212499387,5699,10,4,4,4,4,0.001,10,0.999298122477628,False,
bellevue_150th_eastgate,A7,327,776601177,1212499387,5699,10,4,4,2,2,0.005,4,1,False,
bellevue_150th_eastgate,A9,327,776601177,1212499387,5699,10,4,4,4,4,0.001,10,0.999298122477628,False,
bellevue_150th_eastgate,A5,328,915084443,1892687343,4824,9,4,8,4,6,0.005,16,0.992951907131012,False,
bellevue_150th_eastgate,A6,328,915084443,1892687343,4824,9,4,8,4,6,0.005,16,0.992951907131012,False,
bellevue_150th_eastgate,A7,328,915084443,1892687343,4824,9,4,8,2,2,0.005,4,1,False,
bellevue_150th_eastgate,A9,328,915084443,1892687343,4824,9,4,8,4,6,0.005,16,0.992951907131012,False,
bellevue_150th_eastgate,A5,329,2106568201,532627853,10546,10,4,4,4,4,0.005,9,0.994879575194387,False,
bellevue_150th_eastgate,A6,329,2106568201,532627853,10546,10,4,4,4,4,0.005,9,0.994879575194387,False,
bellevue_150th_eastgate,A7,329,2106568201,532627853,10546,10,4,4,2,2,0.005,4,1,False,
bellevue_150th_eastgate,A9,329,2106568201,532627853,10546,10,4,4,4,4,0.005,9,0.994879575194387,False,
bellevue_150th_eastgate,A5,330,566494097,683012759,4815,9,4,4,4,4,0.0025,10,1,False,
bellevue_150th_eastgate,A6,330,566494097,683012759,4815,9,4,4,4,4,0.0025,10,1,False,
bellevue_150th_eastgate,A7,330,566494097,683012759,4815,9,4,4,1,3,0.005,3,1,False,
bellevue_150th_eastgate,A9,330,566494097,683012759,4815,9,4,4,4,4,0.0025,10,1,False,
bellevue_150th_eastgate,A5,331,690414398,1238349631,9024,9,4,4,4,4,0.005,9,0.994348404255319,False,
bellevue_150th_eastgate,A6,331,690414398,1238349631,9024,9,4,4,4,4,0.005,9,0.994348404255319,False,
bellevue_150th_eastgate,A7,331,690414398,1238349631,9024,9,4,4,2,2,0.005,4,1,False,
bellevue_150th_eastgate,A9,331,690414398,1238349631,9024,9,4,4,4,4,0.005,9,0.994348404255319,False,
bellevue_150th_eastgate,A5,332,1870517339,1476178586,8967,10,4,4,4,4,0.005,9,0.996096799375488,False,
bellevue_150th_eastgate,A6,332,1870517339,1476178586,8967,10,4,4,4,4,0.005,9,0.996096799375488,False,
bellevue_150th_eastgate,A7,332,1870517339,1476178586,8967,10,4,4,2,2,0.005,4,1,False,
bellevue_150th_eastgate,A9,332,1870517339,1476178586,8967,10,4,4,4,4,0.005,9,0.996096799375488,False,
bellevue_150th_eastgate,A5,333,1313011151,349096321,11706,9,4,4,4,4,0.005,10,0.997437211686315,False,
bellevue_150th_eastgate,A6,333,1313011151,349096321,11706,9,4,4,4,4,0.005,10,0.997437211686315,False,
bellevue_150th_eastgate,A7,333,1313011151,349096321,11706,9,4,4,2,2,0.005,4,1,False,
bellevue_150th_eastgate,A9,333,1313011151,349096321,11706,9,4,4,4,4,0.005,10,0.997437211686315,False,
bellevue_150th_eastgate,A5,334,1177012732,1020112871,11216,10,4,4,4,4,0.02,9,0.98956847360913,False,
bellevue_150th_eastgate,A6,334,1177012732,1020112871,11216,10,4,4,4,4,0.02,9,0.98956847360913,False,
bellevue_150th_eastgate,A7,334,1177012732,1020112871,11216,10,4,4,2,2,0.005,3,1,False,
bellevue_150th_eastgate,A9,334,1177012732,1020112871,11216,10,4,4,4,4,0.02,9,0.98956847360913,False,
