scene,variant_id,role,left_micro_region,right_micro_region,bearing_separation,heading_separation,combined_bearing_radius,combined_heading_radius,bearing_ratio,heading_ratio,primary_distance,compatible,od_profile_js_distance_diagnostic
bellevue_150th_eastgate,A5,entry,0,3,1.2298897706824,1.3197653000391,0.541009288857199,3.33200391830259,2.27332468409251,0.396087559438233,2.27332468409251,False,0.973965508873982
bellevue_150th_eastgate,A5,entry,1,2,2.50362879179416,1.34995230766698,0.764420902063788,3.0438978417838,3.27519666853019,0.44349461704532,3.27519666853019,False,0.760295096104609
bellevue_150th_eastgate,A5,entry,1,3,0.846192320237463,2.06159279719534,0.629279934623995,4.34632539549038,1.34469935187601,0.474330062662678,1.34469935187601,False,0.359688522826589
bellevue_150th_eastgate,A5,entry,2,3,2.93336419514796,2.87164020231727,0.835605330135296,3.71111165310493,3.51046611283943,0.773795151087595,3.51046611283943,False,0.801940016416373
bellevue_150th_eastgate,A5,exit,0,1,2.04489779457171,1.08288449054811,0.574441014169878,1.35930278855632,3.55980465205254,0.796647001436831,3.55980465205254,False,0.815136769032067
bellevue_150th_eastgate,A5,exit,0,2,2.66254645438174,2.77802862501237,0.303138996183114,1.80274465469323,8.78325285729125,1.54099950748994,8.78325285729125,False,0.83324150311333
bellevue_150th_eastgate,A5,exit,0,3,1.05439732971644,1.15999671973867,0.538512242929817,2.26821460002261,1.95798209522575,0.511414008060397,1.95798209522575,False,0.483609487355969
bellevue_150th_eastgate,A5,exit,1,2,1.57574105822614,1.69514413446426,0.66949725431758,2.40786592471366,2.35361840256133,0.704002709231347,2.35361840256133,False,0.0912820074721454
bellevue_150th_eastgate,A5,exit,1,3,3.09929512428815,2.24288121028678,0.904870501064283,2.87333587004305,3.42512560708173,0.780584418852915,3.42512560708173,False,0.924736528031002
bellevue_150th_eastgate,A5,exit,2,3,1.6081491246653,2.34515996242854,0.633568483077519,3.31677773617995,2.53824040749914,0.707059727532283,2.53824040749914,False,0.92392813949542
bellevue_150th_eastgate,A6,entry,0,1,2.07608209091986,2.90182720994514,0.469824860785691,2.66479010698145,4.41884256071086,1.08895150966775,4.41884256071086,False,0.975442254635065
bellevue_150th_eastgate,A6,entry,0,2,1.70347442446556,1.55187490227816,0.676150256296992,2.02957636459601,2.51937259300147,0.764629963843252,2.51937259300147,False,0.328884728909085
bellevue_150th_eastgate,A6,entry,0,3,1.2298897706824,1.3197653000391,0.541009288857199,3.33200391830259,2.27332468409251,0.396087559438233,2.27332468409251,False,0.973965508873982
bellevue_150th_eastgate,A6,entry,1,2,2.50362879179416,1.34995230766698,0.764420902063788,3.0438978417838,3.27519666853019,0.44349461704532,3.27519666853019,False,0.760295096104609
bellevue_150th_eastgate,A6,entry,1,3,0.846192320237463,2.06159279719534,0.629279934623995,4.34632539549038,1.34469935187601,0.474330062662678,1.34469935187601,False,0.359688522826589
bellevue_150th_eastgate,A6,entry,2,3,2.93336419514796,2.87164020231727,0.835605330135296,3.71111165310493,3.51046611283943,0.773795151087595,3.51046611283943,False,0.801940016416373
bellevue_150th_eastgate,A6,exit,0,1,2.04489779457171,1.08288449054811,0.574441014169878,1.35930278855632,3.55980465205254,0.796647001436831,3.55980465205254,False,0.815136769032067
bellevue_150th_eastgate,A6,exit,0,2,2.66254645438174,2.77802862501237,0.303138996183114,1.80274465469323,8.78325285729125,1.54099950748994,8.78325285729125,False,0.83324150311333
bellevue_150th_eastgate,A6,exit,0,3,1.05439732971644,1.15999671973867,0.538512242929817,2.26821460002261,1.95798209522575,0.511414008060397,1.95798209522575,False,0.483609487355969
bellevue_150th_eastgate,A6,exit,1,2,1.57574105822614,1.69514413446426,0.66949725431758,2.40786592471366,2.35361840256133,0.704002709231347,2.35361840256133,False,0.0912820074721454
bellevue_150th_eastgate,A6,exit,1,3,3.09929512428815,2.24288121028678,0.904870501064283,2.87333587004305,3.42512560708173,0.780584418852915,3.42512560708173,False,0.924736528031002
bellevue_150th_eastgate,A6,exit,2,3,1.6081491246653,2.34515996242854,0.633568483077519,3.31677773617995,2.53824040749914,0.707059727532283,2.53824040749914,False,0.92392813949542
bellevue_150th_eastgate,A7,entry,0,1,2.07608209091986,2.90182720994514,0.469824860785691,2.66479010698145,4.41884256071086,1.08895150966775,1.08895150966775,False,0.975442254635065
bellevue_150th_eastgate,A7,entry,0,2,1.70347442446556,1.55187490227816,0.676150256296992,2.02957636459601,2.51937259300147,0.764629963843252,0.764629963843252,True,0.328884728909085
bellevue_150th_eastgate,A7,entry,0,3,1.2298897706824,1.3197653000391,0.541009288857199,3.33200391830259,2.27332468409251,0.396087559438233,0.396087559438233,True,0.973965508873982
bellevue_150th_eastgate,A7,entry,1,2,2.50362879179416,1.34995230766698,0.764420902063788,3.0438978417838,3.27519666853019,0.44349461704532,0.44349461704532,True,0.760295096104609
bellevue_150th_eastgate,A7,entry,1,3,0.846192320237463,2.06159279719534,0.629279934623995,4.34632539549038,1.34469935187601,0.474330062662678,0.474330062662678,True,0.359688522826589
bellevue_150th_eastgate,A7,entry,2,3,2.93336419514796,2.87164020231727,0.835605330135296,3.71111165310493,3.51046611283943,0.773795151087595,0.773795151087595,True,0.801940016416373
bellevue_150th_eastgate,A7,exit,0,1,2.04489779457171,1.08288449054811,0.574441014169878,1.35930278855632,3.55980465205254,0.796647001436831,0.796647001436831,True,0.815136769032067
bellevue_150th_eastgate,A7,exit,0,2,2.66254645438174,2.77802862501237,0.303138996183114,1.80274465469323,8.78325285729125,1.54099950748994,1.54099950748994,False,0.83324150311333
bellevue_150th_eastgate,A7,exit,0,3,1.05439732971644,1.15999671973867,0.538512242929817,2.26821460002261,1.95798209522575,0.511414008060397,0.511414008060397,True,0.483609487355969
bellevue_150th_eastgate,A7,exit,1,2,1.57574105822614,1.69514413446426,0.66949725431758,2.40786592471366,2.35361840256133,0.704002709231347,0.704002709231347,True,0.0912820074721454
bellevue_150th_eastgate,A7,exit,1,3,3.09929512428815,2.24288121028678,0.904870501064283,2.87333587004305,3.42512560708173,0.780584418852915,0.780584418852915,True,0.924736528031002
bellevue_150th_eastgate,A7,exit,2,3,1.6081491246653,2.34515996242854,0.633568483077519,3.31677773617995,2.53824040749914,0.707059727532283,0.707059727532283,True,0.92392813949542
bellevue_150th_eastgate,A9,entry,0,1,2.07608209091986,3.11242451381192,0.469824860785691,3.10541626445064,4.41884256071086,1.00225678259031,4.41884256071086,False,0.975442254635065
bellevue_150th_eastgate,A9,entry,0,2,1.70347442446556,0.836034269386515,0.676150256296992,2.52049663986944,2.51937259300147,0.331694260631834,2.51937259300147,False,0.328884728909085
bellevue_150th_eastgate,A9,entry,0,3,1.2298897706824,1.73297766195669,0.541009288857199,3.78906570550815,2.27332468409251,0.45736278983958,2.27332468409251,False,0.973965508873982
bellevue_150th_eastgate,A9,entry,1,2,2.50362879179416,2.33472652398116,0.764420902063788,3.52113904678899,3.27519666853019,0.663060019203231,3.27519666853019,False,0.760295096104609
bellevue_150th_eastgate,A9,entry,1,3,0.846192320237463,1.37944685185523,0.629279934623995,4.78970811242771,1.34469935187601,0.288002278943892,1.34469935187601,False,0.359688522826589
bellevue_150th_eastgate,A9,entry,2,3,2.93336419514796,2.5690119313432,0.835605330135296,4.20478848784651,3.51046611283943,0.610972927358571,3.51046611283943,False,0.801940016416373
bellevue_150th_eastgate,A9,exit,0,1,2.04489779457171,2.1391794726571,0.574441014169878,2.12524169468879,3.55980465205254,1.00655820841608,3.55980465205254,False,0.815136769032067
bellevue_150th_eastgate,A9,exit,0,2,2.66254645438174,2.5534438148816,0.303138996183114,1.9692315850214,8.78325285729125,1.29667015007473,8.78325285729125,False,0.83324150311333
bellevue_150th_eastgate,A9,exit,0,3,1.05439732971644,0.213929699396938,0.538512242929817,2.78514373854555,1.95798209522575,0.0768110085078253,1.95798209522575,False,0.483609487355969
bellevue_150th_eastgate,A9,exit,1,2,1.57574105822614,1.59056201964089,0.66949725431758,2.76789210427266,2.35361840256133,0.574647406662136,2.35361840256133,False,0.0912820074721454
bellevue_150th_eastgate,A9,exit,1,3,3.09929512428815,2.35310917205404,0.904870501064283,3.5838042577968,3.42512560708173,0.656595339138486,3.42512560708173,False,0.924736528031002
bellevue_150th_eastgate,A9,exit,2,3,1.6081491246653,2.33951411548466,0.633568483077519,3.42779414812941,2.53824040749914,0.682513014021381,2.53824040749914,False,0.92392813949542
bellevue_150th_eastgate,sensitivity_heading_w3,entry,0,1,2.07608209091986,2.87015493679792,0.469824860785691,3.35899168409433,4.41884256071086,0.854469199905682,4.41884256071086,False,0.975442254635065
bellevue_150th_eastgate,sensitivity_heading_w3,entry,0,2,1.70347442446556,1.5028871128385,0.676150256296992,2.82730524912941,2.51937259300147,0.531561674602089,2.51937259300147,False,0.328884728909085
bellevue_150th_eastgate,sensitivity_heading_w3,entry,0,3,1.2298897706824,1.35430243842427,0.541009288857199,3.55813149701412,2.27332468409251,0.380621806574818,2.27332468409251,False,0.973965508873982
bellevue_150th_eastgate,sensitivity_heading_w3,entry,1,2,2.50362879179416,1.36726782395942,0.764420902063788,4.11556560008808,3.27519666853019,0.332218692840216,3.27519666853019,False,0.760295096104609
bellevue_150th_eastgate,sensitivity_heading_w3,entry,1,3,0.846192320237463,2.05872793195739,0.629279934623995,4.84639184797279,1.34469935187601,0.42479601248474,1.34469935187601,False,0.359688522826589
bellevue_150th_eastgate,sensitivity_heading_w3,entry,2,3,2.93336419514796,2.85718955126278,0.835605330135296,4.31470541300786,3.51046611283943,0.662198059373647,3.51046611283943,False,0.801940016416373
bellevue_150th_eastgate,sensitivity_heading_w3,exit,0,1,2.04489779457171,1.08807074930189,0.574441014169878,2.08248701536648,3.55980465205254,0.522486210609293,3.55980465205254,False,0.815136769032067
bellevue_150th_eastgate,sensitivity_heading_w3,exit,0,2,2.66254645438174,2.7947848151959,0.303138996183114,2.67976241973999,8.78325285729125,1.04292260933605,8.78325285729125,False,0.83324150311333
bellevue_150th_eastgate,sensitivity_heading_w3,exit,0,3,1.05439732971644,1.12180724717476,0.538512242929817,2.87998861688576,1.95798209522575,0.389517944827091,1.95798209522575,False,0.483609487355969
bellevue_150th_eastgate,sensitivity_heading_w3,exit,1,2,1.57574105822614,1.70671406589401,0.66949725431758,3.68846297039533,2.35361840256133,0.462716876810909,2.35361840256133,False,0.0912820074721454
bellevue_150th_eastgate,sensitivity_heading_w3,exit,1,3,3.09929512428815,2.20987799647665,0.904870501064283,3.88868916754111,3.42512560708173,0.568283527241648,3.42512560708173,False,0.924736528031002
bellevue_150th_eastgate,sensitivity_heading_w3,exit,2,3,1.6081491246653,2.36659324480893,0.633568483077519,4.48596457191461,2.53824040749914,0.527555045714251,2.53824040749914,False,0.92392813949542
bellevue_150th_eastgate,sensitivity_heading_w7,entry,0,1,2.07608209091986,2.92747487296863,0.469824860785691,2.18943019925362,4.41884256071086,1.33709440655684,4.41884256071086,False,0.975442254635065
bellevue_150th_eastgate,sensitivity_heading_w7,entry,0,2,1.70347442446556,1.60545287757178,0.676150256296992,1.36820802667602,2.51937259300147,1.1733982305835,2.51937259300147,False,0.328884728909085
bellevue_150th_eastgate,sensitivity_heading_w7,entry,0,3,1.2298897706824,1.35348307331939,0.541009288857199,3.07745741197946,2.27332468409251,0.43980562267109,2.27332468409251,False,0.973965508873982
bellevue_150th_eastgate,sensitivity_heading_w7,entry,1,2,2.50362879179416,1.32202199539685,0.764420902063788,2.44808987908231,3.27519666853019,0.54002183771636,3.27519666853019,False,0.760295096104609
bellevue_150th_eastgate,sensitivity_heading_w7,entry,1,3,0.846192320237463,2.00222736089156,0.629279934623995,4.15733926438575,1.34469935187601,0.481612693494572,1.34469935187601,False,0.359688522826589
bellevue_150th_eastgate,sensitivity_heading_w7,entry,2,3,2.93336419514796,2.95893595089117,0.835605330135296,3.33611709180815,3.51046611283943,0.886940077180401,3.51046611283943,False,0.801940016416373
bellevue_150th_eastgate,sensitivity_heading_w7,exit,0,1,2.04489779457171,1.08048130061229,0.574441014169878,0.943856555297348,3.55980465205254,1.14475159869171,3.55980465205254,False,0.815136769032067
bellevue_150th_eastgate,sensitivity_heading_w7,exit,0,2,2.66254645438174,2.76645272219251,0.303138996183114,1.47733761867956,8.78325285729125,1.87259343241064,8.78325285729125,False,0.83324150311333
bellevue_150th_eastgate,sensitivity_heading_w7,exit,0,3,1.05439732971644,1.19029362922573,0.538512242929817,2.17646233594959,1.95798209522575,0.54689374107933,1.95798209522575,False,0.483609487355969
bellevue_150th_eastgate,sensitivity_heading_w7,exit,1,2,1.57574105822614,1.68597142158022,0.66949725431758,1.79858309255352,2.35361840256133,0.937388674763188,2.35361840256133,False,0.0912820074721454
bellevue_150th_eastgate,sensitivity_heading_w7,exit,1,3,3.09929512428815,2.27077492983802,0.904870501064283,2.49770780982356,3.42512560708173,0.909143543895327,3.42512560708173,False,0.924736528031002
bellevue_150th_eastgate,sensitivity_heading_w7,exit,2,3,1.6081491246653,2.32643895576134,0.633568483077519,3.03118887320577,2.53824040749914,0.767500493395819,2.53824040749914,False,0.92392813949542
bellevue_150th_eastgate,sensitivity_self_consistency_q090,entry,0,1,2.07608209091986,2.90182720994514,0.394140156639327,1.29923633789439,5.26737013711512,2.23348679936707,5.26737013711512,False,0.975442254635065
bellevue_150th_eastgate,sensitivity_self_consistency_q090,entry,0,2,1.70347442446556,1.55187490227816,0.391203176345884,0.929700697440057,4.35444936919282,1.66921989684559,4.35444936919282,False,0.328884728909085
bellevue_150th_eastgate,sensitivity_self_consistency_q090,entry,0,3,1.2298897706824,1.3197653000391,0.388317579193759,2.53218551290409,3.16722661187771,0.521196134056347,3.16722661187771,False,0.973965508873982
bellevue_150th_eastgate,sensitivity_self_consistency_q090,entry,1,2,2.50362879179416,1.34995230766698,0.427045371480864,1.58378271401281,5.86267633135171,0.852359541320299,5.86267633135171,False,0.760295096104609
bellevue_150th_eastgate,sensitivity_self_consistency_q090,entry,1,3,0.846192320237463,2.06159279719534,0.42415977432874,3.18626752947685,1.99498484168287,0.647024387664595,1.99498484168287,False,0.359688522826589
bellevue_150th_eastgate,sensitivity_self_consistency_q090,entry,2,3,2.93336419514796,2.87164020231727,0.421222794035296,2.81673188902251,6.96392559160073,1.0194936243342,6.96392559160073,False,0.801940016416373
bellevue_150th_eastgate,sensitivity_self_consistency_q090,exit,0,1,2.04489779457171,1.08288449054811,0.337106123473994,0.780031776424466,6.06603574416963,1.38825689321514,6.06603574416963,False,0.815136769032067
bellevue_150th_eastgate,sensitivity_self_consistency_q090,exit,0,2,2.66254645438174,2.77802862501237,0.220540341695881,1.32405960459839,12.0728318180141,2.09811447714621,12.0728318180141,False,0.83324150311333
bellevue_150th_eastgate,sensitivity_self_consistency_q090,exit,0,3,1.05439732971644,1.15999671973867,0.242212822464971,0.958334493031718,4.35318543001137,1.21042989496182,4.35318543001137,False,0.483609487355969
bellevue_150th_eastgate,sensitivity_self_consistency_q090,exit,1,2,1.57574105822614,1.69514413446426,0.360636154949475,1.51934644358522,4.36933745161214,1.11570612589464,4.36933745161214,False,0.0912820074721454
bellevue_150th_eastgate,sensitivity_self_consistency_q090,exit,1,3,3.09929512428815,2.24288121028678,0.382308635718565,1.15362133201855,8.10678816726936,1.94420920282595,8.10678816726936,False,0.924736528031002
bellevue_150th_eastgate,sensitivity_self_consistency_q090,exit,2,3,1.6081491246653,2.34515996242854,0.265742853940452,1.69764916019247,6.05152349656655,1.38141614735206,6.05152349656655,False,0.92392813949542
bellevue_150th_eastgate,sensitivity_self_consistency_q0975,entry,0,1,2.07608209091986,2.90182720994514,0.53984798980842,3.91214766388478,3.84567902467623,0.741747873357013,3.84567902467623,False,0.975442254635065
bellevue_150th_eastgate,sensitivity_self_consistency_q0975,entry,0,2,1.70347442446556,1.55187490227816,0.796906159170506,3.54187132109211,2.13760981122131,0.43815112453031,2.13760981122131,False,0.328884728909085
bellevue_150th_eastgate,sensitivity_self_consistency_q0975,entry,0,3,1.2298897706824,1.3197653000391,0.604192999100363,4.32980050369267,2.03559089978483,0.304809724816084,2.03559089978483,False,0.973965508873982
bellevue_150th_eastgate,sensitivity_self_consistency_q0975,entry,1,2,2.50362879179416,1.34995230766698,0.937156415053103,4.60893498474853,2.67151646361221,0.292898969530731,2.67151646361221,False,0.760295096104609
bellevue_150th_eastgate,sensitivity_self_consistency_q0975,entry,1,3,0.846192320237463,2.06159279719534,0.74444325498296,5.39686416734908,1.13667806723137,0.38199827404735,1.13667806723137,False,0.359688522826589
bellevue_150th_eastgate,sensitivity_self_consistency_q0975,entry,2,3,2.93336419514796,2.87164020231727,1.00150142434505,5.02658782455642,2.92896657342879,0.571290167912401,2.92896657342879,False,0.801940016416373
bellevue_150th_eastgate,sensitivity_self_consistency_q0975,exit,0,1,2.04489779457171,1.08288449054811,0.740455754967062,2.27877049784001,2.76167452390545,0.47520559511129,2.76167452390545,False,0.815136769032067
bellevue_150th_eastgate,sensitivity_self_consistency_q0975,exit,0,2,2.66254645438174,2.77802862501237,0.371002146119568,2.82726179422662,7.17663356460381,0.982586271524347,7.17663356460381,False,0.83324150311333
bellevue_150th_eastgate,sensitivity_self_consistency_q0975,exit,0,3,1.05439732971644,1.15999671973867,0.730979410993751,3.02993377575847,1.44244463504521,0.382845568777587,1.44244463504521,False,0.483609487355969
bellevue_150th_eastgate,sensitivity_self_consistency_q0975,exit,1,2,1.57574105822614,1.69514413446426,0.887767083145369,3.94454070247471,1.77494873164622,0.429744363748299,1.77494873164622,False,0.0912820074721454
bellevue_150th_eastgate,sensitivity_self_consistency_q0975,exit,1,3,3.09929512428815,2.24288121028678,1.24774434801955,4.14721268400655,2.48391838376781,0.540816539006139,2.48391838376781,False,0.924736528031002
bellevue_150th_eastgate,sensitivity_self_consistency_q0975,exit,2,3,1.6081491246653,2.34515996242854,0.878290739172059,4.69570398039316,1.83099861235159,0.499426704115233,1.83099861235159,False,0.92392813949542
bellevue_150th_se38th,A5,entry,0,1,2.87121246184384,1.56067219806164,0.695737804212823,3.4607137067692,4.12685992403764,0.450968306048821,4.12685992403764,False,0.272469721099835
bellevue_150th_se38th,A5,entry,0,2,0.941997427034952,0.130249743585014,0.876353521710574,2.49695785741263,1.07490573575404,0.0521633728011651,1.07490573575404,False,0.298205647109713
bellevue_150th_se38th,A5,entry,0,3,2.39630470280387,2.79024056863579,0.526137346552316,3.84188933488216,4.55452310790409,0.726267813937793,4.55452310790409,False,0.841232471302198
bellevue_150th_se38th,A5,entry,0,4,1.49592785158049,0.766406159550769,0.820957909754715,4.14879986448678,1.82217362644991,0.184729604845756,1.82217362644991,False,0.625984872064419
bellevue_150th_se38th,A5,entry,0,5,0.922345433103438,0.312527894401557,0.676513473444383,3.05377460303841,1.36338072973984,0.10234150683243,1.36338072973984,False,0.382175348175971
bellevue_150th_se38th,A5,entry,0,6,2.45806241942081,0.271568832601861,0.892113612360668,2.53206391593335,2.75532441761135,0.107251965834266,2.75532441761135,False,0.832163012232809
bellevue_150th_se38th,A5,entry,1,2,2.46997541830079,1.69092194164666,0.897802236566861,3.51594239310709,2.75113529205031,0.480929933596656,2.75113529205031,False,0.396294060734281
bellevue_150th_se38th,A5,entry,1,3,0.474907759039978,1.93227254048215,0.547586061408603,4.86087387057662,0.867275105247077,0.39751546572282,0.867275105247077,True,0.667690169633565
bellevue_150th_se38th,A5,entry,1,4,1.37528461026336,2.32707835761241,0.842406624611001,5.16778440018123,1.63256623355547,0.450304845831185,1.63256623355547,False,0.456447481452398
bellevue_150th_se38th,A5,entry,1,5,1.94886702874041,1.8732000924632,0.697962188300669,4.07275913873287,2.79222436602951,0.459933924068487,2.79222436602951,False,0.241833455790563
bellevue_150th_se38th,A5,entry,1,6,0.95391042591493,1.8322410306635,0.913562327216955,3.55104845162781,1.04416567703803,0.515971847645053,1.04416567703803,False,0.672245893242513
bellevue_150th_se38th,A5,entry,2,3,2.94488317734077,2.65999082505078,0.728201778906353,3.89711802122005,4.04404831551432,0.682553315184956,4.04404831551432,False,0.758108273728529
bellevue_150th_se38th,A5,entry,2,4,2.43792527861544,0.636156415965755,1.02302234210875,4.20402855082466,2.38306161876206,0.151320669751628,2.38306161876206,False,0.533298420869575
bellevue_150th_se38th,A5,entry,2,5,1.86434286013839,0.182278150816543,0.87857790579842,3.10900328937629,2.12200061922129,0.0586291276819814,2.12200061922129,False,0.326379948742063
bellevue_150th_se38th,A5,entry,2,6,1.51606499238586,0.141319089016848,1.09417804471471,2.58729260227124,1.38557431279948,0.054620451081873,1.38557431279948,False,0.71341172470837
bellevue_150th_se38th,A5,entry,3,4,0.900376851223381,2.02383440908502,0.672806166950494,5.54896002829419,1.33824107960299,0.364723191150319,1.33824107960299,False,0.280321081858004
bellevue_150th_se38th,A5,entry,3,5,1.47395926970043,2.47771267423423,0.528361730640162,4.45393476684583,2.78967832873623,0.556297477160603,2.78967832873623,False,0.523261642339894
bellevue_150th_se38th,A5,entry,3,6,1.42881818495491,2.51867173603393,0.743961869556448,3.93222407974077,1.92055297915574,0.64052090749619,1.92055297915574,False,0.137237586416273
bellevue_150th_se38th,A5,entry,4,5,0.573582418477048,0.453878265149212,0.823182293842561,4.76084529645044,0.696786632520487,0.0953356466944247,0.696786632520487,True,0.269750686919148
bellevue_150th_se38th,A5,entry,4,6,2.32919503617829,0.494837326948907,1.03878243275885,4.23913460934538,2.24223568162614,0.116730741660813,2.24223568162614,False,0.26252848796289
bellevue_150th_se38th,A5,entry,5,6,2.90277745465534,0.0409590617996951,0.894337996448515,3.14410934789702,3.24572752827509,0.0130272383265204,3.24572752827509,False,0.509064902440923
bellevue_150th_se38th,A5,exit,0,1,3.10156266716208,3.00437009950608,1.56646191612263,4.17031672476776,1.97997961855287,0.720417727906119,1.97997961855287,False,0.73115526197622
bellevue_150th_se38th,A5,exit,0,2,2.37912193014894,0.0277228055646841,2.31951987197369,3.84547821517398,1.02569586011976,0.00720919584339131,1.02569586011976,False,0.414239265210764
bellevue_150th_se38th,A5,exit,1,2,0.802500709868574,2.97664729394139,2.04063199187604,5.80988214176586,0.393260868722733,0.512342113197613,0.512342113197613,True,0.71124788799453
bellevue_150th_se38th,A6,entry,0,1,2.87121246184384,1.56067219806164,0.695737804212823,3.4607137067692,4.12685992403764,0.450968306048821,4.12685992403764,False,0.272469721099835
bellevue_150th_se38th,A6,entry,0,2,0.941997427034952,0.130249743585014,0.876353521710574,2.49695785741263,1.07490573575404,0.0521633728011651,1.07490573575404,False,0.298205647109713
bellevue_150th_se38th,A6,entry,0,3,2.39630470280387,2.79024056863579,0.526137346552316,3.84188933488216,4.55452310790409,0.726267813937793,4.55452310790409,False,0.841232471302198
bellevue_150th_se38th,A6,entry,0,4,1.49592785158049,0.766406159550769,0.820957909754715,4.14879986448678,1.82217362644991,0.184729604845756,1.82217362644991,False,0.625984872064419
bellevue_150th_se38th,A6,entry,0,5,0.922345433103438,0.312527894401557,0.676513473444383,3.05377460303841,1.36338072973984,0.10234150683243,1.36338072973984,False,0.382175348175971
bellevue_150th_se38th,A6,entry,0,6,2.45806241942081,0.271568832601861,0.892113612360668,2.53206391593335,2.75532441761135,0.107251965834266,2.75532441761135,False,0.832163012232809
bellevue_150th_se38th,A6,entry,1,2,2.46997541830079,1.69092194164666,0.897802236566861,3.51594239310709,2.75113529205031,0.480929933596656,2.75113529205031,False,0.396294060734281
bellevue_150th_se38th,A6,entry,1,3,0.474907759039978,1.93227254048215,0.547586061408603,4.86087387057662,0.867275105247077,0.39751546572282,0.867275105247077,True,0.667690169633565
bellevue_150th_se38th,A6,entry,1,4,1.37528461026336,2.32707835761241,0.842406624611001,5.16778440018123,1.63256623355547,0.450304845831185,1.63256623355547,False,0.456447481452398
bellevue_150th_se38th,A6,entry,1,5,1.94886702874041,1.8732000924632,0.697962188300669,4.07275913873287,2.79222436602951,0.459933924068487,2.79222436602951,False,0.241833455790563
bellevue_150th_se38th,A6,entry,1,6,0.95391042591493,1.8322410306635,0.913562327216955,3.55104845162781,1.04416567703803,0.515971847645053,1.04416567703803,False,0.672245893242513
bellevue_150th_se38th,A6,entry,2,3,2.94488317734077,2.65999082505078,0.728201778906353,3.89711802122005,4.04404831551432,0.682553315184956,4.04404831551432,False,0.758108273728529
bellevue_150th_se38th,A6,entry,2,4,2.43792527861544,0.636156415965755,1.02302234210875,4.20402855082466,2.38306161876206,0.151320669751628,2.38306161876206,False,0.533298420869575
bellevue_150th_se38th,A6,entry,2,5,1.86434286013839,0.182278150816543,0.87857790579842,3.10900328937629,2.12200061922129,0.0586291276819814,2.12200061922129,False,0.326379948742063
bellevue_150th_se38th,A6,entry,2,6,1.51606499238586,0.141319089016848,1.09417804471471,2.58729260227124,1.38557431279948,0.054620451081873,1.38557431279948,False,0.71341172470837
bellevue_150th_se38th,A6,entry,3,4,0.900376851223381,2.02383440908502,0.672806166950494,5.54896002829419,1.33824107960299,0.364723191150319,1.33824107960299,False,0.280321081858004
bellevue_150th_se38th,A6,entry,3,5,1.47395926970043,2.47771267423423,0.528361730640162,4.45393476684583,2.78967832873623,0.556297477160603,2.78967832873623,False,0.523261642339894
bellevue_150th_se38th,A6,entry,3,6,1.42881818495491,2.51867173603393,0.743961869556448,3.93222407974077,1.92055297915574,0.64052090749619,1.92055297915574,False,0.137237586416273
bellevue_150th_se38th,A6,entry,4,5,0.573582418477048,0.453878265149212,0.823182293842561,4.76084529645044,0.696786632520487,0.0953356466944247,0.696786632520487,True,0.269750686919148
bellevue_150th_se38th,A6,entry,4,6,2.32919503617829,0.494837326948907,1.03878243275885,4.23913460934538,2.24223568162614,0.116730741660813,2.24223568162614,False,0.26252848796289
bellevue_150th_se38th,A6,entry,5,6,2.90277745465534,0.0409590617996951,0.894337996448515,3.14410934789702,3.24572752827509,0.0130272383265204,3.24572752827509,False,0.509064902440923
bellevue_150th_se38th,A6,exit,0,1,3.10156266716208,3.00437009950608,1.56646191612263,4.17031672476776,1.97997961855287,0.720417727906119,1.97997961855287,False,0.73115526197622
bellevue_150th_se38th,A6,exit,0,2,2.37912193014894,0.0277228055646841,2.31951987197369,3.84547821517398,1.02569586011976,0.00720919584339131,1.02569586011976,False,0.414239265210764
bellevue_150th_se38th,A6,exit,1,2,0.802500709868574,2.97664729394139,2.04063199187604,5.80988214176586,0.393260868722733,0.512342113197613,0.393260868722733,True,0.71124788799453
bellevue_150th_se38th,A7,entry,0,1,2.87121246184384,1.56067219806164,0.695737804212823,3.4607137067692,4.12685992403764,0.450968306048821,0.450968306048821,True,0.272469721099835
bellevue_150th_se38th,A7,entry,0,2,0.941997427034952,0.130249743585014,0.876353521710574,2.49695785741263,1.07490573575404,0.0521633728011651,0.0521633728011651,True,0.298205647109713
bellevue_150th_se38th,A7,entry,0,3,2.39630470280387,2.79024056863579,0.526137346552316,3.84188933488216,4.55452310790409,0.726267813937793,0.726267813937793,True,0.841232471302198
bellevue_150th_se38th,A7,entry,0,4,1.49592785158049,0.766406159550769,0.820957909754715,4.14879986448678,1.82217362644991,0.184729604845756,0.184729604845756,True,0.625984872064419
bellevue_150th_se38th,A7,entry,0,5,0.922345433103438,0.312527894401557,0.676513473444383,3.05377460303841,1.36338072973984,0.10234150683243,0.10234150683243,True,0.382175348175971
bellevue_150th_se38th,A7,entry,0,6,2.45806241942081,0.271568832601861,0.892113612360668,2.53206391593335,2.75532441761135,0.107251965834266,0.107251965834266,True,0.832163012232809
bellevue_150th_se38th,A7,entry,1,2,2.46997541830079,1.69092194164666,0.897802236566861,3.51594239310709,2.75113529205031,0.480929933596656,0.480929933596656,True,0.396294060734281
bellevue_150th_se38th,A7,entry,1,3,0.474907759039978,1.93227254048215,0.547586061408603,4.86087387057662,0.867275105247077,0.39751546572282,0.39751546572282,True,0.667690169633565
