scene,method,candidate_id,trial_index,params_json,original_score,original_rank,minimum_score,maximum_score,mean_score,std_score,score_range
bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_015,15,"{""max_iter"": 300, ""n_clusters"": 16, ""n_init"": 10}",0.7557736239893011,9,0.6457822984007209,0.9745315547584873,0.7731814545736686,0.04801654257387959,0.3287492563577664
bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_016,16,"{""max_iter"": 300, ""n_clusters"": 17, ""n_init"": 10}",0.7100313803193692,11,0.5987104747342825,0.9733308858806468,0.7439228413964646,0.05547708010047134,0.37462041114636424
bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_017,17,"{""max_iter"": 300, ""n_clusters"": 18, ""n_init"": 10}",0.6689039602249561,13,0.5364977529976915,0.9721968250906243,0.7227554309823607,0.06530775884769961,0.4356990720929328
bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_018,18,"{""max_iter"": 300, ""n_clusters"": 19, ""n_init"": 10}",0.6242437464299667,15,0.46408668425318444,0.9684804844787424,0.6950362168071204,0.07842370006759387,0.5043938002255579
bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_019,19,"{""max_iter"": 300, ""n_clusters"": 20, ""n_init"": 10}",0.5804802937832843,17,0.39368856080220044,0.9662490127279827,0.6690798818760969,0.09094909297833097,0.5725604519257823
bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_020,20,"{""max_iter"": 300, ""n_clusters"": 21, ""n_init"": 10}",0.5393582115475839,18,0.3259785731140606,0.9650994299196164,0.647903112446444,0.10370217673521175,0.6391208568055557
bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_021,21,"{""max_iter"": 300, ""n_clusters"": 22, ""n_init"": 10}",0.4957115910180053,20,0.2565131852502981,0.9632238775299533,0.6222228631507591,0.1165682734055695,0.7067106922796552
bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_022,22,"{""max_iter"": 300, ""n_clusters"": 23, ""n_init"": 10}",0.4548710272731282,21,0.1884465683445184,0.9619536540012398,0.6015049052298594,0.13045600265114435,0.7735070856567214
bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_023,23,"{""max_iter"": 300, ""n_clusters"": 24, ""n_init"": 10}",0.41029413989745345,28,0.1180890936368513,0.9598301572929152,0.5741533922883914,0.14351040739502863,0.8417410636560639
bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_024,24,"{""max_iter"": 300, ""n_clusters"": 25, ""n_init"": 10}",0.41148843288754355,25,0.1193236199431677,0.9602846553124762,0.57631310965132,0.1436723710525204,0.8409610353693084
bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_025,25,"{""max_iter"": 300, ""n_clusters"": 26, ""n_init"": 10}",0.41231583810204697,23,0.11989411354709362,0.9604959507887666,0.5777870170870997,0.14389474052980034,0.840601837241673
bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_026,26,"{""max_iter"": 300, ""n_clusters"": 27, ""n_init"": 10}",0.410422086767921,27,0.11819576174033684,0.9598721808069517,0.5743829404137294,0.14353424807298873,0.8416764190666148
bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_027,27,"{""max_iter"": 300, ""n_clusters"": 28, ""n_init"": 10}",0.4087187537842934,29,0.11672606467262699,0.9593081089477554,0.5713240358433901,0.1432313183985015,0.8425820442751284
bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_028,28,"{""max_iter"": 300, ""n_clusters"": 29, ""n_init"": 10}",0.4117638338883677,24,0.11984151942491614,0.960424305373278,0.5768260027946505,0.14367673646669515,0.8405827859483619
bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_029,29,"{""max_iter"": 300, ""n_clusters"": 30, ""n_init"": 10}",0.41100150833471494,26,0.11931437411398867,0.9602027110604731,0.5754660970405049,0.14349935235515404,0.8408883369464843
bellevue_150th_newport,optics,bellevue_150th_newport|optics|trial_001,1,"{""max_eps"": 0.009519037609703348, ""min_samples"": 40, ""xi"": 0.05}",0.5840720034731722,12,0.5052073728049818,0.8859791186175112,0.6512515005647218,0.06976058104935225,0.38077174581252937
bellevue_150th_newport,optics,bellevue_150th_newport|optics|trial_002,2,"{""max_eps"": 0.012798475487971639, ""min_samples"": 40, ""xi"": 0.05}",0.6741609510305739,6,0.5932774318072471,0.9197547546365138,0.7293769469152541,0.05947935480017432,0.32647732282926667
bellevue_150th_newport,optics,bellevue_150th_newport|optics|trial_003,3,"{""max_eps"": 0.01872090448460329, ""min_samples"": 40, ""xi"": 0.05}",0.6427670756956353,10,0.5237826666664424,0.9311262055955656,0.7182325339109411,0.07600326404091834,0.40734353892912323
bellevue_150th_newport,optics,bellevue_150th_newport|optics|trial_004,4,"{""max_eps"": 0.036343618402565836, ""min_samples"": 40, ""xi"": 0.05}",0.690356024407832,2,0.5828273651406581,0.9190270709588756,0.7413850091574061,0.06038764020901657,0.33619970581821745
bellevue_150th_newport,optics,bellevue_150th_newport|optics|trial_005,5,"{""max_eps"": 0.009519037609703348, ""min_samples"": 40, ""xi"": 0.07}",0.5921404471256492,11,0.509598559878729,0.8906760498423332,0.6609098731454478,0.06779302959355536,0.38107748996360413
bellevue_150th_newport,optics,bellevue_150th_newport|optics|trial_006,6,"{""max_eps"": 0.012798475487971639, ""min_samples"": 40, ""xi"": 0.07}",0.6806028812647191,5,0.6008878851751137,0.9166341482390044,0.7344844501934715,0.05509351999899302,0.31574626306389064
bellevue_150th_newport,optics,bellevue_150th_newport|optics|trial_007,7,"{""max_eps"": 0.01872090448460329, ""min_samples"": 40, ""xi"": 0.07}",0.6679093478321714,7,0.544223582570574,0.9403480998000834,0.7458414093653414,0.0735786210818299,0.39612451722950937
bellevue_150th_newport,optics,bellevue_150th_newport|optics|trial_008,8,"{""max_eps"": 0.036343618402565836, ""min_samples"": 40, ""xi"": 0.07}",0.7183601988894607,1,0.6036206009676841,0.9312589184416283,0.7722710839272153,0.060623028497538596,0.32763831747394423
bellevue_150th_newport,optics,bellevue_150th_newport|optics|trial_009,9,"{""max_eps"": 0.009519037609703348, ""min_samples"": 80, ""xi"": 0.05}",0.16972213264538322,15,0.029549782654367918,0.4681485820938834,0.22936651427307506,0.07919491308374796,0.43859879943951546
bellevue_150th_newport,optics,bellevue_150th_newport|optics|trial_010,10,"{""max_eps"": 0.012798475487971639, ""min_samples"": 80, ""xi"": 0.05}",0.523605610881617,13,0.3735097839659245,0.9265677339706627,0.6407968620203159,0.10336514489210266,0.5530579500047382
bellevue_150th_newport,optics,bellevue_150th_newport|optics|trial_011,11,"{""max_eps"": 0.01872090448460329, ""min_samples"": 80, ""xi"": 0.05}",0.6451004257340307,8,0.5425350402425667,0.9113639392191848,0.7126566702092492,0.06398207798965473,0.3688288989766181
bellevue_150th_newport,optics,bellevue_150th_newport|optics|trial_012,12,"{""max_eps"": 0.036343618402565836, ""min_samples"": 80, ""xi"": 0.05}",0.6806195596750008,3,0.5482884167525045,0.9442066248242649,0.7576323340693688,0.07488953545907102,0.39591820807176037
bellevue_150th_newport,optics,bellevue_150th_newport|optics|trial_013,13,"{""max_eps"": 0.009519037609703348, ""min_samples"": 80, ""xi"": 0.07}",0.16972213264538322,16,0.029549782654367918,0.4681485820938834,0.22936651427307506,0.07919491308374796,0.43859879943951546
bellevue_150th_newport,optics,bellevue_150th_newport|optics|trial_014,14,"{""max_eps"": 0.012798475487971639, ""min_samples"": 80, ""xi"": 0.07}",0.523605610881617,14,0.3735097839659245,0.9265677339706627,0.6407968620203159,0.10336514489210266,0.5530579500047382
bellevue_150th_newport,optics,bellevue_150th_newport|optics|trial_015,15,"{""max_eps"": 0.01872090448460329, ""min_samples"": 80, ""xi"": 0.07}",0.6451004257340307,9,0.5425350402425667,0.9113639392191848,0.7126566702092492,0.06398207798965473,0.3688288989766181
bellevue_150th_newport,optics,bellevue_150th_newport|optics|trial_016,16,"{""max_eps"": 0.036343618402565836, ""min_samples"": 80, ""xi"": 0.07}",0.6806195596750008,4,0.5482884167525045,0.9442066248242649,0.7576323340693688,0.07488953545907102,0.39591820807176037
bellevue_150th_se38th,hdbscan,bellevue_150th_se38th|hdbscan|trial_001,1,"{""min_cluster_size"": 80, ""min_samples"": 10}",0.602065007395811,2,0.44642525968319374,0.9142130823332724,0.6829640052799004,0.07817206626580801,0.4677878226500786
bellevue_150th_se38th,hdbscan,bellevue_150th_se38th|hdbscan|trial_002,2,"{""min_cluster_size"": 80, ""min_samples"": 20}",0.6042337609684472,1,0.45557985243410903,0.8893658572640539,0.6918394530361078,0.0771692139123636,0.4337860048299449
bellevue_150th_se38th,hdbscan,bellevue_150th_se38th|hdbscan|trial_003,3,"{""min_cluster_size"": 160, ""min_samples"": 10}",0.5275169919026174,3,0.3239053175465468,0.9100040852397346,0.6560467534836465,0.10901292084398417,0.5860987676931879
bellevue_150th_se38th,hdbscan,bellevue_150th_se38th|hdbscan|trial_004,4,"{""min_cluster_size"": 160, ""min_samples"": 20}",0.49633398286453057,5,0.2780976896369326,0.9012736455485888,0.6457143057265334,0.12083511941444888,0.6231759559116562
bellevue_150th_se38th,hdbscan,bellevue_150th_se38th|hdbscan|trial_005,5,"{""min_cluster_size"": 320, ""min_samples"": 10}",0.49689385692433097,4,0.2793125029090285,0.8965877238382077,0.6451943874646137,0.12034812312561398,0.6172752209291792
bellevue_150th_se38th,hdbscan,bellevue_150th_se38th|hdbscan|trial_006,6,"{""min_cluster_size"": 320, ""min_samples"": 20}",0.49633398286453057,6,0.2780976896369326,0.9012736455485888,0.6457143057265334,0.12083511941444888,0.6231759559116562
bellevue_150th_se38th,kmeans,bellevue_150th_se38th|kmeans|trial_001,1,"{""max_iter"": 300, ""n_clusters"": 2, ""n_init"": 10}",0.44454331337431274,29,0.199216109454524,0.970971868007243,0.5683061578774891,0.13289983882762313,0.771755758552719
bellevue_150th_se38th,kmeans,bellevue_150th_se38th|kmeans|trial_002,2,"{""max_iter"": 300, ""n_clusters"": 3, ""n_init"": 10}",0.49210966601241396,28,0.2618062036890772,0.9675297610403482,0.6165811509673745,0.11546879858472162,0.705723557351271
bellevue_150th_se38th,kmeans,bellevue_150th_se38th|kmeans|trial_003,3,"{""max_iter"": 300, ""n_clusters"": 4, ""n_init"": 10}",0.5299623221028434,27,0.3161379131973389,0.9716827023780412,0.6494489193512409,0.10910242230784316,0.6555447891807022
bellevue_150th_se38th,kmeans,bellevue_150th_se38th|kmeans|trial_004,4,"{""max_iter"": 300, ""n_clusters"": 5, ""n_init"": 10}",0.5597767757848554,26,0.3580907857437286,0.971594869062473,0.6674818662453329,0.1017778185400903,0.6135040833187444
bellevue_150th_se38th,kmeans,bellevue_150th_se38th|kmeans|trial_005,5,"{""max_iter"": 300, ""n_clusters"": 6, ""n_init"": 10}",0.5847851843189744,24,0.3982316308421399,0.9704369552375727,0.6770446398902651,0.09310506079598885,0.5722053243954328
bellevue_150th_se38th,kmeans,bellevue_150th_se38th|kmeans|trial_006,6,"{""max_iter"": 300, ""n_clusters"": 7, ""n_init"": 10}",0.6224911844538842,22,0.4541098336721303,0.9749898455500263,0.7097693185495203,0.08511691565998114,0.520880011877896
bellevue_150th_se38th,kmeans,bellevue_150th_se38th|kmeans|trial_007,7,"{""max_iter"": 300, ""n_clusters"": 8, ""n_init"": 10}",0.6505924814443367,20,0.49757314256709545,0.9752466212095072,0.7249481791606119,0.07756071149925901,0.4776734786424118
bellevue_150th_se38th,kmeans,bellevue_150th_se38th|kmeans|trial_008,8,"{""max_iter"": 300, ""n_clusters"": 9, ""n_init"": 10}",0.6825487887653329,18,0.5473761190640465,0.9776782492043429,0.747272848957502,0.06959634825188496,0.4303021301402964
bellevue_150th_se38th,kmeans,bellevue_150th_se38th|kmeans|trial_009,9,"{""max_iter"": 300, ""n_clusters"": 10, ""n_init"": 10}",0.7141657912239132,16,0.5971116556333798,0.9800439746483399,0.7690034257075283,0.0616612208560127,0.38293231901496017
bellevue_150th_se38th,kmeans,bellevue_150th_se38th|kmeans|trial_010,10,"{""max_iter"": 300, ""n_clusters"": 11, ""n_init"": 10}",0.7413981378840084,14,0.6386393729853386,0.9806686370060685,0.7827707250002249,0.054499346780996064,0.34202926402073
bellevue_150th_se38th,kmeans,bellevue_150th_se38th|kmeans|trial_011,11,"{""max_iter"": 300, ""n_clusters"": 12, ""n_init"": 10}",0.7722490998129846,12,0.6867175013014651,0.9827466924775473,0.8031153536653607,0.04745934936593422,0.2960291911760822
bellevue_150th_se38th,kmeans,bellevue_150th_se38th|kmeans|trial_012,12,"{""max_iter"": 300, ""n_clusters"": 13, ""n_init"": 10}",0.789345025932211,10,0.6971062131307159,0.9800172681968566,0.7986970651685734,0.0431788006095719,0.2829110550661408
bellevue_150th_se38th,kmeans,bellevue_150th_se38th|kmeans|trial_013,13,"{""max_iter"": 300, ""n_clusters"": 14, ""n_init"": 10}",0.816174140944646,8,0.6939110538112879,0.9805586347049097,0.8117567401632139,0.041417884668571645,0.28664758089362175
bellevue_150th_se38th,kmeans,bellevue_150th_se38th|kmeans|trial_014,14,"{""max_iter"": 300, ""n_clusters"": 15, ""n_init"": 10}",0.8431648269151918,6,0.6950131519634904,0.9812904472059303,0.8251504822212776,0.041290816797666004,0.28627729524243983
bellevue_150th_se38th,kmeans,bellevue_150th_se38th|kmeans|trial_015,15,"{""max_iter"": 300, ""n_clusters"": 16, ""n_init"": 10}",0.8687707986580472,4,0.6883891187922566,0.9815599666194778,0.8360591223690197,0.04449973091056007,0.29317084782722114
bellevue_150th_se38th,kmeans,bellevue_150th_se38th|kmeans|trial_016,16,"{""max_iter"": 300, ""n_clusters"": 17, ""n_init"": 10}",0.8996421776025971,2,0.7024415256793921,0.983366316464975,0.8563508169121516,0.047590782793986854,0.28092479078558286
