source,source_row,scene,method,selection_strategy,trial_index,expected_target,cluster_count_error,pct_outliers,largest_cluster_ratio,silhouette_clustered_only,davies_bouldin_clustered_only,T,O,B,S,D,stored_EMAS_HG,recomputed_EMAS_HG,absolute_difference,tolerance,within_tolerance
development_candidates,115,bellevue_150th_eastgate,kmeans,,14.0,9,6,0.0,0.1581504932999558,0.6760110157779818,0.4677265234586413,0.33333333333333337,1.0,0.8418495067000442,0.838005507888991,0.6813258355810988,0.6027847516836802,0.6027847516836802,0.0,1e-12,True
development_candidates,116,bellevue_150th_eastgate,kmeans,,15.0,9,7,0.0,0.157855985863643,0.6740238710201685,0.4974231320079468,0.2222222222222222,1.0,0.842144014136357,0.8370119355100842,0.6678139121966583,0.545808097295421,0.545808097295421,0.0,1e-12,True
development_candidates,117,bellevue_150th_eastgate,kmeans,,16.0,9,8,0.0,0.1580032395817994,0.6578139565962995,0.5467812234522174,0.11111111111111116,1.0,0.8419967604182006,0.8289069782981497,0.646503839610962,0.4872963133882868,0.48729631338828683,5.551115123125783e-17,1e-12,True
development_candidates,118,bellevue_150th_eastgate,kmeans,,17.0,9,9,0.0,0.1419525843027536,0.6608794332690852,0.527670056365714,0.0,1.0,0.8580474156972464,0.8304397166345425,0.6545916088575914,0.434307874118938,0.43430787411893806,5.551115123125783e-17,1e-12,True
development_candidates,119,bellevue_150th_eastgate,kmeans,,18.0,9,10,0.0,0.1418053305845972,0.6705297968501778,0.6014085612243318,0.0,1.0,0.8581946694154028,0.8352648984250889,0.6244502647316096,0.4317909832572101,0.43179098325721016,5.551115123125783e-17,1e-12,True
development_candidates,120,bellevue_150th_eastgate,kmeans,,19.0,9,11,0.0,0.1419525843027536,0.6520794079912262,0.5865271258798288,0.0,1.0,0.8580474156972464,0.8260397039956131,0.6303075337873201,0.431439465348018,0.431439465348018,0.0,1e-12,True
development_candidates,121,bellevue_150th_eastgate,kmeans,,20.0,9,12,0.0,0.1418053305845972,0.6325677848416035,0.6207377182020669,0.0,1.0,0.8581946694154028,0.8162838924208018,0.6170029788097547,0.429148154064596,0.429148154064596,0.0,1e-12,True
development_candidates,122,bellevue_150th_eastgate,kmeans,,21.0,9,13,0.0,0.1356206744220291,0.5665047683819883,0.6821464106408839,0.0,1.0,0.8643793255779709,0.7832523841909942,0.5944785743227953,0.424211028409176,0.42421102840917607,5.551115123125783e-17,1e-12,True
development_candidates,123,bellevue_150th_eastgate,kmeans,,22.0,9,14,0.0,0.1418053305845972,0.637406503011042,0.6190940947260772,0.0,1.0,0.8581946694154028,0.818703251505521,0.6176293294239843,0.4294527250344908,0.42945272503449083,5.551115123125783e-17,1e-12,True
development_candidates,124,bellevue_150th_eastgate,kmeans,,23.0,9,15,0.0,0.1418053305845972,0.6053264589473925,0.7238650643479018,0.0,1.0,0.8581946694154028,0.8026632294736962,0.580091806882969,0.4240949705772068,0.42409497057720685,5.551115123125783e-17,1e-12,True
development_candidates,125,bellevue_150th_eastgate,kmeans,,24.0,9,16,0.0,0.1419525843027536,0.5996972484570119,0.6913615233237959,0.0,1.0,0.8580474156972464,0.7998486242285059,0.5912396529127847,0.4249135692838537,0.4249135692838537,0.0,1e-12,True
development_candidates,126,bellevue_150th_eastgate,kmeans,,25.0,9,17,0.0,0.1418053305845972,0.5854880059524644,0.6934732797829726,0.0,1.0,0.8581946694154028,0.7927440029762323,0.5905023787137375,0.4241441051105373,0.4241441051105373,0.0,1e-12,True
development_candidates,127,bellevue_150th_eastgate,kmeans,,26.0,9,18,0.0,0.1419525843027536,0.5622368052437413,0.7009619783566663,0.0,1.0,0.8580474156972464,0.7811184026218707,0.5879026178857449,0.4227068436204863,0.4227068436204863,0.0,1e-12,True
development_candidates,128,bellevue_150th_eastgate,kmeans,,27.0,9,19,0.0,0.111765572080695,0.5376947606455836,0.7238959869473103,0.0,1.0,0.888234427919305,0.7688473803227918,0.5800814014137875,0.4237163209655884,0.4237163209655884,0.0,1e-12,True
development_candidates,129,bellevue_150th_eastgate,kmeans,,28.0,9,20,0.0,0.1101457811809748,0.5461431245310915,0.7237720573435316,0.0,1.0,0.8898542188190252,0.7730715622655457,0.5801231060335661,0.4243048887118137,0.4243048887118137,0.0,1e-12,True
development_candidates,130,bellevue_150th_eastgate,kmeans,,29.0,9,21,0.0,0.1057281696362833,0.5182372584920047,0.7442869047721445,0.0,1.0,0.8942718303637167,0.7591186292460024,0.5733001820194422,0.4226690641629161,0.42266906416291616,5.551115123125783e-17,1e-12,True
development_candidates,131,bellevue_150th_eastgate,hdbscan,,1.0,9,6,6.935650125165661,0.1590189873417721,0.7211214062480263,0.3795002290651895,0.33333333333333337,0.9306434987483434,0.8409810126582279,0.8605607031240132,0.7249002058358804,0.5954395585781475,0.5954395585781475,0.0,1e-12,True
development_candidates,132,bellevue_150th_eastgate,hdbscan,,2.0,9,6,8.584891768517155,0.1641430412371134,0.7162207978138783,0.3873398514100168,0.33333333333333337,0.9141510823148284,0.8358569587628866,0.8581103989069392,0.7208039176440109,0.5909740106610161,0.5909740106610161,0.0,1e-12,True
development_candidates,133,bellevue_150th_eastgate,hdbscan,,3.0,9,3,2.93034899131203,0.1641383495145631,0.7658705804084739,0.31307660480459,0.6666666666666667,0.9706965100868797,0.8358616504854369,0.8829352902042369,0.7615701904526875,0.7755093484649453,0.7755093484649453,0.0,1e-12,True
