method_family,method_label,variant_id,scene_id,method,configuration_id,total_test_trajectories,valid_reference_trajectories,excluded_reference_trajectories,reference_coverage_pct,observed_target_abs_error,legal_target_abs_error,n_non_noise_clusters,noise_pct_all_test,ari,nmi,purity,homogeneity,completeness,v_measure,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1
original_untargeted,Original untargeted,A0,bellevue_116th_ne12th,optics,c4d8bb1d56522086e98e84225c6ae166c21ccbba43c2ddd5a768437ddec12c9c,964.0,864.0,100.0,89.6265560166,4.0,6.0,6.0,53.6307053942,0.157689315047,0.497084409412,0.633101851852,0.45757287809,0.544064514997,0.497084409412,0.4,0.189435191391,0.255563953496,0.811342592593,0.383101851852,0.517752350615
original_untargeted,Original untargeted,A0,bellevue_150th_eastgate,hdbscan,c53dc6d6e421ea79e096f97e54afc1404fee4fc6f9bfe532ab9632670f7f10e0,10755.0,10586.0,169.0,98.4286378429,5.0,2.0,14.0,9.50255695026,0.534441024805,0.794464209897,0.969299074249,0.941850548899,0.686964020852,0.794464209897,0.888888888889,0.637182064355,0.725828137376,0.990648025694,0.586529378424,0.721103955312
original_untargeted,Original untargeted,A0,bellevue_150th_eastgate,kmeans,cd02fff6fbd4b9535f86b641b3d980846ddc1cd6c52aba1da13e196e3db8737c,10755.0,10586.0,169.0,98.4286378429,2.0,1.0,11.0,0.0,0.944759038016,0.952216004635,0.999716606839,0.999021936139,0.909599663581,0.952216004635,0.999458874459,0.912701683982,0.944588113227,0.999717987001,0.894199886643,0.933504953109
original_untargeted,Original untargeted,A0,bellevue_150th_eastgate,optics,6198f7f534ff5f7afca5c8a3b4279698a5c52d636423b16f9075ad85a8917d43,10755.0,10586.0,169.0,98.4286378429,8.0,5.0,17.0,17.1269177127,0.813735625685,0.785587927066,0.876818439448,0.843686207839,0.734975714797,0.785587927066,0.999340749897,0.646312786004,0.741781076959,0.997729491828,0.712167013036,0.795197414781
original_untargeted,Original untargeted,A0,bellevue_150th_newport,hdbscan,2b50a793aaf3282ab9a759cc5e3bc619a1dcdc69085c0be16385ba1c0906cd9a,3924.0,3852.0,72.0,98.1651376147,3.0,6.0,6.0,0.178389398573,0.98815241785,0.980424935205,0.985721703011,0.962596546957,0.998926189964,0.980424935205,0.654097356834,0.665855636659,0.659648760168,0.971055351464,0.983904465213,0.977202997922
original_untargeted,Original untargeted,A0,bellevue_150th_newport,kmeans,b1640243b011b7ea2bc18d04f6874d9a173276d54ed3e6c1fa63347d26cbc391,3924.0,3852.0,72.0,98.1651376147,2.0,5.0,7.0,0.0,0.990923316193,0.989938359688,0.995067497404,0.980077175668,1.0,0.989938359688,0.776292195587,0.777777777778,0.777032491988,0.990168295368,0.995067497404,0.99260959948
original_untargeted,Original untargeted,A0,bellevue_150th_newport,optics,c1034aaa61465657bd7820da39838c6d8e44330a1a85334f1361d98303033811,3924.0,3852.0,72.0,98.1651376147,4.0,7.0,5.0,21.4831804281,0.795110529236,0.770582960305,0.853063343718,0.759658747488,0.781825946788,0.770582960305,0.555555555556,0.41699201589,0.470018564125,0.936137071651,0.798805815161,0.855037802039
original_untargeted,Original untargeted,A0,bellevue_150th_se38th,hdbscan,51b34fbd3f12867e2c506671614a09c012e757f69e5dc8edb7eb98b7fa77cb62,3713.0,3422.0,291.0,92.162671694,3.0,6.0,6.0,28.8715324535,0.40235150357,0.64014599367,0.89187609585,0.742398398344,0.562650693884,0.64014599367,0.444444444444,0.299372653132,0.351294474353,0.915546464056,0.503798947984,0.639286400604
original_untargeted,Original untargeted,A0,bellevue_150th_se38th,kmeans,97d4118809287ec09b1b99eedb04fe2809ccca3371c140be7c74ad65d647a887,3713.0,3422.0,291.0,92.162671694,3.0,0.0,12.0,0.0,0.85910830094,0.897791278926,0.999415546464,0.998033409114,0.815847807507,0.897791278926,0.996913580247,0.923127184239,0.952815971747,0.999431781284,0.857101110462,0.914932097325
original_untargeted,Original untargeted,A0,bellevue_150th_se38th,optics,8e83f2e2101e38e5167a9608555e20ab0a041d414850456c67ff8b69f3bbcd94,3713.0,3422.0,291.0,92.162671694,4.0,7.0,5.0,55.3460813358,0.335491994998,0.528222481911,0.825832846289,0.533477921491,0.523069577823,0.528222481911,0.333333333333,0.182040611845,0.221787999947,0.85593220339,0.343074225599,0.455951891583
original_untargeted,Original untargeted,A0,bellevue_ne8th,hdbscan,3eb1ec88a73e1fc5039a5ca1253859406da67aa8bfce4ebb9ad3e5799d3ce9e9,8037.0,7510.0,527.0,93.4428269255,3.0,1.0,13.0,7.09219858156,0.72195040279,0.825482196262,0.958055925433,0.946603877513,0.731840351096,0.825482196262,0.787058823529,0.616591931507,0.673700249903,0.989250411216,0.682689747004,0.78798701545
original_untargeted,Original untargeted,A0,bellevue_ne8th,kmeans,7fd6c1178aa269e9c26f615852f3267c040f8895576eb4507aadee51e85b5709,8037.0,7510.0,527.0,93.4428269255,0.0,2.0,10.0,0.0,0.888732298395,0.952057667178,0.997470039947,0.992890125816,0.914451005681,0.952057667178,0.898445171849,0.856316916488,0.871271289366,0.994979416425,0.888814913449,0.926705458673
original_untargeted,Original untargeted,A0,bellevue_ne8th,optics,12012c582da5c0272f71cad333b136fb2b209a65eff65de6490306ce437e90ab,8037.0,7510.0,527.0,93.4428269255,1.0,1.0,11.0,40.1269130272,0.688969042437,0.815115980325,0.861917443409,0.819453716264,0.810823925736,0.815115980325,0.8,0.542578964087,0.593159329539,0.993075898802,0.56138482024,0.620689477293
resampled_trajectory_euclidean,Resampled trajectory Euclidean baseline,resampled_trajectory_euclidean,bellevue_116th_ne12th,hdbscan,e362a25b4271681fc96f3c5167229d54bdd59b81182e5e1892bd029254122915,964.0,864.0,100.0,89.6265560166,6.0,8.0,4.0,0.622406639004,0.758917701361,0.832012329979,0.81712962963,0.718922956812,0.987321899149,0.832012329979,0.331091373286,0.4,0.361796145781,0.665182684006,0.811342592593,0.73017452204
resampled_trajectory_euclidean,Resampled trajectory Euclidean baseline,resampled_trajectory_euclidean,bellevue_116th_ne12th,kmeans,b62a08f376a1fd0386a9391e7e8e743556ffeacf85658427be246fc1ba1c3e98,964.0,864.0,100.0,89.6265560166,2.0,4.0,8.0,0.0,0.863472515153,0.862426120441,0.893518518519,0.855614537777,0.869347028027,0.862426120441,0.658382196292,0.757858944736,0.692852679691,0.881495510285,0.893518518519,0.881638500956
resampled_trajectory_euclidean,Resampled trajectory Euclidean baseline,resampled_trajectory_euclidean,bellevue_116th_ne12th,optics,d87e0491621f59ed9f7a0b577cb8bcc159dedaf8b0c88e75e38bf7541f8ca57f,964.0,864.0,100.0,89.6265560166,8.0,10.0,2.0,90.7676348548,-0.00741517468661,0.138116240709,0.33912037037,0.0836382956855,0.396147738867,0.138116240709,0.1,0.0255605381166,0.0407142857143,0.258101851852,0.0659722222222,0.105084325397
resampled_trajectory_euclidean,Resampled trajectory Euclidean baseline,resampled_trajectory_euclidean,bellevue_150th_eastgate,hdbscan,8619e4ba7b3fefb528f94955cc62abf32bdc1f24cab2ae398a3a85b4ebd814f0,10755.0,10586.0,169.0,98.4286378429,2.0,1.0,11.0,11.4365411437,0.545642373642,0.808243593329,0.963347817873,0.93059472365,0.714326591951,0.808243593329,0.872397134766,0.70788175142,0.762238766528,0.982684125536,0.641129794068,0.751083937336
resampled_trajectory_euclidean,Resampled trajectory Euclidean baseline,resampled_trajectory_euclidean,bellevue_150th_eastgate,kmeans,598aadc6157028017e6ac5a1022b9b445cab810117ac9d99cba637686697a10a,10755.0,10586.0,169.0,98.4286378429,1.0,4.0,8.0,0.0,0.89421407792,0.890222093237,0.91517098054,0.886152317584,0.894329423366,0.890222093237,0.720718160188,0.735169860534,0.712382193921,0.886480884246,0.863782354053,0.859521222238
resampled_trajectory_euclidean,Resampled trajectory Euclidean baseline,resampled_trajectory_euclidean,bellevue_150th_eastgate,optics,247cc526273f8159d6967f849be783753df5c49695760cb88770d2db338759dd,10755.0,10586.0,169.0,98.4286378429,2.0,1.0,11.0,56.4388656439,0.0688774792621,0.418822913424,0.557339882864,0.376699647811,0.471552842271,0.418822913424,0.666666666667,0.167839069281,0.253881626286,0.89920649915,0.274230115247,0.401386988734
resampled_trajectory_euclidean,Resampled trajectory Euclidean baseline,resampled_trajectory_euclidean,bellevue_150th_newport,hdbscan,71951433e0814661eeaf3193423594012b87a6029d96db3351e0af9159207b84,3924.0,3852.0,72.0,98.1651376147,3.0,6.0,6.0,0.688073394495,0.994476535618,0.983671088204,0.986500519211,0.971151274559,0.996517921647,0.983671088204,0.654270698178,0.665145661508,0.659379841548,0.973890797817,0.983385254413,0.978365319031
resampled_trajectory_euclidean,Resampled trajectory Euclidean baseline,resampled_trajectory_euclidean,bellevue_150th_newport,kmeans,1427be369eca2de3fd3184233388a57ff5b9fcdbc34a5085da2159ff1e08fbc1,3924.0,3852.0,72.0,98.1651376147,1.0,4.0,8.0,0.0,0.989264948762,0.961737770094,0.983385254413,0.968343334755,0.955221714707,0.961737770094,0.733815945568,0.74190271963,0.733336998952,0.986415111277,0.97481827622,0.979653192339
resampled_trajectory_euclidean,Resampled trajectory Euclidean baseline,resampled_trajectory_euclidean,bellevue_150th_newport,optics,abec9ed4d80e4ce36bc0780af0bd8d4d6d44f9afc261dc79169b65a260c5656d,3924.0,3852.0,72.0,98.1651376147,8.0,11.0,1.0,74.4393476045,0.0640146308509,0.263011766131,0.541017653167,0.182312457666,0.471890910333,0.263011766131,0.111111111111,0.0648687103868,0.0819143288824,0.446002076843,0.260384215992,0.328805647243
resampled_trajectory_euclidean,Resampled trajectory Euclidean baseline,resampled_trajectory_euclidean,bellevue_150th_se38th,hdbscan,2b9ca6a0257ee5fe5a91141b9cebb6f65fab37ee44d832e9ed5cdfd12ef7aa10,3713.0,3422.0,291.0,92.162671694,1.0,2.0,10.0,4.63237274441,0.856729939083,0.862368178466,0.97983635301,0.96713155737,0.778083234879,0.862368178466,0.777777777778,0.689885083815,0.726253945276,0.993571011105,0.849795441262,0.908262163791
resampled_trajectory_euclidean,Resampled trajectory Euclidean baseline,resampled_trajectory_euclidean,bellevue_150th_se38th,kmeans,ac7b8ba4d94bae03aef58049828178ea50b838bf3055c7e3e88e262eeb4014e1,3713.0,3422.0,291.0,92.162671694,1.0,4.0,8.0,0.0,0.631730964347,0.757027215392,0.913793103448,0.856895629044,0.678007620467,0.757027215392,0.619942040103,0.676700753256,0.608525006934,0.935240292339,0.750438340152,0.812766521693
resampled_trajectory_euclidean,Resampled trajectory Euclidean baseline,resampled_trajectory_euclidean,bellevue_150th_se38th,optics,c7ef99c458b52fa3c216568eb678d831b4b9d01849dc4cc3df0bcf31588e1977,3713.0,3422.0,291.0,92.162671694,4.0,7.0,5.0,72.6905467277,0.0132150981678,0.257432739597,0.636177673875,0.221409764997,0.307455144212,0.257432739597,0.222222222222,0.0681130499152,0.0974448978187,0.802746931619,0.218585622443,0.319182879737
resampled_trajectory_euclidean,Resampled trajectory Euclidean baseline,resampled_trajectory_euclidean,bellevue_ne8th,hdbscan,5c9b79d49558ded470bdaac10e572e969f7bf1fefa63fda3629fcaa69cf9d3c2,8037.0,7510.0,527.0,93.4428269255,3.0,5.0,7.0,4.82767201692,0.841561994397,0.891880906601,0.944873501997,0.91152835903,0.873062561592,0.891880906601,0.584359605911,0.545495717624,0.555500887792,0.920469587348,0.828894806924,0.853581035136
resampled_trajectory_euclidean,Resampled trajectory Euclidean baseline,resampled_trajectory_euclidean,bellevue_ne8th,kmeans,913a182a0d4b9e1cf4b78671fe16e69ae79cfe44c6345af7c747a4141d8c240e,8037.0,7510.0,527.0,93.4428269255,2.0,4.0,8.0,0.0,0.895116441924,0.881340403594,0.93155792277,0.892046991206,0.870887774584,0.881340403594,0.628683689625,0.697882688989,0.641645100638,0.929238424893,0.90585885486,0.911677634939
resampled_trajectory_euclidean,Resampled trajectory Euclidean baseline,resampled_trajectory_euclidean,bellevue_ne8th,optics,b439796361446feaa16e0e92161d5921894880bb359d6fb5236e04065243d02f,8037.0,7510.0,527.0,93.4428269255,1.0,1.0,11.0,58.7657085977,0.114303291475,0.431694773255,0.54913448735,0.377583721149,0.503909400966,0.431694773255,0.5,0.138258899719,0.200460762171,0.911850865513,0.295872170439,0.420855669992
endpoint_camera_isotropic,Endpoint camera isotropic baseline,endpoint_camera_isotropic,bellevue_116th_ne12th,ALL_METHODS,aggregate_mean_over_methods,964.0,864.0,100.0,89.62655601659999,4.666666666666667,6.666666666666667,5.333333333333333,29.39142461963333,0.5697567784558233,0.6607909328326667,0.7245370370373333,0.6033296797016666,0.7995358466493333,0.6607909328326667,0.442438823843,0.43960403294370004,0.43324274672479995,0.635918135827,0.6188271604939667,0.6078480937866667
endpoint_camera_isotropic,Endpoint camera isotropic baseline,endpoint_camera_isotropic,bellevue_150th_eastgate,ALL_METHODS,aggregate_mean_over_methods,10755.0,10586.0,169.0,98.4286378429,2.3333333333333335,1.3333333333333333,11.333333333333334,18.71997520531667,0.557320208526,0.762747125291,0.8703633730083333,0.8083304551436666,0.7272847454206666,0.762747125291,0.8091371882603333,0.620340802275,0.6718690625523335,0.9351882600703334,0.6308646640216667,0.7179770594730001
endpoint_camera_isotropic,Endpoint camera isotropic baseline,endpoint_camera_isotropic,bellevue_150th_newport,ALL_METHODS,aggregate_mean_over_methods,3924.0,3852.0,72.0,98.16513761469999,3.3333333333333335,5.666666666666667,6.333333333333333,22.400611620791,0.6841207011108666,0.764966972042,0.8688127379716667,0.7428794881533333,0.8005624973683334,0.764966972042,0.6254740898486667,0.583841509487,0.5966318247546667,0.8993167436506667,0.7640186915886668,0.8038965863853332
endpoint_camera_isotropic,Endpoint camera isotropic baseline,endpoint_camera_isotropic,bellevue_150th_se38th,ALL_METHODS,aggregate_mean_over_methods,3713.0,3422.0,291.0,92.162671694,3.0,2.6666666666666665,9.333333333333334,28.494478858066667,0.4221370944283,0.6228718353393333,0.8611922852133334,0.7211129049443333,0.5617111966226667,0.6228718353393333,0.6656378600823333,0.5288805989794666,0.5621892660193334,0.9319165746693333,0.5177284239236667,0.607481239544
endpoint_camera_isotropic,Endpoint camera isotropic baseline,endpoint_camera_isotropic,bellevue_ne8th,ALL_METHODS,aggregate_mean_over_methods,8037.0,7510.0,527.0,93.4428269255,4.0,3.3333333333333335,12.666666666666666,23.12637385427333,0.5634914068976667,0.7383108942616667,0.8419884598313333,0.775275437264,0.7193027731780001,0.7383108942616667,0.762015478276,0.5387512851516667,0.590830081538,0.9861117066919999,0.61810918775,0.704910129487
endpoint_camera_raw,Endpoint camera raw baseline,endpoint_camera_raw,bellevue_116th_ne12th,ALL_METHODS,aggregate_mean_over_methods,964.0,864.0,100.0,89.62655601659999,4.666666666666667,6.666666666666667,5.333333333333333,29.39142461963333,0.5697567784558233,0.6607909328326667,0.7245370370373333,0.6033296797016666,0.7995358466493333,0.6607909328326667,0.442438823843,0.43960403294370004,0.43324274672479995,0.635918135827,0.6188271604939667,0.6078480937866667
endpoint_camera_raw,Endpoint camera raw baseline,endpoint_camera_raw,bellevue_150th_eastgate,ALL_METHODS,aggregate_mean_over_methods,10755.0,10586.0,169.0,98.4286378429,2.3333333333333335,1.3333333333333333,11.333333333333334,18.62079652875,0.5583488656543333,0.7635165766266666,0.8708986712010001,0.8093855738543333,0.7277399408206667,0.7635165766266666,0.8091371882603333,0.6206859897486666,0.6722919155376667,0.9351882600703334,0.6312425215693334,0.7184214787609999
endpoint_camera_raw,Endpoint camera raw baseline,endpoint_camera_raw,bellevue_150th_newport,ALL_METHODS,aggregate_mean_over_methods,3924.0,3852.0,72.0,98.16513761469999,3.3333333333333335,5.666666666666667,6.333333333333333,21.865443425091,0.6874919998568667,0.7686216782736667,0.8708895811696666,0.7470022664143334,0.802227375337,0.7686216782736667,0.6254398596853333,0.5846302116466667,0.5975392167646666,0.8992302884943334,0.7678262374523334,0.8077810390303334
endpoint_camera_raw,Endpoint camera raw baseline,endpoint_camera_raw,bellevue_150th_se38th,ALL_METHODS,aggregate_mean_over_methods,3713.0,3422.0,291.0,92.162671694,3.0,2.6666666666666665,9.333333333333334,28.6201633899,0.42168820030543336,0.6219171656086667,0.860120787064,0.7199661544276666,0.5611600718473334,0.6219171656086667,0.6656378600823333,0.5287129598594666,0.5619127310466666,0.9319165746693333,0.5171439703876667,0.6065385246076667
endpoint_camera_raw,Endpoint camera raw baseline,endpoint_camera_raw,bellevue_ne8th,ALL_METHODS,aggregate_mean_over_methods,8037.0,7510.0,527.0,93.4428269255,3.3333333333333335,2.6666666666666665,12.0,24.163244991906666,0.558421479037,0.7313077614116666,0.834087882823,0.7646807403799999,0.7183015116533333,0.7313077614116666,0.762015478276,0.5353561938493333,0.5867259852396666,0.9861117066919999,0.6145139813583333,0.700262692836
hg_smg_tc_A5,HG-SMG-TC A5,A5,bellevue_116th_ne12th,ALL_METHODS,aggregate_mean_over_methods,964.0,864.0,100.0,89.62655601659999,2.6666666666666665,4.666666666666667,7.333333333333333,10.3734439834,0.7078019153823334,0.836096548426,0.8676697530866667,0.8077782853616666,0.8809666172976667,0.836096548426,0.606459987864,0.576201268383,0.5798213956643333,0.849573093695,0.7773919753086668,0.7884112132536667
hg_smg_tc_A5,HG-SMG-TC A5,A5,bellevue_150th_eastgate,ALL_METHODS,aggregate_mean_over_methods,10755.0,10586.0,169.0,98.4286378429,2.6666666666666665,1.0,11.666666666666666,9.031458236476666,0.7551700821046667,0.8430869925803334,0.9457774419043333,0.9198535711346666,0.7800639983450001,0.8430869925803334,0.9202482993713333,0.7282828541383334,0.7939534211470001,0.9910167127436668,0.7466780023933334,0.829387190541
hg_smg_tc_A5,HG-SMG-TC A5,A5,bellevue_150th_newport,ALL_METHODS,aggregate_mean_over_methods,3924.0,3852.0,72.0,98.16513761469999,2.0,5.0,7.0,1.9198097179743332,0.9844845087083334,0.964780812696,0.9852890273449999,0.9644525758273333,0.965877472565,0.964780812696,0.6990529698593333,0.6772558775046665,0.6850016572013334,0.9818823609713334,0.9676358601593332,0.9723992186893334
hg_smg_tc_A5,HG-SMG-TC A5,A5,bellevue_150th_se38th,ALL_METHODS,aggregate_mean_over_methods,3713.0,3422.0,291.0,92.162671694,2.0,1.0,11.0,8.995421492066667,0.6674202570109999,0.8038917085766667,0.9783752191703333,0.9471509301923332,0.701447392379,0.8038917085766667,0.803497942387,0.674757043577,0.7171408454270001,0.9837814143776668,0.7226767971946666,0.8172930758006668
hg_smg_tc_A5,HG-SMG-TC A5,A5,bellevue_ne8th,ALL_METHODS,aggregate_mean_over_methods,8037.0,7510.0,527.0,93.4428269255,1.3333333333333333,2.0,11.333333333333334,21.38028285846333,0.5551872463813333,0.7451249265996666,0.8734576120726666,0.799437445509,0.7063180038586667,0.7451249265996666,0.732815057283,0.5288685714776667,0.58565277605,0.9741808884753334,0.5964491788726667,0.697439065674
original_hg_aware_A1,Original HG-aware A1,A1,bellevue_116th_ne12th,ALL_METHODS,aggregate_mean_over_methods,964.0,864.0,100.0,89.62655601659999,2.6666666666666665,4.666666666666667,7.333333333333333,10.3734439834,0.7078019153823334,0.836096548426,0.8676697530866667,0.8077782853616666,0.8809666172976667,0.836096548426,0.606459987864,0.576201268383,0.5798213956643333,0.849573093695,0.7773919753086668,0.7884112132536667
original_hg_aware_A1,Original HG-aware A1,A1,bellevue_150th_eastgate,ALL_METHODS,aggregate_mean_over_methods,10755.0,10586.0,169.0,98.4286378429,1.6666666666666667,1.3333333333333333,10.666666666666666,9.05625290561,0.770023358214,0.8557036469286666,0.947666729643,0.9189577547613333,0.8042278634203334,0.8557036469286666,0.87771401096,0.699942605345,0.7543947657206665,0.985244754589,0.7623905787516666,0.8345025944753334
original_hg_aware_A1,Original HG-aware A1,A1,bellevue_150th_newport,ALL_METHODS,aggregate_mean_over_methods,3924.0,3852.0,72.0,98.16513761469999,2.3333333333333335,3.3333333333333335,8.666666666666666,1.9198097179743332,0.8840384253023333,0.9245025306576666,0.986933194877,0.9710935172713334,0.8887136248283333,0.9245025306576666,0.773622237997,0.7255249932826667,0.74275009978,0.9851595958486667,0.8868120456906666,0.9199303389060001
original_hg_aware_A1,Original HG-aware A1,A1,bellevue_150th_se38th,ALL_METHODS,aggregate_mean_over_methods,3713.0,3422.0,291.0,92.162671694,4.0,3.0,13.0,8.995421492066667,0.6178854678653334,0.7801425629216666,0.9783752191703333,0.9473839689183333,0.6644972027006667,0.7801425629216666,0.8045267489713334,0.6627288841233333,0.7101257091093333,0.9839708206163333,0.6951100720826666,0.8016064438989999
original_hg_aware_A1,Original HG-aware A1,A1,bellevue_ne8th,ALL_METHODS,aggregate_mean_over_methods,8037.0,7510.0,527.0,93.4428269255,2.0,2.0,11.333333333333334,19.377047820496667,0.60765610766,0.7914002137766666,0.8887261429206667,0.8512390035913334,0.746010578404,0.7914002137766666,0.762015478276,0.579925470349,0.6321522012116666,0.9861117066919999,0.646249445184,0.7399618591486666
original_untargeted,Original untargeted,A0,bellevue_116th_ne12th,ALL_METHODS,aggregate_mean_over_methods,964.0,864.0,100.0,89.62655601659999,3.3333333333333335,5.333333333333333,6.666666666666667,17.876901798066665,0.6212003814996666,0.7670524171583333,0.8128858024693333,0.7185902128196666,0.8341648662923333,0.7670524171583333,0.542438823843,0.4928836258886667,0.5032058177286666,0.820331716074,0.7210648148150001,0.7411364269853333
original_untargeted,Original untargeted,A0,bellevue_150th_eastgate,ALL_METHODS,aggregate_mean_over_methods,10755.0,10586.0,169.0,98.4286378429,5.0,2.6666666666666665,14.0,8.87649155432,0.7643118961686667,0.8440893805326667,0.948611373512,0.928186230959,0.7771797997433333,0.8440893805326667,0.9625628377483334,0.7320655114469999,0.8040657758540001,0.9960318348409999,0.7309654260343333,0.816602107734
original_untargeted,Original untargeted,A0,bellevue_150th_newport,ALL_METHODS,aggregate_mean_over_methods,3924.0,3852.0,72.0,98.16513761469999,3.0,6.0,6.0,7.2205232755576665,0.9247287544263333,0.9136487517326666,0.9446175147110001,0.9007774900376667,0.9269173789173334,0.9136487517326666,0.661981702659,0.6202084767756667,0.6355666054269999,0.965786906161,0.9259259259260001,0.9416167998136666
original_untargeted,Original untargeted,A0,bellevue_150th_se38th,ALL_METHODS,aggregate_mean_over_methods,3713.0,3422.0,291.0,92.162671694,3.3333333333333335,4.333333333333333,7.666666666666667,28.072537929766668,0.5323172665026666,0.6887199181689999,0.9057081628676666,0.7579699096496667,0.6338560264046667,0.6887199181689999,0.591563786008,0.4681801497386667,0.508632815349,0.9236368162433334,0.567991428015,0.670056796504
original_untargeted,Original untargeted,A0,bellevue_ne8th,ALL_METHODS,aggregate_mean_over_methods,8037.0,7510.0,527.0,93.4428269255,1.3333333333333333,1.3333333333333333,11.333333333333334,15.739703869586664,0.7665505812073333,0.8642186145883333,0.9391478029296666,0.9196492398643333,0.8190384275043333,0.8642186145883333,0.8285013317926667,0.671829270694,0.7127102896026667,0.9924352421476667,0.710963160231,0.7784606504720001
resampled_trajectory_euclidean,Resampled trajectory Euclidean baseline,resampled_trajectory_euclidean,bellevue_116th_ne12th,ALL_METHODS,aggregate_mean_over_methods,964.0,864.0,100.0,89.62655601659999,5.333333333333333,7.333333333333333,4.666666666666667,30.46334716460133,0.5383250139424633,0.6108515637096666,0.6832561728396667,0.5527252634248333,0.750938888681,0.6108515637096666,0.363157856526,0.3944731609508667,0.3651210370620999,0.6015933487143333,0.5902777777780667,0.572299116131
resampled_trajectory_euclidean,Resampled trajectory Euclidean baseline,resampled_trajectory_euclidean,bellevue_150th_eastgate,ALL_METHODS,aggregate_mean_over_methods,10755.0,10586.0,169.0,98.4286378429,1.6666666666666667,2.0,10.0,22.625135595866666,0.5029113102746999,0.7057628666633334,0.8119528937589999,0.7311488963483334,0.6934029525293334,0.7057628666633334,0.7532606538736667,0.5369635604116666,0.5761675289116667,0.9227905029773332,0.5930474211226666,0.670664049436
resampled_trajectory_euclidean,Resampled trajectory Euclidean baseline,resampled_trajectory_euclidean,bellevue_150th_newport,ALL_METHODS,aggregate_mean_over_methods,3924.0,3852.0,72.0,98.16513761469999,4.0,7.0,5.0,25.04247366633167,0.6825853717436333,0.736140208143,0.8369678089303333,0.7072690223266666,0.8078768488956666,0.736140208143,0.4997325849523333,0.4906390305082667,0.49154372312746664,0.802102661979,0.7395292488749999,0.7622747195376666
resampled_trajectory_euclidean,Resampled trajectory Euclidean baseline,resampled_trajectory_euclidean,bellevue_150th_se38th,ALL_METHODS,aggregate_mean_over_methods,3713.0,3422.0,291.0,92.162671694,2.0,4.333333333333333,7.666666666666667,25.774306490703335,0.5005586671992667,0.6256093778183334,0.8432690434443334,0.681812317137,0.5878486665193333,0.6256093778183334,0.5399806800343333,0.47823296232873336,0.47740795000956665,0.9105194116876666,0.606273134619,0.6800705217403333
resampled_trajectory_euclidean,Resampled trajectory Euclidean baseline,resampled_trajectory_euclidean,bellevue_ne8th,ALL_METHODS,aggregate_mean_over_methods,8037.0,7510.0,527.0,93.4428269255,2.0,3.3333333333333335,8.666666666666666,21.197793538206664,0.6169939092653333,0.7349720278166667,0.8085219707056668,0.7270530237949999,0.7492865790473333,0.7349720278166667,0.5710144318453333,0.46054576877733333,0.465868916867,0.9205196259180001,0.6768752774076666,0.7287047800223334
endpoint_camera_isotropic,Endpoint camera isotropic baseline,endpoint_camera_isotropic,ALL_SCENES,ALL_METHODS,aggregate_mean_over_scene_methods,5478.6,5246.8,231.8,94.36516601874,3.466666666666667,3.933333333333333,9.0,24.426572831616202,0.5593652378837314,0.7099375519533333,0.8333787786124,0.7301855930414,0.7216794118478,0.7099375519533333,0.6609406880620666,0.5422836457673667,0.5709525963178267,0.8776902841818667,0.6299096255555933,0.6884226217352
endpoint_camera_raw,Endpoint camera raw baseline,endpoint_camera_raw,ALL_SCENES,ALL_METHODS,aggregate_mean_over_scene_methods,5478.6,5246.8,231.8,94.36516601874,3.3333333333333335,3.8,8.866666666666667,24.5322145910562,0.5591414646618913,0.7092308229506668,0.8321067918589999,0.7288728829555999,0.7217929492615334,0.7092308229506668,0.6609338420294001,0.5417978776095667,0.5703425190626933,0.8776729931506,0.6299107742523267,0.6881703658043333
hg_smg_tc_A5,HG-SMG-TC A5,A5,ALL_SCENES,ALL_METHODS,aggregate_mean_over_scene_methods,5478.6,5246.8,231.8,94.36516601874,2.1333333333333333,2.7333333333333334,9.666666666666666,10.3400832576762,0.7340128019175333,0.8385961977757332,0.9301138107158,0.8877345616050001,0.8069346968890667,0.8385961977757332,0.7524148513529333,0.6370731230161333,0.6723140190979333,0.9560868940526001,0.7621663627857332,0.8209859527917334
original_hg_aware_A1,Original HG-aware A1,A1,ALL_SCENES,ALL_METHODS,aggregate_mean_over_scene_methods,5478.6,5246.8,231.8,94.36516601874,2.533333333333333,2.8666666666666667,10.2,9.944395183909533,0.7174810548848,0.8375691005421333,0.9338742079395334,0.8992905059808,0.7968831773302,0.8375691005421333,0.7648676928136666,0.6488646442966,0.6838488342972,0.9580119942881999,0.7535908234035333,0.8168824899365333
original_untargeted,Original untargeted,A0,ALL_SCENES,ALL_METHODS,aggregate_mean_over_scene_methods,5478.6,5246.8,231.8,94.36516601874,3.2,3.933333333333333,9.133333333333333,15.557231685459532,0.7218217759609333,0.8155458164362,0.9101941312979334,0.8450346166660666,0.7982312997724,0.8155458164362,0.7174096964102,0.5970334069088,0.6328362607922666,0.9396445030934,0.7313821510042667,0.7895745563018
resampled_trajectory_euclidean,Resampled trajectory Euclidean baseline,resampled_trajectory_euclidean,ALL_SCENES,ALL_METHODS,aggregate_mean_over_scene_methods,5478.6,5246.8,231.8,94.36516601874,3.0,4.8,7.2,25.020611291141936,0.5682748544850793,0.6826672088301999,0.7967935779358,0.6800017046063667,0.7178707871345333,0.6826672088301999,0.5454292414463333,0.4721708965953733,0.47522183119556,0.8315051102552666,0.64120057196048,0.6828026373734667
