scene_id,omitted_point_id,omitted_point_was_frozen_inlier,remaining_point_count,frozen_target,status,estimation_method,remaining_inlier_count,matrix_frobenius_difference,resulting_entry_regions,resulting_exit_regions,resulting_support_threshold,resulting_target,target_difference_from_frozen,endpoint_displacement_median_px,endpoint_displacement_p95_px,angular_feature_displacement_median_rad,angular_feature_displacement_p95_rad,normalized_radial_feature_displacement_median,normalized_radial_feature_displacement_p95,entry_region_assignment_change_fraction,exit_region_assignment_change_fraction,od_pair_assignment_change_fraction
bellevue_150th_se38th,17,True,23,18,ok,ransac_10px,13,1151.212960836115,7,3,0.0025,18,0,8.575370655919567,61.55734098646338,0.015394299165929604,0.08676159708878566,0.00020940021178336363,0.002298291290308537,0.0028203062046736503,0.007655116841257051,0.010475423045930701
bellevue_150th_se38th,18,True,23,18,ok,ransac_10px,13,21671.35866832976,7,3,0.0025,18,0,18.51461001271595,99.26320710159311,0.043098264436593814,0.19003537381743324,0.0003962714999262845,0.010207930717560989,0.0056406124093473006,0.010878323932312651,0.016518936341659952
bellevue_150th_se38th,19,True,23,18,ok,ransac_10px,13,21671.35866832976,7,3,0.0025,18,0,18.51461001271595,99.26320710159311,0.043098264436593814,0.19003537381743324,0.0003962714999262845,0.010207930717560989,0.0056406124093473006,0.010878323932312651,0.016518936341659952
bellevue_150th_se38th,20,False,23,18,ok,ransac_10px,17,57.10325149099645,7,3,0.0025,18,0,1.9430102471518262,3.730261393824259,0.004140332387630119,0.014944045428157568,4.8903364934044236e-05,0.000542618422037219,0.00040290088638195,0.0056406124093473006,0.0060435132957292505
bellevue_150th_se38th,21,False,23,18,ok,ransac_10px,17,57.10325149099645,7,3,0.0025,18,0,1.9430102471518262,3.730261393824259,0.004140332387630119,0.014944045428157568,4.8903364934044236e-05,0.000542618422037219,0.00040290088638195,0.0056406124093473006,0.0060435132957292505
bellevue_150th_se38th,22,False,23,18,ok,ransac_10px,17,57.10325149099645,7,3,0.0025,18,0,1.9430102471518262,3.730261393824259,0.004140332387630119,0.014944045428157568,4.8903364934044236e-05,0.000542618422037219,0.00040290088638195,0.0056406124093473006,0.0060435132957292505
bellevue_150th_se38th,23,True,23,18,ok,ransac_10px,16,96.46484416427651,7,3,0.0025,18,0,1.6310476195071404,4.999004014132685,0.0035281640534200465,0.03061328593342024,6.0641370972183695e-05,0.0011645355007639867,0.0012087026591458502,0.0064464141821112,0.007655116841257051
bellevue_150th_se38th,24,True,23,18,ok,ransac_10px,16,36.95131529999344,7,3,0.0025,18,0,1.9031221120281019,3.712320577230447,0.0027547341553690874,0.012386293038117061,4.072298444446343e-05,0.0003934541448003644,0.0,0.0056406124093473006,0.0056406124093473006
bellevue_ne8th,1,False,17,9,ok,ransac_10px,13,8266.85661437391,4,4,0.005,9,0,13.440814341597559,33.7171269086326,0.004765560466243657,0.16126580412007321,0.004892615283283466,0.015772202848036463,0.0003586800573888092,0.0,0.0003586800573888092
bellevue_ne8th,2,False,17,9,ok,ransac_10px,11,9186.222726660593,4,4,0.005,9,0,29.036092501419876,108.9644353569265,0.006687765567718662,0.15587961708705814,0.005500307168196883,0.03500212095592284,0.0001793400286944046,0.0,0.0001793400286944046
bellevue_ne8th,3,True,17,9,ok,ransac_10px,12,572.8768239583549,4,4,0.005,9,0,9.053245543422886,64.66658629975774,0.004516963296020429,0.035743757014961686,0.0011513000756477286,0.02106048297049649,0.0001793400286944046,0.0,0.0001793400286944046
