release,scene,class_id,class_name,count,count_basis,mean_confidence,median_confidence,p10,p25,p75,p90
new_yolo11x_bytetrack,bellevue_150th_newport,2,2,50931,bounded_proxy_sample,0.5675212080056459,0.6124808192253113,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,3,3,198,bounded_proxy_sample,0.1839228105740716,0.165018692612648,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,4,4,1401,bounded_proxy_sample,0.23691047075537594,0.21983057260513306,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,5,5,384,bounded_proxy_sample,0.6205242714107347,0.5995810925960541,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,6,6,10,bounded_proxy_sample,0.3621339097619057,0.34806202352046967,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,7,7,4685,bounded_proxy_sample,0.5035323081826324,0.4564403295516968,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,9,9,42391,bounded_proxy_sample,0.5126196850978888,0.4994948208332062,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,0,0,325,bounded_proxy_sample,0.3666006079316139,0.37169793248176575,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,1,1,1,bounded_proxy_sample,0.17086614668369293,0.17086614668369293,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,2,2,63126,bounded_proxy_sample,0.5553880433625115,0.5602604150772095,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,3,3,150,bounded_proxy_sample,0.47863766784469286,0.5291020572185516,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,4,4,817,bounded_proxy_sample,0.23830488193757385,0.21994049847126007,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,5,5,698,bounded_proxy_sample,0.5820965200534522,0.5831791162490845,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,7,7,5797,bounded_proxy_sample,0.4868449522890838,0.49304553866386414,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,9,9,29086,bounded_proxy_sample,0.5046304100400122,0.5526271462440491,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,0,0,98,bounded_proxy_sample,0.39426824085566464,0.38957490026950836,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,2,2,85704,bounded_proxy_sample,0.5933742248862224,0.6204764544963837,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,3,3,298,bounded_proxy_sample,0.2506915685414468,0.2251388505101204,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,4,4,165,bounded_proxy_sample,0.2735049140724269,0.2723606526851654,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,5,5,90,bounded_proxy_sample,0.5773844309979015,0.5842463076114655,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,7,7,6026,bounded_proxy_sample,0.36579256361351037,0.31519053876399994,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,9,9,7619,bounded_proxy_sample,0.33738735230564526,0.2933756113052368,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,2,2,70291,bounded_proxy_sample,0.6016024988562209,0.6735656261444092,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,5,5,364,bounded_proxy_sample,0.7877204088637462,0.898606538772583,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,7,7,9343,bounded_proxy_sample,0.5285009694390655,0.5324037671089172,,,,
new_yolo11x_bytetrack,bellevue_150th_newport,9,9,20002,bounded_proxy_sample,0.42063261961338877,0.40091849863529205,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,0,0,572,bounded_proxy_sample,0.28298770666278744,0.2439730390906334,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,2,2,53800,bounded_proxy_sample,0.6160371154312695,0.6922423541545868,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,3,3,2,bounded_proxy_sample,0.23109499365091324,0.23109499365091324,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,4,4,470,bounded_proxy_sample,0.2513612183326102,0.234476737678051,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,5,5,1246,bounded_proxy_sample,0.2771060574518735,0.24778690189123154,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,6,6,110,bounded_proxy_sample,0.13601980019699444,0.13620778173208237,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,7,7,3625,bounded_proxy_sample,0.309050307467066,0.27670636773109436,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,9,9,39879,bounded_proxy_sample,0.47329666026975564,0.45941996574401855,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,25,25,295,bounded_proxy_sample,0.2794441531017675,0.28007495403289795,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,56,56,1,bounded_proxy_sample,0.1597566306591034,0.1597566306591034,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,0,0,1,bounded_proxy_sample,0.11023984104394913,0.11023984104394913,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,2,2,39339,bounded_proxy_sample,0.6368098779579096,0.6516331434249878,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,3,3,20,bounded_proxy_sample,0.1525725282728672,0.13184528797864914,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,4,4,1,bounded_proxy_sample,0.17607907950878143,0.17607907950878143,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,5,5,517,bounded_proxy_sample,0.2258380492662784,0.20300550758838654,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,7,7,7238,bounded_proxy_sample,0.4271520379242086,0.3936779648065567,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,9,9,52882,bounded_proxy_sample,0.6061412449766227,0.6422683894634247,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,24,24,2,bounded_proxy_sample,0.10527806729078293,0.10527806729078293,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,0,0,67,bounded_proxy_sample,0.2340050985786452,0.20928986370563507,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,2,2,46134,bounded_proxy_sample,0.5228188442870656,0.5397307872772217,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,5,5,169,bounded_proxy_sample,0.7309921272760312,0.8008332252502441,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,7,7,3087,bounded_proxy_sample,0.31122863139917367,0.2873539924621582,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,9,9,50543,bounded_proxy_sample,0.5052341176138522,0.5563346147537231,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,0,0,3970,bounded_proxy_sample,0.2459474481623479,0.23005501180887222,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,2,2,33210,bounded_proxy_sample,0.544848673438019,0.5806936621665955,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,3,3,1,bounded_proxy_sample,0.18354402482509613,0.18354402482509613,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,5,5,28,bounded_proxy_sample,0.44519120188696043,0.43290290236473083,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,7,7,2082,bounded_proxy_sample,0.33052959888958794,0.27784624695777893,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,9,9,60708,bounded_proxy_sample,0.50438641108977,0.5552622377872467,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,56,56,1,bounded_proxy_sample,0.10399781167507172,0.10399781167507172,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,0,0,5498,bounded_proxy_sample,0.2549431993080274,0.2420954704284668,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,2,2,21383,bounded_proxy_sample,0.4882267420000916,0.46959245204925537,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,5,5,196,bounded_proxy_sample,0.7545219653723191,0.8527186214923859,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,7,7,2604,bounded_proxy_sample,0.3046959250816323,0.28152404725551605,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,9,9,70314,bounded_proxy_sample,0.5033236353200095,0.5562227964401245,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,56,56,5,bounded_proxy_sample,0.1196042314171791,0.1049656867980957,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,0,0,4579,bounded_proxy_sample,0.23655563449073394,0.22448697686195374,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,2,2,24006,bounded_proxy_sample,0.4863371409787408,0.4454020857810974,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,3,3,2,bounded_proxy_sample,0.18780676275491714,0.18780676275491714,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,4,4,7,bounded_proxy_sample,0.2367464303970337,0.24073763191699982,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,5,5,67,bounded_proxy_sample,0.5714920198739465,0.587613582611084,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,7,7,3253,bounded_proxy_sample,0.3489599182762038,0.32850080728530884,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,9,9,68077,bounded_proxy_sample,0.5048036447996365,0.5746775269508362,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,56,56,9,bounded_proxy_sample,0.11592613657315572,0.11274317651987076,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,0,0,7389,bounded_proxy_sample,0.24368894748346362,0.23071202635765076,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,2,2,9321,bounded_proxy_sample,0.41427221001569403,0.35423168540000916,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,4,4,3,bounded_proxy_sample,0.22344590226809183,0.18966493010520935,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,5,5,4,bounded_proxy_sample,0.3906674310564995,0.3788829445838928,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,7,7,1713,bounded_proxy_sample,0.27019775405273894,0.2529808580875397,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,9,9,81541,bounded_proxy_sample,0.5077617075850941,0.5843892693519592,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,56,56,29,bounded_proxy_sample,0.13978023082017899,0.11442654579877853,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,0,0,7588,bounded_proxy_sample,0.23489259672388002,0.22055211663246155,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,2,2,6998,bounded_proxy_sample,0.44364704480317535,0.36238692700862885,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,5,5,1,bounded_proxy_sample,0.30263617634773254,0.30263617634773254,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,7,7,2261,bounded_proxy_sample,0.23793329004229619,0.21598601341247559,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,9,9,83099,bounded_proxy_sample,0.5004354835581921,0.5812633633613586,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,56,56,53,bounded_proxy_sample,0.12456052005290985,0.11697316914796829,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,0,0,7621,bounded_proxy_sample,0.23317370605881704,0.21989305317401886,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,2,2,5175,bounded_proxy_sample,0.36969408757732686,0.29518744349479675,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,3,3,1,bounded_proxy_sample,0.12126785516738892,0.12126785516738892,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,5,5,15,bounded_proxy_sample,0.565604297320048,0.6026774048805237,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,7,7,2393,bounded_proxy_sample,0.42999277515761086,0.2944764196872711,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,9,9,84727,bounded_proxy_sample,0.5006381063031499,0.5807389616966248,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,56,56,68,bounded_proxy_sample,0.13434957690975247,0.12487618625164032,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,0,0,7574,bounded_proxy_sample,0.23469728491128136,0.2221282348036766,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,2,2,4734,bounded_proxy_sample,0.3697526081688277,0.2800840884447098,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,7,7,1214,bounded_proxy_sample,0.20200924706665255,0.18835072964429855,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,9,9,86443,bounded_proxy_sample,0.5008414272894376,0.5801472067832947,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,56,56,35,bounded_proxy_sample,0.12562134861946106,0.11633332073688507,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,0,0,5310,bounded_proxy_sample,0.23243891886819554,0.21863186359405518,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,2,2,6715,bounded_proxy_sample,0.4177554131452929,0.3190944492816925,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,7,7,1107,bounded_proxy_sample,0.25211763038033286,0.18595701456069946,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,9,9,86851,bounded_proxy_sample,0.49836494904835676,0.5772305130958557,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,56,56,17,bounded_proxy_sample,0.1220558539909475,0.11618561297655106,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,0,0,4700,bounded_proxy_sample,0.22953101414790814,0.2139613851904869,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,2,2,10414,bounded_proxy_sample,0.39668486825155963,0.32168637216091156,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,5,5,35,bounded_proxy_sample,0.4455088762300355,0.4712184965610504,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,7,7,1907,bounded_proxy_sample,0.3632785299129679,0.29588577151298523,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,9,9,82935,bounded_proxy_sample,0.5001230663532963,0.5677414536476135,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,56,56,9,bounded_proxy_sample,0.12056110302607219,0.11789119988679886,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,0,0,23,bounded_proxy_sample,0.2582329488966776,0.2384093850851059,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,2,2,32855,bounded_proxy_sample,0.49491512954797473,0.4932834208011627,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,5,5,35,bounded_proxy_sample,0.3558147306953158,0.40049105882644653,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,7,7,5513,bounded_proxy_sample,0.32965030508045273,0.29268157482147217,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,9,9,61572,bounded_proxy_sample,0.5033552362712147,0.5495024025440216,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,36,36,2,bounded_proxy_sample,0.2647087201476097,0.2647087201476097,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,0,0,124,bounded_proxy_sample,0.4258318357169628,0.3937670886516571,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,2,2,48226,bounded_proxy_sample,0.6369297464762055,0.7126582860946655,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,3,3,6,bounded_proxy_sample,0.5003790706396103,0.5001706779003143,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,4,4,40,bounded_proxy_sample,0.21235291473567486,0.16742397844791412,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,5,5,952,bounded_proxy_sample,0.4210788423289396,0.28015755116939545,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,7,7,3245,bounded_proxy_sample,0.5503407082246338,0.5727904438972473,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,9,9,47406,bounded_proxy_sample,0.5792094099843449,0.6134733557701111,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,10,10,1,bounded_proxy_sample,0.1112285703420639,0.1112285703420639,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,0,0,12,bounded_proxy_sample,0.27777225089569885,0.28531962633132935,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,2,2,72192,bounded_proxy_sample,0.656141088786184,0.739391565322876,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,3,3,72,bounded_proxy_sample,0.3233850213388602,0.32006843388080597,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,4,4,1,bounded_proxy_sample,0.18904560804367065,0.18904560804367065,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,5,5,1883,bounded_proxy_sample,0.3659884161333169,0.3100024163722992,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,7,7,3961,bounded_proxy_sample,0.45040682575725843,0.3824130594730377,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,9,9,21879,bounded_proxy_sample,0.4922076505231075,0.4344556927680969,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,0,0,783,bounded_proxy_sample,0.37336711076446266,0.3780236542224884,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,2,2,76140,bounded_proxy_sample,0.6207198253731724,0.6922851204872131,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,3,3,12,bounded_proxy_sample,0.22470180441935858,0.19758406281471252,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,4,4,1,bounded_proxy_sample,0.2685259282588959,0.2685259282588959,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,5,5,3506,bounded_proxy_sample,0.33137398322377964,0.3129255175590515,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,7,7,4961,bounded_proxy_sample,0.4515760067600297,0.4316173791885376,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,9,9,14597,bounded_proxy_sample,0.4717009471684864,0.47222426533699036,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,0,0,62,bounded_proxy_sample,0.3044164493199318,0.30292341113090515,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,2,2,73694,bounded_proxy_sample,0.6354260441789037,0.6999184489250183,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,3,3,11,bounded_proxy_sample,0.19683901152827524,0.18206679821014404,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,4,4,18,bounded_proxy_sample,0.27672335753838223,0.255330890417099,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,5,5,643,bounded_proxy_sample,0.6646730821944692,0.6514254808425903,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,7,7,4414,bounded_proxy_sample,0.5059923448856865,0.48739370703697205,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,9,9,21157,bounded_proxy_sample,0.4707905871163003,0.4653020203113556,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,61,61,1,bounded_proxy_sample,0.1186114251613617,0.1186114251613617,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,0,0,4,bounded_proxy_sample,0.15304449945688248,0.14911707118153572,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,2,2,68146,bounded_proxy_sample,0.5840030353973023,0.6209602653980255,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,4,4,92,bounded_proxy_sample,0.28755341243484744,0.2685229480266571,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,5,5,7,bounded_proxy_sample,0.2734064364007541,0.24712178111076355,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,7,7,1886,bounded_proxy_sample,0.5460832493847843,0.4945407509803772,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,8,8,31,bounded_proxy_sample,0.29895190317784587,0.2970292866230011,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,9,9,29834,bounded_proxy_sample,0.592819599265788,0.6292212307453156,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,0,0,42,bounded_proxy_sample,0.29000544281942503,0.3009684234857559,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,1,1,33,bounded_proxy_sample,0.36259078166701575,0.3793298900127411,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,2,2,71211,bounded_proxy_sample,0.6347460997566091,0.7247865796089172,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,3,3,9,bounded_proxy_sample,0.27783160987827515,0.24040207266807556,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,4,4,39,bounded_proxy_sample,0.24881827888580468,0.18238626420497894,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,5,5,578,bounded_proxy_sample,0.2843682212709968,0.2684132754802704,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,7,7,5705,bounded_proxy_sample,0.45955765777700935,0.4173431396484375,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,9,9,22383,bounded_proxy_sample,0.607428925980758,0.6702424883842468,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,0,0,1,bounded_proxy_sample,0.10025821626186371,0.10025821626186371,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,2,2,64282,bounded_proxy_sample,0.6609106851455213,0.7384447157382965,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,5,5,290,bounded_proxy_sample,0.2452743359423917,0.23881026357412338,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,7,7,1262,bounded_proxy_sample,0.5703588554107255,0.5594020187854767,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,9,9,34165,bounded_proxy_sample,0.6265511744610827,0.6850727796554565,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,0,0,1000,bounded_proxy_sample,0.3990493342652917,0.3575160950422287,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,2,2,58230,bounded_proxy_sample,0.6416286696330105,0.7493696212768555,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,3,3,1,bounded_proxy_sample,0.2228163778781891,0.2228163778781891,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,5,5,1181,bounded_proxy_sample,0.8131322316024184,0.8801000118255615,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,7,7,5755,bounded_proxy_sample,0.5230372947508827,0.4978959560394287,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,9,9,33833,bounded_proxy_sample,0.6217617716826207,0.7171906232833862,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,0,0,195,bounded_proxy_sample,0.20946098329165044,0.17334683239459991,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,2,2,75730,bounded_proxy_sample,0.6153652095374974,0.6554462015628815,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,4,4,2377,bounded_proxy_sample,0.3268021943598522,0.3148455321788788,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,5,5,133,bounded_proxy_sample,0.2731685833375257,0.2592281699180603,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,7,7,5591,bounded_proxy_sample,0.5930984086063718,0.6319639086723328,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,8,8,14,bounded_proxy_sample,0.7088460049458912,0.8218281865119934,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,9,9,15960,bounded_proxy_sample,0.632238006904105,0.7178812623023987,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,0,0,20,bounded_proxy_sample,0.1783024612814188,0.18559503555297852,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,2,2,81762,bounded_proxy_sample,0.6171820128068595,0.6468396186828613,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,3,3,1,bounded_proxy_sample,0.11028143018484116,0.11028143018484116,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,4,4,886,bounded_proxy_sample,0.27910818865955817,0.25085605680942535,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,5,5,398,bounded_proxy_sample,0.45757162074872,0.33634713292121887,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,7,7,2647,bounded_proxy_sample,0.5420601268759484,0.5630410313606262,,,,
new_yolo11x_bytetrack,bellevue_150th_se38th,9,9,14286,bounded_proxy_sample,0.5064907022515224,0.5125596225261688,,,,
new_yolo11x_bytetrack,bellevue_ne8th,0,0,4368,bounded_proxy_sample,0.31607660650865826,0.2799627482891083,,,,
new_yolo11x_bytetrack,bellevue_ne8th,1,1,9,bounded_proxy_sample,0.3528450065188938,0.3270440101623535,,,,
new_yolo11x_bytetrack,bellevue_ne8th,2,2,86244,bounded_proxy_sample,0.6471618681167797,0.707101970911026,,,,
new_yolo11x_bytetrack,bellevue_ne8th,3,3,88,bounded_proxy_sample,0.2343534972857345,0.18696000427007675,,,,
new_yolo11x_bytetrack,bellevue_ne8th,5,5,677,bounded_proxy_sample,0.40728148382206614,0.3911905884742737,,,,
new_yolo11x_bytetrack,bellevue_ne8th,7,7,1663,bounded_proxy_sample,0.35717053223520034,0.3424718976020813,,,,
new_yolo11x_bytetrack,bellevue_ne8th,9,9,6951,bounded_proxy_sample,0.5664811122397727,0.6959142684936523,,,,
new_yolo11x_bytetrack,bellevue_ne8th,0,0,15739,bounded_proxy_sample,0.38313838151089535,0.34216880798339844,,,,
new_yolo11x_bytetrack,bellevue_ne8th,1,1,7,bounded_proxy_sample,0.2578373508793967,0.21100278198719025,,,,
new_yolo11x_bytetrack,bellevue_ne8th,2,2,72563,bounded_proxy_sample,0.7299532695801586,0.796837329864502,,,,
new_yolo11x_bytetrack,bellevue_ne8th,3,3,440,bounded_proxy_sample,0.2909641884097999,0.26845937967300415,,,,
new_yolo11x_bytetrack,bellevue_ne8th,5,5,2,bounded_proxy_sample,0.20735174417495728,0.20735174417495728,,,,
new_yolo11x_bytetrack,bellevue_ne8th,7,7,845,bounded_proxy_sample,0.44123883945702097,0.4239179491996765,,,,
new_yolo11x_bytetrack,bellevue_ne8th,9,9,10404,bounded_proxy_sample,0.4961596610828782,0.46800661087036133,,,,
new_yolo11x_bytetrack,bellevue_ne8th,0,0,14885,bounded_proxy_sample,0.3803801172695426,0.3728080689907074,,,,
new_yolo11x_bytetrack,bellevue_ne8th,2,2,69295,bounded_proxy_sample,0.6093311202409756,0.6393405199050903,,,,
new_yolo11x_bytetrack,bellevue_ne8th,3,3,1203,bounded_proxy_sample,0.28668702957363595,0.2567538917064667,,,,
new_yolo11x_bytetrack,bellevue_ne8th,4,4,2,bounded_proxy_sample,0.2598590552806854,0.2598590552806854,,,,
new_yolo11x_bytetrack,bellevue_ne8th,7,7,35,bounded_proxy_sample,0.46763749207769123,0.4594029486179352,,,,
new_yolo11x_bytetrack,bellevue_ne8th,9,9,14580,bounded_proxy_sample,0.4310624316702654,0.437269851565361,,,,
new_yolo11x_bytetrack,bellevue_ne8th,0,0,13405,bounded_proxy_sample,0.3885643838969063,0.37058258056640625,,,,
new_yolo11x_bytetrack,bellevue_ne8th,2,2,52305,bounded_proxy_sample,0.7007263819623057,0.7843490242958069,,,,
new_yolo11x_bytetrack,bellevue_ne8th,3,3,159,bounded_proxy_sample,0.2491854248369265,0.2002488374710083,,,,
new_yolo11x_bytetrack,bellevue_ne8th,7,7,84,bounded_proxy_sample,0.3601929462026982,0.34720979630947113,,,,
new_yolo11x_bytetrack,bellevue_ne8th,9,9,34047,bounded_proxy_sample,0.38963548664945574,0.3863188624382019,,,,
new_yolo11x_bytetrack,bellevue_ne8th,0,0,10139,bounded_proxy_sample,0.33434013512662697,0.3170412480831146,,,,
new_yolo11x_bytetrack,bellevue_ne8th,2,2,26852,bounded_proxy_sample,0.6362873084435835,0.691222608089447,,,,
new_yolo11x_bytetrack,bellevue_ne8th,3,3,62,bounded_proxy_sample,0.22818304141682963,0.19675448536872864,,,,
new_yolo11x_bytetrack,bellevue_ne8th,5,5,46,bounded_proxy_sample,0.4982853496204252,0.46400095522403717,,,,
new_yolo11x_bytetrack,bellevue_ne8th,7,7,133,bounded_proxy_sample,0.4720042465548766,0.43784183263778687,,,,
new_yolo11x_bytetrack,bellevue_ne8th,9,9,62768,bounded_proxy_sample,0.39649545549543963,0.39099450409412384,,,,
new_yolo11x_bytetrack,bellevue_ne8th,0,0,5947,bounded_proxy_sample,0.32623378511775697,0.3113301396369934,,,,
